Base TechID,Measure TechID,System Type,Building Type,Building Location,heat,cool,ventFan
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ01,3856.16,74.81,492.91
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ02,7593.33,1079.8,1215.43
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ03,5273.01,981.86,957.95
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ04,7440.19,2718.06,1603.61
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ05,5588.04,896.54,962.68
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ06,3000.16,1296.48,765.95
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ07,2616.41,919.65,602.76
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ08,2724.45,2780.81,1123.02
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ09,4059.89,2697.93,1254.26
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ10,2167.57,2151.84,822.28
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ11,4300.83,2833.68,1235.93
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ12,4620.59,1407.37,916.19
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ13,4649.48,3935.21,1564.39
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ14,5738.17,1916.93,1176.52
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ15,1260.97,6596.32,1754.07
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ16,3370.37,386.76,553.39
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ01,3856.16,74.81,492.91
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ02,7593.33,1079.8,1215.43
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ03,5273.01,981.86,957.95
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ04,7440.19,2718.06,1603.61
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ05,5588.04,896.54,962.68
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ06,3000.16,1296.48,765.95
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-15%UC-AOE,rDXHP,SFm,CZ07,2616.41,919.65,602.76
