File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ06/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,1120722.21,20383.98,73178.73,94437.9,0.0,322422.45,0.0,396836.77,0.0,0.0,0.0,0.0,213462.38,0.0,0.0,0.0,73178.73,20383.98,0.0,258328.15,64094.3
CZ07/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,430158.05999999994,1300.71,37416.5,30282.85,0.0,124743.49,0.0,163975.61,0.0,0.0,0.0,0.0,72438.91,0.0,0.0,0.0,37416.5,1300.71,0.0,82070.96,42672.53
CZ07/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,382548.13,2058.82,34921.36,30282.85,0.0,124743.49,0.0,118098.71,0.0,0.0,0.0,0.0,72442.9,0.0,0.0,0.0,34921.36,2058.82,0.0,82070.96,42672.53
CZ07/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,10094.74,20.68,465.07,991.78,0.0,2139.72,0.0,3317.59,0.0,0.0,0.0,0.0,3159.89,0.0,0.0,20.68,465.07,0.0,0.0,2139.72,0.0
CZ07/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,12075.43,58.28,929.4,991.78,0.0,2139.72,0.0,4796.43,0.0,0.0,0.0,0.0,3159.82,0.0,0.0,58.28,929.4,0.0,0.0,2139.72,0.0
CZ07/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,1074171.65,17198.66,73216.67,94437.9,0.0,322422.45,0.0,356124.02,0.0,0.0,0.0,0.0,210771.95,0.0,0.0,0.0,73216.67,17198.66,0.0,258328.15,64094.3
CZ07/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,1118267.6400000001,18914.2,85307.58,94437.9,0.0,322422.45,0.0,386437.01,0.0,0.0,0.0,0.0,210748.5,0.0,0.0,0.0,85307.58,18914.2,0.0,258328.15,64094.3
CZ08/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,441350.47,1960.81,41759.67,30282.85,0.0,124743.49,0.0,170297.15,0.0,0.0,0.0,0.0,72306.5,0.0,0.0,0.0,41759.67,1960.81,0.0,82070.96,42672.53
CZ08/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,392088.75,3353.3,39793.74,30282.85,0.0,124743.49,0.0,121618.81,0.0,0.0,0.0,0.0,72296.56,0.0,0.0,0.0,39793.74,3353.3,0.0,82070.96,42672.53
CZ08/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,10684.050000000001,27.9,666.95,991.78,0.0,2139.72,0.0,3702.92,0.0,0.0,0.0,0.0,3154.78,0.0,0.0,27.9,666.95,0.0,0.0,2139.72,0.0
CZ08/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,12650.23,78.73,1144.62,991.78,0.0,2139.72,0.0,5140.66,0.0,0.0,0.0,0.0,3154.72,0.0,0.0,78.73,1144.62,0.0,0.0,2139.72,0.0
CZ08/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,1126415.03,23341.85,101379.87,94437.9,0.0,322422.45,0.0,374426.28,0.0,0.0,0.0,0.0,210406.68,0.0,0.0,0.0,101379.87,23341.85,0.0,258328.15,64094.3
CZ08/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,1173807.01,25911.15,115649.73,94437.9,0.0,322422.45,0.0,404999.46,0.0,0.0,0.0,0.0,210386.33,0.0,0.0,0.0,115649.73,25911.15,0.0,258328.15,64094.3
CZ09/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,442469.94,1095.45,46587.81,30282.85,0.0,124743.49,0.0,168449.9,0.0,0.0,0.0,0.0,71310.45,0.0,0.0,0.0,46587.81,1095.45,0.0,82070.96,42672.53
CZ09/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,388777.43,1806.64,43966.36,30282.85,0.0,124743.49,0.0,116680.09,0.0,0.0,0.0,0.0,71298.0,0.0,0.0,0.0,43966.36,1806.64,0.0,82070.96,42672.53
CZ09/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,11786.57,10.99,864.06,991.78,0.0,2139.72,0.0,4660.54,0.0,0.0,0.0,0.0,3119.48,0.0,0.0,10.99,864.06,0.0,0.0,2139.72,0.0
CZ09/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,12320.230000000001,46.72,1272.09,991.78,0.0,2139.72,0.0,4750.48,0.0,0.0,0.0,0.0,3119.44,0.0,0.0,46.72,1272.09,0.0,0.0,2139.72,0.0
CZ09/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,1153074.78,16812.73,119701.27,94437.9,0.0,322422.45,0.0,392192.05,0.0,0.0,0.0,0.0,207508.38,0.0,0.0,0.0,119701.27,16812.73,0.0,258328.15,64094.3
CZ09/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,1192194.75,18557.94,135301.28,94437.9,0.0,322422.45,0.0,413989.66,0.0,0.0,0.0,0.0,207485.52,0.0,0.0,0.0,135301.28,18557.94,0.0,258328.15,64094.3
CZ10/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,467957.21,3923.31,60634.94,30282.85,0.0,124743.49,0.0,177891.08,0.0,0.0,0.0,0.0,70481.54,0.0,0.0,0.0,60634.94,3923.31,0.0,82070.96,42672.53
CZ10/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,412598.72,7467.98,57582.16,30282.85,0.0,124743.49,0.0,122035.08,0.0,0.0,0.0,0.0,70487.16,0.0,0.0,0.0,57582.16,7467.98,0.0,82070.96,42672.53
CZ10/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,11690.109999999999,69.01,1289.42,991.78,0.0,2139.72,0.0,4109.86,0.0,0.0,0.0,0.0,3090.31,0.0,0.0,69.01,1289.42,0.0,0.0,2139.72,0.0
CZ10/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,13552.189999999999,171.69,1902.78,991.78,0.0,2139.72,0.0,5255.98,0.0,0.0,0.0,0.0,3090.23,0.0,0.0,171.69,1902.78,0.0,0.0,2139.72,0.0
CZ10/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,1229098.77,38532.74,175015.36,94437.9,0.0,322422.45,0.0,392978.76,0.0,0.0,0.0,0.0,205711.56,0.0,0.0,0.0,175015.36,38532.74,0.0,258328.15,64094.3
CZ10/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,1284181.92,44253.98,194358.85,94437.9,0.0,322422.45,0.0,423020.92,0.0,0.0,0.0,0.0,205687.84,0.0,0.0,0.0,194358.85,44253.98,0.0,258328.15,64094.3
CZ11/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,424014.63,14591.12,57804.59,30282.85,0.0,124743.49,0.0,124623.18,0.0,0.0,0.0,0.0,71969.4,0.0,0.0,0.0,57804.59,14591.12,0.0,82070.96,42672.53
CZ11/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,433306.33,19505.47,61851.42,30282.85,0.0,124743.49,0.0,124962.35,0.0,0.0,0.0,0.0,71960.74,0.0,0.0,0.0,61851.42,19505.47,0.0,82070.96,42672.53
CZ11/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,18188.61,90.21,2191.81,991.78,0.0,2139.72,0.0,9633.18,0.0,0.0,0.0,0.0,3141.9,0.0,0.0,90.21,2191.81,0.0,0.0,2139.72,0.0
CZ11/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,14603.95,431.07,2169.34,991.78,0.0,2139.72,0.0,5730.19,0.0,0.0,0.0,0.0,3141.84,0.0,0.0,431.07,2169.34,0.0,0.0,2139.72,0.0
CZ11/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,1314695.83,74106.61,173791.9,94437.9,0.0,322422.45,0.0,439601.8,0.0,0.0,0.0,0.0,210335.16,0.0,0.0,0.0,173791.9,74106.61,0.0,258328.15,64094.3
CZ11/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,1234386.97,88056.6,176557.09,94437.9,0.0,322422.45,0.0,342598.81,0.0,0.0,0.0,0.0,210314.12,0.0,0.0,0.0,176557.09,88056.6,0.0,258328.15,64094.3
CZ12/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,404558.93,12727.55,46860.66,30282.85,0.0,124743.49,0.0,115800.14,0.0,0.0,0.0,0.0,74144.24,0.0,0.0,0.0,46860.66,12727.55,0.0,82070.96,42672.53
CZ12/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,416898.23000000004,17996.74,50762.22,30282.85,0.0,124743.49,0.0,118988.81,0.0,0.0,0.0,0.0,74124.11,0.0,0.0,0.0,50762.22,17996.74,0.0,82070.96,42672.53
CZ12/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,16539.74,85.22,1529.51,991.78,0.0,2139.72,0.0,8574.46,0.0,0.0,0.0,0.0,3219.04,0.0,0.0,85.22,1529.51,0.0,0.0,2139.72,0.0
CZ12/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,13766.53,404.22,1648.14,991.78,0.0,2139.72,0.0,5363.66,0.0,0.0,0.0,0.0,3219.01,0.0,0.0,404.22,1648.14,0.0,0.0,2139.72,0.0
CZ12/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,1272061.81,76617.75,137297.14,94437.9,0.0,322422.45,0.0,424997.2,0.0,0.0,0.0,0.0,216289.37,0.0,0.0,0.0,137297.14,76617.75,0.0,258328.15,64094.3
CZ12/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,1204659.5,91537.57,143059.27,94437.9,0.0,322422.45,0.0,336946.71,0.0,0.0,0.0,0.0,216255.6,0.0,0.0,0.0,143059.27,91537.57,0.0,258328.15,64094.3
CZ13/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,426427.78,9873.58,63880.9,30282.85,0.0,124743.49,0.0,127792.05,0.0,0.0,0.0,0.0,69854.9,0.0,0.0,0.0,63880.9,9873.58,0.0,82070.96,42672.53
CZ13/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,432768.49,13771.65,67742.34,30282.85,0.0,124743.49,0.0,126385.79,0.0,0.0,0.0,0.0,69842.37,0.0,0.0,0.0,67742.34,13771.65,0.0,82070.96,42672.53
CZ13/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,19036.41,51.3,2554.3,991.78,0.0,2139.72,0.0,10232.5,0.0,0.0,0.0,0.0,3066.81,0.0,0.0,51.3,2554.3,0.0,0.0,2139.72,0.0
CZ13/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,15102.51,294.02,2514.23,991.78,0.0,2139.72,0.0,6096.01,0.0,0.0,0.0,0.0,3066.74,0.0,0.0,294.02,2514.23,0.0,0.0,2139.72,0.0
CZ13/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,1312493.0,59890.8,190256.78,94437.9,0.0,322422.45,0.0,441264.14,0.0,0.0,0.0,0.0,204220.92,0.0,0.0,0.0,190256.78,59890.8,0.0,258328.15,64094.3
CZ13/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,1222967.39,70618.61,193195.58,94437.9,0.0,322422.45,0.0,338089.85,0.0,0.0,0.0,0.0,204203.01,0.0,0.0,0.0,193195.58,70618.61,0.0,258328.15,64094.3
CZ14/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,450478.9,4705.76,84082.69,30282.85,0.0,124743.49,0.0,140538.74,0.0,0.0,0.0,0.0,66125.37,0.0,0.0,0.0,84082.69,4705.76,0.0,82070.96,42672.53
CZ14/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,454004.47,7353.74,87516.41,30282.85,0.0,124743.49,0.0,138004.16,0.0,0.0,0.0,0.0,66103.81,0.0,0.0,0.0,87516.41,7353.74,0.0,82070.96,42672.53
CZ14/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,21147.28,35.82,3673.96,991.78,0.0,2139.72,0.0,11371.73,0.0,0.0,0.0,0.0,2934.26,0.0,0.0,35.82,3673.96,0.0,0.0,2139.72,0.0
CZ14/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,16602.05,175.69,3483.93,991.78,0.0,2139.72,0.0,6876.68,0.0,0.0,0.0,0.0,2934.25,0.0,0.0,175.69,3483.93,0.0,0.0,2139.72,0.0
CZ14/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,1364855.17,35165.83,254310.66,94437.9,0.0,322422.45,0.0,464846.55,0.0,0.0,0.0,0.0,193671.78,0.0,0.0,0.0,254310.66,35165.83,0.0,258328.15,64094.3
CZ14/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,1258529.26,41098.06,253928.83,94437.9,0.0,322422.45,0.0,353006.56,0.0,0.0,0.0,0.0,193635.48,0.0,0.0,0.0,253928.83,41098.06,0.0,258328.15,64094.3
CZ15/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,465436.91000000003,1375.28,110918.84,30282.85,0.0,124743.49,0.0,139416.23,0.0,0.0,0.0,0.0,58700.22,0.0,0.0,0.0,110918.84,1375.28,0.0,82070.96,42672.53
CZ15/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,464923.56000000006,2346.02,116304.05,30282.85,0.0,124743.49,0.0,132562.23,0.0,0.0,0.0,0.0,58684.92,0.0,0.0,0.0,116304.05,2346.02,0.0,82070.96,42672.53
CZ15/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,21497.030000000002,5.9,4730.63,991.78,0.0,2139.72,0.0,10957.69,0.0,0.0,0.0,0.0,2671.31,0.0,0.0,5.9,4730.63,0.0,0.0,2139.72,0.0
CZ15/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,16988.99,46.17,4684.71,991.78,0.0,2139.72,0.0,6455.24,0.0,0.0,0.0,0.0,2671.37,0.0,0.0,46.17,4684.71,0.0,0.0,2139.72,0.0
CZ15/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,1382549.04,11225.84,345606.41,94437.9,0.0,322422.45,0.0,436888.24,0.0,0.0,0.0,0.0,171968.21,0.0,0.0,0.0,345606.41,11225.84,0.0,258328.15,64094.3
CZ15/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,1270247.1,12927.18,349225.52,94437.9,0.0,322422.45,0.0,319293.85,0.0,0.0,0.0,0.0,171940.21,0.0,0.0,0.0,349225.52,12927.18,0.0,258328.15,64094.3
CZ16/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,445376.04,19765.88,53832.46,30282.85,0.0,124743.49,0.0,138514.21,0.0,0.0,0.0,0.0,78237.15,0.0,0.0,0.0,53832.46,19765.88,0.0,82070.96,42672.53
CZ16/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,460443.58,27774.49,57620.26,30282.85,0.0,124743.49,0.0,141788.44,0.0,0.0,0.0,0.0,78234.05,0.0,0.0,0.0,57620.26,27774.49,0.0,82070.96,42672.53
CZ16/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,19447.82,244.94,1978.28,991.78,0.0,2139.72,0.0,10728.81,0.0,0.0,0.0,0.0,3364.28,0.0,0.0,244.94,1978.28,0.0,0.0,2139.72,0.0
CZ16/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,15939.519999999999,790.95,1948.08,991.78,0.0,2139.72,0.0,6704.76,0.0,0.0,0.0,0.0,3364.22,0.0,0.0,790.95,1948.08,0.0,0.0,2139.72,0.0
CZ16/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,1389766.3,106318.91,159537.6,94437.9,0.0,322422.45,0.0,478459.5,0.0,0.0,0.0,0.0,228589.95,0.0,0.0,0.0,159537.6,106318.91,0.0,258328.15,64094.3
CZ16/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,1312490.6400000001,129044.87,161280.97,94437.9,0.0,322422.45,0.0,376737.34,0.0,0.0,0.0,0.0,228567.11,0.0,0.0,0.0,161280.97,129044.87,0.0,258328.15,64094.3

File Name,Electricity (kWh),Natural Gas (kWh)
CZ01/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,253465.48,150708.07
CZ01/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,225884.12,168220.06
CZ01/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,6234.03,3679.94
CZ01/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,8262.04,3679.77
CZ01/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,655553.39,473916.79
CZ01/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,690291.02,491403.9
CZ02/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,287868.87,133300.97
CZ02/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,251942.82,142809.36
CZ02/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,9403.01,3424.98
CZ02/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,9004.83,3424.95
CZ02/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,841391.0,407321.69
CZ02/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,857909.91,426061.15
CZ03/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,274163.2,128824.18
CZ03/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,241614.61,134403.96
CZ03/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,6547.07,3417.17
CZ03/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,8507.56,3417.12
CZ03/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,761806.59,373610.95
CZ03/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,807047.26,382554.96
CZ04/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,298740.56,124708.05
CZ04/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,256877.74,129294.06
CZ04/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,6884.37,3316.68
CZ04/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,8816.95,3316.55
CZ04/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,818024.26,351662.04
CZ04/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,865655.56,359416.65
CZ05/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,277799.55,128623.04
CZ05/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,244534.43,133850.18
CZ05/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,6429.85,3417.37
CZ05/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,8445.27,3417.32
CZ05/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,759310.23,368804.09
CZ05/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,806416.22,378275.37
CZ06/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,306347.62,117399.52
CZ06/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,261122.01,118146.99
CZ06/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,6776.3,3194.52
CZ06/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,8710.39,3194.56
CZ06/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,780380.17,296313.03
CZ06/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,822781.55,297940.66
CZ07/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,313745.91,116412.15
CZ07/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,265373.88,117174.25
CZ07/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,6934.85,3159.89
CZ07/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,8915.61,3159.82
CZ07/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,782106.74,292064.91
CZ07/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,824510.64,293757.0
CZ08/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,324410.63,116939.84
CZ08/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,273766.36,118322.39
CZ08/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,7529.27,3154.78
CZ08/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,9495.51,3154.72
CZ08/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,828572.21,297842.82
CZ08/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,873415.24,300391.77
CZ09/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,327391.51,115078.43
CZ09/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,273000.26,115777.17
CZ09/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,8667.09,3119.48
CZ09/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,9200.79,3119.44
CZ09/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,864659.37,288415.41
CZ09/ESe&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,902056.99,290137.76
CZ10/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,350879.83,117077.38
CZ10/EPr&0&cDXGF&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,291971.05,120627.67
CZ10/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,8599.8,3090.31
CZ10/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,10461.96,3090.23
