Time stamp,CZ02
0:00,0.34693909
1:00,0.377059414
2:00,0.339203003
3:00,0.372179133
4:00,0.394550387
5:00,0.40413327
6:00,0.435554451
7:00,0.378340354
8:00,0.432294626
9:00,0.245471775
10:00,0.282278601
11:00,0.261470081
12:00,0.207632007
13:00,0.202085496
14:00,0.221377406
15:00,0.214471366
16:00,0.238418978
17:00,0.215816526
18:00,0.183779322
19:00,0.255859461
20:00,0.210918246
21:00,0.43665488
22:00,0.303794544
23:00,0.269384556
0:00,0.322917821
1:00,0.350228455
2:00,0.365302773
3:00,0.372606849
4:00,0.379157992
5:00,0.385888819
6:00,0.404836019
7:00,0.390755053
8:00,0.287693454
9:00,0.271077672
10:00,0.319926612
11:00,0.240795608
12:00,0.216863487
13:00,0.238652916
14:00,0.237754855
15:00,0.204040289
16:00,0.220696063
17:00,0.21916148
18:00,0.235349962
19:00,0.246460955
20:00,0.294024521
21:00,0.27754176
22:00,0.279865512
23:00,0.354892471
0:00,0.316267742
1:00,0.342521926
2:00,0.360238294
3:00,0.367009319
4:00,0.37332183
5:00,0.379581562
6:00,0.419673014
7:00,0.403175518
8:00,0.244724369
9:00,0.302189066
10:00,0.261782599
11:00,0.315668015
12:00,0.252295173
13:00,0.178103604
14:00,0.187688141
15:00,0.16673689
16:00,0.188347197
17:00,0.201678952
18:00,0.224513053
19:00,0.218805316
20:00,0.248049936
21:00,0.260890352
22:00,0.293312127
23:00,0.31832708
0:00,0.342081864
1:00,0.352407458
2:00,0.358850856
3:00,0.365130281
4:00,0.371475065
5:00,0.378287407
6:00,0.378249138
7:00,0.359876737
8:00,0.32463659
9:00,0.294493016
10:00,0.276851716
11:00,0.263507585
12:00,0.251151578
13:00,0.241852103
14:00,0.232282791
15:00,0.238514426
16:00,0.20599287
17:00,0.214252977
18:00,0.235312454
19:00,0.275936874
20:00,0.2306949
21:00,0.31335466
22:00,0.289035679
23:00,0.250898006
0:00,0.282190785
1:00,0.344896104
2:00,0.46077281
3:00,0.313676471
4:00,0.320063981
5:00,0.375637516
6:00,0.688477843
7:00,0.32455211
8:00,0.22876811
9:00,0.261778779
10:00,0.276460356
11:00,0.264567512
12:00,0.252311792
13:00,0.242987833
14:00,0.233227997
15:00,0.224191484
16:00,0.221937331
17:00,0.22677768
18:00,0.235630811
19:00,0.247266547
20:00,0.27107316
21:00,0.337659393
22:00,0.293288149
23:00,0.269479498
0:00,0.31201723
1:00,0.33757987
2:00,0.365917362
3:00,0.376695087
4:00,0.38445737
5:00,0.392583812
6:00,0.393083542
7:00,0.41252406
8:00,0.311945004
9:00,0.269993181
10:00,0.278401302
11:00,0.265961891
12:00,0.253925024
13:00,0.241618408
14:00,0.233243026
15:00,0.226093435
16:00,0.218524255
17:00,0.224427383
18:00,0.234634539
19:00,0.27030261
20:00,0.267137273
21:00,0.244820408
22:00,0.254908097
23:00,0.331119007
0:00,0.351234187
1:00,0.354302327
2:00,0.36825681
3:00,0.378305272
4:00,0.386112732
5:00,0.394334964
6:00,0.39525897
7:00,0.382468141
8:00,0.333187761
9:00,0.370319938
10:00,0.253498227
11:00,0.205448674
12:00,0.238238331
13:00,0.253987286
14:00,0.191420155
15:00,0.226478891
16:00,0.188148296
17:00,0.191378145
18:00,0.228973098
19:00,0.427122459
20:00,0.240068659
21:00,0.255567992
22:00,0.264145644
23:00,0.328960756
0:00,0.345077163
1:00,0.359725022
2:00,0.375273401
3:00,0.384375901
4:00,0.392519383
5:00,0.400512661
6:00,0.400639524
7:00,0.406729126
8:00,0.349922088
9:00,0.245901471
10:00,0.22092277
11:00,0.254551456
12:00,0.253544837
13:00,0.247174777
14:00,0.229144562
15:00,0.223544476
16:00,0.22295823
17:00,0.22812987
18:00,0.241821228
19:00,0.242196745
20:00,0.26585616
21:00,0.305516178
22:00,0.331185074
23:00,0.326673109
0:00,0.35032996
1:00,0.36436436
2:00,0.370408083
3:00,0.37665621
4:00,0.3840851
5:00,0.391956254
6:00,0.410642677
7:00,0.369517584
8:00,0.381046018
9:00,0.268698846
10:00,0.245333587
11:00,0.273078025
12:00,0.216164327
13:00,0.218585287
14:00,0.232333422
15:00,0.224274301
16:00,0.22215442
17:00,0.227312468
18:00,0.244043343
19:00,0.24187831
20:00,0.26140908
21:00,0.316178426
22:00,0.311361568
23:00,0.331419097
0:00,0.370221703
1:00,0.376197712
2:00,0.369712265
3:00,0.373265217
4:00,0.420156219
5:00,0.370382273
6:00,0.386377037
7:00,0.412094716
8:00,0.325702209
9:00,0.238264187
10:00,0.280777487
11:00,0.270649369
12:00,0.211813065
13:00,0.224413456
14:00,0.233185435
15:00,0.226649236
16:00,0.220719711
17:00,0.223968513
18:00,0.245616312
19:00,0.245944819
20:00,0.257896611
21:00,0.28950293
22:00,0.316593123
23:00,0.341864346
0:00,0.357026083
1:00,0.366051527
2:00,0.373833637
3:00,0.381986061
4:00,0.389735865
5:00,0.396966534
6:00,0.395847072
7:00,0.3744198
8:00,0.335487221
9:00,0.416883522
10:00,0.28455727
11:00,0.201099436
12:00,0.273443067
13:00,0.233245314
14:00,0.186561268
15:00,0.22720911
16:00,0.18651132
17:00,0.299812666
18:00,0.241795747
19:00,0.215095983
20:00,0.214501826
21:00,0.306893465
22:00,0.312764071
23:00,0.281338148
0:00,0.326264692
1:00,0.364952513
2:00,0.375191038
3:00,0.384121904
4:00,0.390821709
5:00,0.413479096
6:00,0.444727412
7:00,0.317448159
8:00,0.247390502
9:00,0.255964426
10:00,0.27436884
11:00,0.267127263
12:00,0.254071008
13:00,0.243964858
14:00,0.234419847
15:00,0.223608037
16:00,0.250186479
17:00,0.214250837
18:00,0.206384139
19:00,0.239676897
