Time stamp,CZ09
0:00,0.349851805
1:00,0.377371205
2:00,0.33809288
3:00,0.370132284
4:00,0.389663432
5:00,0.395842589
6:00,0.424391684
7:00,0.368184604
8:00,0.423363097
9:00,0.240540792
10:00,0.275428862
11:00,0.256275438
12:00,0.204020748
13:00,0.199625048
14:00,0.21917895
15:00,0.212776733
16:00,0.235214698
17:00,0.211833936
18:00,0.180887184
19:00,0.2506087
20:00,0.208735423
21:00,0.432701019
22:00,0.304957924
23:00,0.268978846
0:00,0.327654826
1:00,0.35886894
2:00,0.377160626
3:00,0.386397738
4:00,0.395116753
5:00,0.404079227
6:00,0.422662426
7:00,0.400830304
8:00,0.290296883
9:00,0.271761755
10:00,0.318271491
11:00,0.239004393
12:00,0.214321157
13:00,0.236084136
14:00,0.23473634
15:00,0.201255792
16:00,0.217772506
17:00,0.216504996
18:00,0.233104815
19:00,0.245085306
20:00,0.292371944
21:00,0.277787007
22:00,0.281528357
23:00,0.360817271
0:00,0.322258507
1:00,0.351639999
2:00,0.370605571
3:00,0.376904568
4:00,0.383529825
5:00,0.390752403
6:00,0.430818973
7:00,0.40571391
8:00,0.244741535
9:00,0.302959931
10:00,0.261139318
11:00,0.308715626
12:00,0.243112094
13:00,0.173123683
14:00,0.182302242
15:00,0.162966916
16:00,0.184701363
17:00,0.198328615
18:00,0.220801722
19:00,0.216770659
20:00,0.245128864
21:00,0.260557912
22:00,0.295939921
23:00,0.322763493
0:00,0.34800231
1:00,0.358487462
2:00,0.36532198
3:00,0.372453004
4:00,0.379655432
5:00,0.386594757
6:00,0.386222763
7:00,0.365491927
8:00,0.328011091
9:00,0.29723519
10:00,0.279149854
11:00,0.265199713
12:00,0.252218833
13:00,0.242404822
14:00,0.232177584
15:00,0.236217854
16:00,0.203893247
17:00,0.211746199
18:00,0.232647494
19:00,0.270899476
20:00,0.227600909
21:00,0.309247057
22:00,0.286174879
23:00,0.248774816
0:00,0.282066303
1:00,0.348405264
2:00,0.462003944
3:00,0.316070202
4:00,0.323043823
5:00,0.385281615
6:00,0.692060628
7:00,0.328419563
8:00,0.227594849
