Time stamp,CZ01
0:00,0.352129482
1:00,0.381179378
2:00,0.342109816
3:00,0.374168983
4:00,0.396025433
5:00,0.405459633
6:00,0.437149779
7:00,0.380075684
8:00,0.439685062
9:00,0.249241981
10:00,0.287559828
11:00,0.266343541
12:00,0.211475885
13:00,0.205082114
14:00,0.224498643
15:00,0.217392123
16:00,0.24225591
17:00,0.219831137
18:00,0.186928806
19:00,0.260940369
20:00,0.214039656
21:00,0.443228766
22:00,0.307553103
23:00,0.273402883
0:00,0.328066221
1:00,0.356514736
2:00,0.372425289
3:00,0.380182693
4:00,0.387493277
5:00,0.39501485
6:00,0.414553293
7:00,0.399456482
8:00,0.293203647
9:00,0.275552386
10:00,0.324710404
11:00,0.244082277
12:00,0.219894745
13:00,0.241385403
14:00,0.240833355
15:00,0.20691174
16:00,0.223616358
17:00,0.221917324
18:00,0.238258145
19:00,0.249492844
20:00,0.298009676
21:00,0.281054153
22:00,0.283445871
23:00,0.359178326
0:00,0.320885097
1:00,0.348630271
2:00,0.367908533
3:00,0.375268231
4:00,0.382451076
5:00,0.390200169
6:00,0.431959094
7:00,0.412770111
8:00,0.249920923
9:00,0.30852989
10:00,0.266628624
11:00,0.320868519
12:00,0.257746944
13:00,0.181802632
14:00,0.191701909
15:00,0.169879464
16:00,0.191637127
17:00,0.205050705
18:00,0.228188885
19:00,0.222679926
20:00,0.252334734
21:00,0.266281522
22:00,0.300536821
23:00,0.327133864
0:00,0.352612585
1:00,0.363902713
2:00,0.371218773
3:00,0.378531818
4:00,0.386025729
5:00,0.393949174
6:00,0.394624908
7:00,0.375037529
8:00,0.336411761
9:00,0.303594496
10:00,0.284265177
11:00,0.269649747
12:00,0.256343523
13:00,0.246356486
14:00,0.23629026
15:00,0.242473609
16:00,0.209384377
17:00,0.217784956
18:00,0.239249488
19:00,0.280344509
20:00,0.234738143
21:00,0.318870575
22:00,0.294240837
23:00,0.255521117
0:00,0.288129968
1:00,0.353269167
2:00,0.471293671
3:00,0.321464615
4:00,0.328190588
5:00,0.388178781
6:00,0.706223143
7:00,0.33446318
8:00,0.233746668
9:00,0.267995965
10:00,0.282684806
11:00,0.269662948
12:00,0.256432441
13:00,0.246493772
14:00,0.236426259
15:00,0.227352624
16:00,0.225189851
17:00,0.230228553
18:00,0.23937171
19:00,0.251534555
20:00,0.276181856
21:00,0.34377652
22:00,0.298360466
23:00,0.274203847
0:00,0.317723559
1:00,0.34345711
2:00,0.372312118
3:00,0.383668408
4:00,0.392034425
5:00,0.400975727
6:00,0.402465564
7:00,0.422811461
8:00,0.319381012
9:00,0.275845911
10:00,0.284600488
11:00,0.271659958
12:00,0.25903818
13:00,0.246245458
14:00,0.237577267
15:00,0.230241856
16:00,0.222599162
17:00,0.228664531
18:00,0.239197009
19:00,0.27531289
20:00,0.271868316
21:00,0.249232126
22:00,0.260060032
23:00,0.339280164
0:00,0.360764072
1:00,0.363651197
2:00,0.37767764
3:00,0.38759575
4:00,0.395807586
5:00,0.404887411
6:00,0.406521147
7:00,0.393333704
8:00,0.34206513
9:00,0.378107917
10:00,0.25870264
11:00,0.209158455
12:00,0.242958143
13:00,0.258278234
14:00,0.194590068
15:00,0.230075676
16:00,0.191050243
17:00,0.19449879
18:00,0.233338476
19:00,0.433324886
20:00,0.245248975
21:00,0.260234165
22:00,0.270650849
23:00,0.339451022
0:00,0.357692219
1:00,0.373840449
2:00,0.391363408
3:00,0.402058157
4:00,0.411692511
5:00,0.42198726
6:00,0.423584798
7:00,0.426963224
8:00,0.361085313
9:00,0.251135425
10:00,0.225701494
11:00,0.261085728
12:00,0.259781752
13:00,0.252691441
14:00,0.233762058
15:00,0.227792461
16:00,0.227120375
17:00,0.232539751
18:00,0.246834842
19:00,0.248017943
20:00,0.27405311
21:00,0.317449937
22:00,0.346942765
23:00,0.344054443
0:00,0.373070934
1:00,0.392149786
2:00,0.402153478
3:00,0.412051405
4:00,0.421796547
5:00,0.430615106
6:00,0.446820117
7:00,0.395748704
8:00,0.394894045
9:00,0.2762595
10:00,0.250532559
11:00,0.278507516
12:00,0.220231933
13:00,0.222700047
14:00,0.23703013
15:00,0.228696543
16:00,0.226454993
17:00,0.231765776
18:00,0.248889909
19:00,0.246849493
20:00,0.26687848
21:00,0.322918096
22:00,0.317925828
23:00,0.337943828
0:00,0.376569767
1:00,0.381554727
2:00,0.374068949
3:00,0.37614708
4:00,0.421959008
5:00,0.371672429
6:00,0.387745591
7:00,0.41509718
8:00,0.329838858
9:00,0.241917582
10:00,0.284969911
11:00,0.274663398
12:00,0.214997143
13:00,0.22758485
14:00,0.236193603
15:00,0.229772601
16:00,0.223786362
17:00,0.227114223
18:00,0.249174457
19:00,0.249628714
20:00,0.2617687
21:00,0.293657407
22:00,0.320604305
23:00,0.345968327
0:00,0.360557008
1:00,0.370474176
2:00,0.378866346
3:00,0.386930974
4:00,0.395342501
5:00,0.404680372
6:00,0.406464497
7:00,0.385848982
8:00,0.344394137
9:00,0.425317672
10:00,0.290242743
11:00,0.204704253
12:00,0.278115816
13:00,0.236935581
14:00,0.189628358
15:00,0.231128857
16:00,0.189560435
17:00,0.304882276
18:00,0.246135208
19:00,0.21895983
20:00,0.218209447
21:00,0.312342317
22:00,0.318343169
23:00,0.286677531
0:00,0.333224014
1:00,0.374050095
2:00,0.38581636
3:00,0.396478217
4:00,0.4050676
5:00,0.429548727
6:00,0.4590108
7:00,0.324973463
8:00,0.252924989
