Time stamp,CZ08
0:00,0.351498473
1:00,0.378597968
2:00,0.338712873
3:00,0.370997824
4:00,0.391246281
5:00,0.397571653
6:00,0.426576184
7:00,0.370639289
8:00,0.426445919
9:00,0.242264438
10:00,0.277447457
11:00,0.258199504
12:00,0.205451079
13:00,0.201206191
14:00,0.220922056
15:00,0.214445054
16:00,0.236937206
17:00,0.213429748
18:00,0.182227504
19:00,0.252488016
20:00,0.210242329
21:00,0.435846432
22:00,0.307152296
23:00,0.270777345
0:00,0.329050722
1:00,0.359350383
2:00,0.376863834
3:00,0.385539886
4:00,0.394022391
5:00,0.403144777
6:00,0.423044203
7:00,0.403829887
8:00,0.292721281
9:00,0.2739744
10:00,0.320814237
11:00,0.240939895
12:00,0.216015034
13:00,0.237962507
14:00,0.236534527
15:00,0.202770669
16:00,0.219401768
17:00,0.218105979
18:00,0.234799698
19:00,0.246863684
20:00,0.294546123
21:00,0.279862017
22:00,0.283292565
23:00,0.362871736
0:00,0.324954951
1:00,0.355726933
2:00,0.375583123
3:00,0.382619737
4:00,0.391416092
5:00,0.399487061
6:00,0.438362587
7:00,0.409437827
8:00,0.246570702
9:00,0.305378486
10:00,0.263230764
11:00,0.310856036
12:00,0.24459553
13:00,0.174168612
14:00,0.183252881
15:00,0.163903485
16:00,0.185923683
17:00,0.199779378
18:00,0.222453773
19:00,0.218279929
20:00,0.246858523
21:00,0.261962463
22:00,0.297039023
23:00,0.3234759
0:00,0.349157778
1:00,0.361373223
2:00,0.368954965
3:00,0.376878574
4:00,0.383976059
5:00,0.391122426
6:00,0.390793489
7:00,0.37013012
8:00,0.332083849
9:00,0.300436547
10:00,0.281634892
11:00,0.267515988
12:00,0.254452223
13:00,0.244497836
14:00,0.234074365
15:00,0.238058227
16:00,0.205487659
17:00,0.213352572
18:00,0.234370493
19:00,0.272905588
20:00,0.22930391
21:00,0.31159579
22:00,0.288390153
23:00,0.250677005
0:00,0.284086759
1:00,0.350425506
2:00,0.464603971
3:00,0.31738325
4:00,0.324324975
5:00,0.385513384
6:00,0.695309223
7:00,0.330395737
8:00,0.229378259
9:00,0.265005443
10:00,0.282106875
11:00,0.269701436
12:00,0.256372449
13:00,0.246224604
14:00,0.235513987
15:00,0.225717806
16:00,0.223246082
17:00,0.228279255
18:00,0.237675195
19:00,0.250217651
20:00,0.275292127
21:00,0.340702318
22:00,0.293651418
23:00,0.269828246
0:00,0.314918643
1:00,0.340301853
2:00,0.369200947
3:00,0.380083264
4:00,0.387851554
5:00,0.395957176
6:00,0.39657458
7:00,0.415618222
8:00,0.313986211
9:00,0.271561457
10:00,0.282152643
11:00,0.270074068
12:00,0.257505072
13:00,0.244198258
14:00,0.234804738
15:00,0.226867378
16:00,0.21908537
17:00,0.224953165
18:00,0.235747274
19:00,0.270642633
20:00,0.266588964
21:00,0.244619034
22:00,0.256952716
23:00,0.339188265
0:00,0.362223076
1:00,0.365210558
2:00,0.379718821
3:00,0.390413413
4:00,0.399056052
5:00,0.406327689
6:00,0.404553143
7:00,0.388607888
8:00,0.337936346
9:00,0.371907297
10:00,0.254927972
11:00,0.205212417
12:00,0.240332113
13:00,0.252820374
14:00,0.190044072
15:00,0.224227737
16:00,0.186063184
17:00,0.189848335
18:00,0.228492974
19:00,0.422612916
20:00,0.239744101
21:00,0.253865255
22:00,0.263675222
23:00,0.328838472
0:00,0.34394681
1:00,0.357518933
2:00,0.372234752
3:00,0.380568374
4:00,0.386738528
5:00,0.393984574
6:00,0.39411402
7:00,0.399404521
8:00,0.346447707
9:00,0.244353926
10:00,0.220064193
11:00,0.25563386
12:00,0.255861417
13:00,0.249140533
14:00,0.230158741
15:00,0.224034126
16:00,0.222997732
17:00,0.22793976
18:00,0.241469689
19:00,0.242093497
20:00,0.266555128
21:00,0.306889043
22:00,0.333098683
23:00,0.328472089
0:00,0.353095587
1:00,0.368621778
2:00,0.375701333
3:00,0.382667028
4:00,0.391351904
5:00,0.401102132
6:00,0.418728438
7:00,0.374413866
8:00,0.381519829
9:00,0.268981415
10:00,0.245003772
11:00,0.273151889
12:00,0.21640691
13:00,0.219295957
14:00,0.234582642
15:00,0.225840289
16:00,0.223205688
17:00,0.228225554
18:00,0.244572704
19:00,0.242418176
20:00,0.262280256
21:00,0.317658583
22:00,0.313072942
23:00,0.333521487
0:00,0.372694102
1:00,0.37949661
2:00,0.371319118
3:00,0.372221471
4:00,0.416833457
5:00,0.366947752
6:00,0.381881097
7:00,0.407240948
8:00,0.323783651
9:00,0.237480927
10:00,0.28234487
11:00,0.272034367
12:00,0.212443047
13:00,0.226940528
14:00,0.23771754
15:00,0.229307154
16:00,0.222704061
17:00,0.225332541
18:00,0.246787662
19:00,0.247373296
20:00,0.259673474
21:00,0.293236626
22:00,0.321318757
23:00,0.346942888
0:00,0.361544878
1:00,0.370716127
2:00,0.377645436
3:00,0.384489607
4:00,0.391496359
5:00,0.399848121
6:00,0.39958581
7:00,0.377418714
8:00,0.337772484
9:00,0.417946658
10:00,0.284014888
11:00,0.200488512
12:00,0.273612063
13:00,0.23341532
14:00,0.185370283
15:00,0.225043322
16:00,0.185275534
17:00,0.296875508
18:00,0.23952733
19:00,0.212366956
20:00,0.213986734
21:00,0.308221107
22:00,0.31461251
23:00,0.284101745
0:00,0.331816655
1:00,0.373210906
2:00,0.384018842
3:00,0.393198291
4:00,0.400016853
5:00,0.422913702
6:00,0.450116761
7:00,0.318044288
8:00,0.247660194
9:00,0.257284195
10:00,0.277456008
11:00,0.270243255
12:00,0.256643694
13:00,0.24592237
14:00,0.23599611
15:00,0.224710811
16:00,0.249179421
17:00,0.214119844
18:00,0.205598545
19:00,0.240510406
20:00,0.266616817
21:00,0.297230649
22:00,0.319713112
23:00,0.349320345
0:00,0.357881333
1:00,0.370012776
2:00,0.37916317
3:00,0.38665744
4:00,0.394985639
5:00,0.403937361
6:00,0.516185001
7:00,0.311687127
8:00,0.290419557
9:00,0.303866709
10:00,0.312735951
11:00,0.249690114
12:00,0.221760613
13:00,0.244798745
14:00,0.240206668
15:00,0.254637312
16:00,0.203161859
17:00,0.169094805
18:00,0.259348968
19:00,0.21226071
20:00,0.240733991
21:00,0.304278912
22:00,0.333034934
23:00,0.350019225
0:00,0.36741498
1:00,0.378637016
2:00,0.386887769
3:00,0.39657753
4:00,0.405429264
5:00,0.413243035
6:00,0.412689886
7:00,0.388763053
8:00,0.384984857
9:00,0.24300586
10:00,0.230811452
11:00,0.256787564
12:00,0.263209877
13:00,0.253538492
14:00,0.307823829
15:00,0.210807996
16:00,0.222113227
17:00,0.210398749
18:00,0.19832419
19:00,0.235786942
20:00,0.397366854
21:00,0.257346992
22:00,0.258172396
23:00,0.346138032
0:00,0.370204977
1:00,0.377347717
2:00,0.383933972
3:00,0.391615031
4:00,0.399713632
5:00,0.407179495
6:00,0.407063592
7:00,0.383770356
8:00,0.353227074
9:00,0.295816696
10:00,0.295221313
11:00,0.269956085
12:00,0.243791271
13:00,0.244715573
14:00,0.237875997
15:00,0.2190037
16:00,0.196765015
17:00,0.210773173
18:00,0.236154412
19:00,0.252767962
20:00,0.268002987
21:00,0.304614814
22:00,0.329494515
23:00,0.347730728
0:00,0.365850311
1:00,0.377520875
2:00,0.387314891
3:00,0.396050744
4:00,0.403527169
5:00,0.412503083
6:00,0.449511755
7:00,0.348546163
8:00,0.33653513
9:00,0.256375508
10:00,0.256064772
11:00,0.264836711
12:00,0.255980674
13:00,0.228939462
14:00,0.230068307
15:00,0.239476324
16:00,0.209283889
17:00,0.194814543
18:00,0.224062707
19:00,0.226794331
20:00,0.201123802
21:00,0.241409859
22:00,0.319030039
23:00,0.352455918
0:00,0.367169868
1:00,0.377569503
2:00,0.386242954
3:00,0.394660002
4:00,0.403477359
5:00,0.44070463
6:00,0.386570908
7:00,0.377531604
8:00,0.291184983
9:00,0.245557594
10:00,0.27118047
11:00,0.257272318
12:00,0.220330446
13:00,0.227179358
14:00,0.249478516
15:00,0.199420353
16:00,0.209529813
17:00,0.18914456
18:00,0.217303706
19:00,0.247453693
20:00,0.260866041
21:00,0.305648519
22:00,0.289976488
23:00,0.330970251
0:00,0.360308159
1:00,0.372008409
2:00,0.380922219
3:00,0.389820464
4:00,0.398489194
5:00,0.406969379
6:00,0.407244422
7:00,0.411807005
8:00,0.329320538
9:00,0.304410987
10:00,0.217712229
11:00,0.262985801
12:00,0.243044183
13:00,0.223972129
14:00,0.22152623
15:00,0.221633906
16:00,0.222181533
17:00,0.235727056
18:00,0.230930008
19:00,0.23401618
20:00,0.265438833
21:00,0.301282892
22:00,0.353818252
23:00,0.305361565
0:00,0.347332966
1:00,0.376582325
2:00,0.38559432
3:00,0.393632242
4:00,0.401692183
5:00,0.409856168
6:00,0.409893665
7:00,0.450860198
