EnergyImpactID,Version,VersionSource,LastMod,PA,BldgType,BldgVint,BldgLoc,BldgHVAC,NormUnit,NumUnit,MeasArea,ScaleBasis,APreWBkWh,APreWBkW,APreWBtherm,AStdWBkWh,AStdWBkW,AStdWBtherm,APreEUkWh,APreEUkW,APreEUtherm,AStdEUkWh,AStdEUkW,AStdEUtherm,ElecImpactProfileID,GasImpactProfileID,Flag,SourceDesc,APreUseWBkWh,APreUseWBtherm,AStdUseWBkWh,AStdUseWBtherm,AMsrUseWBkWh,AMsrUseWBtherm,APreUseEUkWh,APreUseEUtherm,AStdUseEUkWh,AStdUseEUtherm,AMsrUseEUkWh,AMsrUseEUtherm
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ04,rNCEH,Area-ft2-BA,1240,1240,None,0.921,,-8.7e-05,,,,,,,,,,,,20,"",6.7739,0.25495,,,5.8532,0.25503,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ04,rNCGF,Area-ft2-BA,1240,1240,None,0.0268,,0.0429,,,,,,,,,,,,20,"",3.4488,0.41720,,,3.4220,0.37427,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:57,Any,DMo,Ex,CZ04,rWtd,Area-ft2-BA,1240,1240,None,0.408,,0.0242,,,,,,,,,,,,20,"",4.6498,0.34902,,,4.2417,0.32487,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ05,rDXGF,Area-ft2-BA,1240,1240,None,0.53,,0.0298,,,,,,,,,,,,20,"",4.8738,0.35568,,,4.3442,0.32589,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ05,rDXHP,Area-ft2-BA,1240,1240,None,0.728,,3.3e-05,,,,,,,,,,,,20,"",6.6615,0.25599,,,5.9331,0.25596,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ05,rNCEH,Area-ft2-BA,1240,1240,None,1.1,,-0.000105,,,,,,,,,,,,20,"",6.9968,0.25544,,,5.8953,0.25554,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ05,rNCGF,Area-ft2-BA,1240,1240,None,0.031,,0.0494,,,,,,,,,,,,20,"",3.4553,0.42708,,,3.4244,0.37769,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:57,Any,DMo,Ex,CZ05,rWtd,Area-ft2-BA,1240,1240,None,0.225,,0.0406,,,,,,,,,,,,20,"",4.0837,0.39597,,,3.8585,0.35541,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ06,rDXGF,Area-ft2-BA,1240,1240,None,0.723,,0.0122,,,,,,,,,,,,20,"",5.5723,0.30541,,,4.8497,0.29320,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ06,rDXHP,Area-ft2-BA,1240,1240,None,0.822,,0.000101,,,,,,,,,,,,20,"",6.0293,0.25516,,,5.2070,0.25506,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ06,rNCEH,Area-ft2-BA,1240,1240,None,0.319,,-3.7e-05,,,,,,,,,,,,20,"",4.9311,0.25452,,,4.6122,0.25455,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ06,rNCGF,Area-ft2-BA,1240,1240,None,0.0116,,0.0195,,,,,,,,,,,,20,"",3.4025,0.34607,,,3.3909,0.32661,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:57,Any,DMo,Ex,CZ06,rWtd,Area-ft2-BA,1240,1240,None,0.205,,0.0156,,,,,,,,,,,,20,"",4.0542,0.32660,,,3.8492,0.31100,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ07,rDXGF,Area-ft2-BA,1240,1240,None,0.507,,0.00901,,,,,,,,,,,,20,"",5.2442,0.29653,,,4.7377,0.28752,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ07,rDXHP,Area-ft2-BA,1240,1240,None,0.569,,6.7e-05,,,,,,,,,,,,20,"",5.6092,0.25494,,,5.0405,0.25487,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ07,rNCEH,Area-ft2-BA,1240,1240,None,0.266,,-4.2e-05,,,,,,,,,,,,20,"",4.6716,0.25444,,,4.4055,0.25448,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ07,rNCGF,Area-ft2-BA,1240,1240,None,0.00886,,0.0155,,,,,,,,,,,,20,"",3.3925,0.33253,,,3.3836,0.31707,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:57,Any,DMo,Ex,CZ07,rWtd,Area-ft2-BA,1240,1240,None,0.145,,0.0123,,,,,,,,,,,,20,"",3.9328,0.31589,,,3.7881,0.30360,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ08,rDXGF,Area-ft2-BA,1240,1240,None,0.618,,0.0108,,,,,,,,,,,,20,"",5.6148,0.29538,,,4.9973,0.28458,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ08,rDXHP,Area-ft2-BA,1240,1240,None,0.698,,9.9e-05,,,,,,,,,,,,20,"",6.0322,0.25498,,,5.3342,0.25488,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ08,rNCEH,Area-ft2-BA,1240,1240,None,0.326,,-4.5e-05,,,,,,,,,,,,20,"",4.7699,0.25432,,,4.4442,0.25436,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ08,rNCGF,Area-ft2-BA,1240,1240,None,0.0113,,0.0197,,,,,,,,,,,,20,"",3.3933,0.33385,,,3.3820,0.31416,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:57,Any,DMo,Ex,CZ08,rWtd,Area-ft2-BA,1240,1240,None,0.493,,0.0113,,,,,,,,,,,,20,"",5.1763,0.29817,,,4.6835,0.28690,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ09,rDXGF,Area-ft2-BA,1240,1240,None,0.76,,0.0118,,,,,,,,,,,,20,"",6.5032,0.31112,,,5.7430,0.29927,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ09,rDXHP,Area-ft2-BA,1240,1240,None,0.855,,0.000149,,,,,,,,,,,,20,"",7.0470,0.25482,,,6.1920,0.25467,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ09,rNCEH,Area-ft2-BA,1240,1240,None,0.408,,-5.8e-05,,,,,,,,,,,,20,"",5.5937,0.25385,,,5.1855,0.25390,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ09,rNCGF,Area-ft2-BA,1240,1240,None,0.0111,,0.0169,,,,,,,,,,,,20,"",3.4115,0.35073,,,3.4004,0.33385,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:57,Any,DMo,Ex,CZ09,rWtd,Area-ft2-BA,1240,1240,None,0.624,,0.0113,,,,,,,,,,,,20,"",5.9696,0.31128,,,5.3457,0.29998,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ10,rDXGF,Area-ft2-BA,1240,1240,None,0.811,,0.0272,,,,,,,,,,,,20,"",6.3140,0.37963,,,5.5034,0.35241,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ10,rDXHP,Area-ft2-BA,1240,1240,None,0.966,,8.7e-05,,,,,,,,,,,,20,"",8.2784,0.25476,,,7.3126,0.25467,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ10,rNCEH,Area-ft2-BA,1240,1240,None,1,,-9.3e-05,,,,,,,,,,,,20,"",7.3656,0.25383,,,6.3635,0.25393,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ10,rNCGF,Area-ft2-BA,1240,1240,None,0.0304,,0.0449,,,,,,,,,,,,20,"",3.4779,0.44650,,,3.4475,0.40156,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:57,Any,DMo,Ex,CZ10,rWtd,Area-ft2-BA,1240,1240,None,0.787,,0.0248,,,,,,,,,,,,20,"",6.3939,0.36775,,,5.6072,0.34293,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ11,rDXGF,Area-ft2-BA,1240,1240,None,0.92,,0.0449,,,,,,,,,,,,20,"",7.2439,0.45338,,,6.3240,0.40848,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ11,rDXHP,Area-ft2-BA,1240,1240,None,1.29,,5.4e-05,,,,,,,,,,,,20,"",10.403,0.25536,,,9.1148,0.25530,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ11,rNCEH,Area-ft2-BA,1240,1240,None,1.35,,-8.2e-05,,,,,,,,,,,,20,"",10.066,0.25423,,,8.7191,0.25432,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ11,rNCGF,Area-ft2-BA,1240,1240,None,0.0407,,0.0614,,,,,,,,,,,,20,"",3.5388,0.54273,,,3.4981,0.48138,,,,,,
