dwh_demand_rate_frac
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.009758317
0.012971847
0.043830672
0.010836216
0
0
0.121627417
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.034809606
0.051779289
0
0
0
0
0.024089211
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.008902248
0.002181051
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.048041799
0.071109885
0
0.053421936
0
0
0
0
0
0
0
0
0
0.031259426
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.032571327
0.003897368
0
0
0.008459497
0
0.044474904
0.010785164
0.009732156
0
0
0
0
0
0
0
0
0
0.047745118
0.115543185
0.070636612
0.105013097
0
0
0.23981566
0.23981566
0.23981566
0.278803872
0.334167134
0.23981566
0.23981566
0.23981566
0.23981566
0.01822599
0
0
0
0
0
0
0.00453942
0
0.003897368
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01171663
0
0
0.003244052
0
0
0
0
0.023448339
0
0
0
0
0
0
0
0
0
0
0
0
0.063823668
0.015530426
0
0
0
0
0
0
0
0
0
0
0
0
0.027251416
0.003974854
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.003244052
0
0
0
0
0
0
0
0
0
0
0
0.006488104
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.006505545
0.010385472
0
0
0
0
0
0
0
0
0
0
0
0
0
0.061190782
0.143578998
0.23981566
0.23981566
0.23981566
0.23981566
0.23981566
0.23981566
0.123265249
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.016285663
0
0
0.003897368
0.008459497
0
0
0
0
0
0
0
0.005192736
0
0.016220259
0
0
0
0
0
0
0
0
0.019542796
0.011027523
0
0.043966204
0.010661805
0
0
0
0
0.003244052
0
0
0
0.014643289
0.012666445
0.055260068
0
0
0
0
0.037745713
0
0
0.027309735
0.006488104
0.020238988
0.096209864
0.131171899
0.00209875
0
0
0
0
0
0
0
0
0
0
0
0
0.003913083
0
0.022143979
0
0
0
0.007826166
0
0.029918729
0
0
0
0.005834788
0.029314194
0.003897368
0
0.010414268
0
0
0
0
0
0
0
0.005834788
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.003244052
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.005834788
0
0
0
0
0.01438894
0.073377051
0
0
0
0
0
0
0
0
0
0
0
0
0
0.020929367
0.018103902
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
