File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Cohort,Case,Net Site EUI,Net Site Energy,Net Source EUI,Net Source Energy,Total,Heating,Cooling,Interior Lighting,Exterior Lighting,Interior Equipment,Exterior Equipment,Fans,Pumps,Heat Rejection,Humidification,Heat Recovery,Water Systems,Refrigeration,Generators,Heating Elec,Cooling Elec,Heating NG,Cooling NG,Interior Equipment Elec,Interior Equipment NG,Water Systems NG,Electricity,Natural Gas,Unmet Heating,Unmet Cooling,Electricity:Facility [J](Hourly)
runs/CZ10/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond/instance-out.sql,CZ10,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond,245.2,1138909.52,762.49,3541671.69,1138909.52,59353.95,63572.06,249218.65,0.0,177584.03,0.0,142694.48,3.38,0.0,0.0,0.0,55031.62,391451.34,0.0,0.0,63572.06,59353.95,0.0,177584.03,0.0,55031.62,1024523.95,114385.57,0.0,0.0,712070545.0115378
runs/CZ10/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond/instance-out.sql,CZ10,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond,232.44,1079646.8,736.14,3419266.49,1079646.8,26413.57,86717.88,249218.65,0.0,177584.03,0.0,143932.18,3.38,0.0,0.0,0.0,55031.61,340745.48,0.0,0.0,86717.88,26413.57,0.0,177584.03,0.0,55031.61,998201.61,81445.19,0.0,2.0,730926794.8320949
runs/CZ09/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond/instance-out.sql,CZ09,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond,468.24,2174909.43,1506.98,6999735.01,2174909.42,59615.07,52980.56,249218.65,0.0,177584.03,0.0,146297.98,3.38,0.0,0.0,0.0,55719.63,1433490.12,0.0,0.0,52980.56,59615.07,0.0,177584.03,0.0,55719.63,2059574.72,115334.7,0.0,0.0,1261780223.7651935
runs/CZ09/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-LED-AirCond/instance-out.sql,CZ09,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-AirCond,460.96,2141088.61,1481.29,6880411.0,2141088.61,62389.82,51864.81,249218.65,0.0,177584.03,0.0,146333.38,3.38,0.0,0.0,0.0,55719.63,1397974.91,0.0,0.0,51864.81,62389.82,0.0,177584.03,0.0,55719.63,2022979.16,118109.45,0.0,0.0,1253122465.7833245
runs/CZ09/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond/instance-out.sql,CZ09,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond,244.05,1133561.96,758.18,3521634.48,1133561.96,59615.07,52980.56,249218.65,0.0,177584.03,0.0,146297.98,3.38,0.0,0.0,0.0,55719.63,392142.65,0.0,0.0,52980.56,59615.07,0.0,177584.03,0.0,55719.63,1018227.26,115334.7,0.0,0.0,619964384.4726311
runs/CZ09/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-LED-EvapCond/instance-out.sql,CZ09,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-EvapCond,239.87,1114184.99,742.87,3450552.88,1114184.99,62389.82,51864.81,249218.65,0.0,177584.03,0.0,146333.38,3.38,0.0,0.0,0.0,55719.63,371071.28,0.0,0.0,51864.81,62389.82,0.0,177584.03,0.0,55719.63,996075.54,118109.45,0.0,0.0,611110499.741176
runs/CZ08/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond/instance-out.sql,CZ08,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond,243.34,1130273.2,761.73,3538151.68,1130273.2,48010.2,50475.37,249218.65,0.0,177584.03,0.0,140314.92,3.38,0.0,0.0,0.0,55330.76,409335.89,0.0,0.0,50475.37,48010.2,0.0,177584.03,0.0,55330.76,1026932.24,103340.96,0.0,0.0,602350447.0099084
runs/CZ08/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-LED-AirCond/instance-out.sql,CZ08,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-AirCond,465.67,2162961.94,1503.11,6981734.84,2162961.94,50451.2,49314.89,249218.65,0.0,177584.03,0.0,140536.05,3.38,0.0,0.0,0.0,55330.76,1440522.97,0.0,0.0,49314.89,50451.2,0.0,177584.03,0.0,55330.76,2057179.98,105781.96,0.0,0.0,1231899246.0739458
runs/CZ08/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond/instance-out.sql,CZ08,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond,346.98,1611668.64,1121.38,5208680.87,1611668.64,20679.89,72481.4,249218.65,0.0,177584.03,0.0,140357.31,3.38,0.0,0.0,0.0,55330.76,896013.23,0.0,0.0,72481.4,20679.89,0.0,177584.03,0.0,55330.76,1535658.0,76010.64,0.0,0.0,870537825.3299606
runs/CZ07/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond/instance-out.sql,CZ07,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond,226.41,1051638.26,721.61,3351782.82,1051638.26,13614.28,37917.39,249218.65,0.0,177584.03,0.0,145157.22,3.38,0.0,0.0,0.0,56463.77,371679.53,0.0,0.0,37917.39,13614.28,0.0,177584.03,0.0,56463.77,981560.21,70078.05,0.0,0.0,571501869.0804293
runs/CZ07/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond/instance-out.sql,CZ07,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond,343.42,1595156.82,1112.44,5167134.82,1595156.82,13614.28,37917.39,249218.65,0.0,177584.03,0.0,145157.22,3.38,0.0,0.0,0.0,56463.77,915198.09,0.0,0.0,37917.39,13614.28,0.0,177584.03,0.0,56463.77,1525078.77,70078.05,0.0,0.0,848814857.4352666
runs/CZ08/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond/instance-out.sql,CZ08,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond,231.22,1073975.03,734.74,3412784.19,1073975.02,20679.89,72481.4,249218.65,0.0,177584.03,0.0,140357.31,3.38,0.0,0.0,0.0,55330.76,358319.61,0.0,0.0,72481.4,20679.89,0.0,177584.03,0.0,55330.76,997964.38,76010.64,0.0,0.0,596412032.3888526
runs/CZ07/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond/instance-out.sql,CZ07,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond,239.39,1111939.87,752.87,3496998.66,1111939.87,38119.95,22345.15,249218.65,0.0,177584.03,0.0,147542.86,3.38,0.0,0.0,0.0,56463.78,420662.06,0.0,0.0,22345.15,38119.95,0.0,177584.03,0.0,56463.78,1017356.13,94583.74,0.0,0.0,584350940.9279969
runs/CZ06/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond/instance-out.sql,CZ06,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond,343.45,1595298.01,1111.23,5161539.55,1595298.01,15689.19,37206.23,249218.65,0.0,177584.03,0.0,147090.37,3.38,0.0,0.0,0.0,57034.67,911471.49,0.0,0.0,37206.23,15689.19,0.0,177584.03,0.0,57034.67,1522574.15,72723.86,0.0,0.0,856692147.6987056
runs/CZ08/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond/instance-out.sql,CZ08,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond,472.07,2192701.63,1525.7,7086662.63,2192701.63,48010.2,50475.37,249218.65,0.0,177584.03,0.0,140314.92,3.38,0.0,0.0,0.0,55330.76,1471764.32,0.0,0.0,50475.37,48010.2,0.0,177584.03,0.0,55330.76,2089360.67,103340.96,0.0,0.0,1240933125.4901392
runs/CZ08/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-LED-EvapCond/instance-out.sql,CZ08,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-EvapCond,239.15,1110811.17,746.53,3467551.27,1110811.17,50451.2,49314.89,249218.65,0.0,177584.03,0.0,140536.05,3.38,0.0,0.0,0.0,55330.76,388372.2,0.0,0.0,49314.89,50451.2,0.0,177584.03,0.0,55330.76,1005029.21,105781.96,0.0,0.0,593114610.4342034
runs/CZ07/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-LED-EvapCond/instance-out.sql,CZ07,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-EvapCond,235.41,1093427.51,738.4,3429776.84,1093427.51,40470.82,21562.28,249218.65,0.0,177584.03,0.0,148391.73,3.38,0.0,0.0,0.0,56463.78,399732.83,0.0,0.0,21562.28,40470.82,0.0,177584.03,0.0,56463.78,996492.91,96934.6,0.0,0.0,576440594.3541603
runs/CZ07/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond/instance-out.sql,CZ07,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond,471.39,2189565.81,1527.77,7096269.29,2189565.81,38119.95,22345.15,249218.65,0.0,177584.03,0.0,147542.86,3.38,0.0,0.0,0.0,56463.78,1498288.0,0.0,0.0,22345.15,38119.95,0.0,177584.03,0.0,56463.78,2094982.07,94583.74,0.0,0.0,1228706865.9024534
runs/CZ07/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-LED-AirCond/instance-out.sql,CZ07,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-AirCond,464.61,2158033.12,1503.93,6985559.58,2158033.12,40470.82,21562.28,249218.65,0.0,177584.03,0.0,148391.73,3.38,0.0,0.0,0.0,56463.78,1464338.44,0.0,0.0,21562.28,40470.82,0.0,177584.03,0.0,56463.78,2061098.52,96934.6,0.0,0.0,1221019831.483103
runs/CZ06/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond/instance-out.sql,CZ06,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond,228.2,1059970.97,726.3,3373547.22,1059970.97,15689.19,37206.23,249218.65,0.0,177584.03,0.0,147090.37,3.38,0.0,0.0,0.0,57034.67,376144.44,0.0,0.0,37206.23,15689.19,0.0,177584.03,0.0,57034.67,987247.11,72723.86,0.0,0.0,582294813.969816
runs/CZ06/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond/instance-out.sql,CZ06,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond,241.41,1121339.74,757.24,3517303.86,1121339.74,42385.67,21463.2,249218.65,0.0,177584.03,0.0,148508.64,3.38,0.0,0.0,0.0,57034.69,425141.47,0.0,0.0,21463.2,42385.67,0.0,177584.03,0.0,57034.69,1021919.38,99420.36,0.0,0.0,591916786.7845422
runs/CZ06/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond/instance-out.sql,CZ06,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond,470.44,2185142.96,1522.2,7070406.61,2185142.96,42385.67,21463.2,249218.65,0.0,177584.03,0.0,148508.64,3.38,0.0,0.0,0.0,57034.69,1488944.69,0.0,0.0,21463.2,42385.67,0.0,177584.03,0.0,57034.69,2085722.6,99420.36,0.0,0.0,1232262804.240768
runs/CZ06/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-LED-AirCond/instance-out.sql,CZ06,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-AirCond,463.87,2154614.98,1498.97,6962509.78,2154614.99,44973.28,20665.44,249218.65,0.0,177584.03,0.0,148894.38,3.38,0.0,0.0,0.0,57034.69,1456241.13,0.0,0.0,20665.44,44973.28,0.0,177584.03,0.0,57034.69,2052607.02,102007.97,0.0,0.0,1226589906.4324527
runs/CZ06/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-LED-EvapCond/instance-out.sql,CZ06,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-EvapCond,237.38,1102616.27,742.5,3448834.07,1102616.27,44973.28,20665.44,249218.65,0.0,177584.03,0.0,148894.38,3.38,0.0,0.0,0.0,57034.69,404242.41,0.0,0.0,20665.44,44973.28,0.0,177584.03,0.0,57034.69,1000608.3,102007.97,0.0,0.0,586026985.9378386
runs/CZ05/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond/instance-out.sql,CZ05,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond,227.84,1058299.67,702.06,3260997.59,1058299.67,57586.51,18400.9,249218.65,0.0,177584.03,0.0,153363.1,3.38,0.0,0.0,0.0,61786.93,340356.16,0.0,0.0,18400.9,57586.51,0.0,177584.03,0.0,61786.93,938926.23,119373.44,0.0,0.0,572995693.0803733
runs/CZ04/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond/instance-out.sql,CZ04,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond,328.52,1525928.64,1027.12,4770837.17,1525928.6400000001,82252.48,66580.64,249218.65,0.0,177584.03,0.0,161043.71,3.38,0.0,0.0,0.0,59816.64,729429.11,0.0,0.0,66580.64,82252.48,0.0,177584.03,0.0,59816.64,1383859.52,142069.12,0.0,1.0,1014174218.2392145
runs/CZ05/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-LED-EvapCond/instance-out.sql,CZ05,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-EvapCond,246.35,1144282.94,728.53,3383923.07,1144282.94,129221.34,8932.96,249218.65,0.0,177584.03,0.0,151848.46,3.38,0.0,0.0,0.0,61786.93,365687.19,0.0,0.0,8932.96,129221.34,0.0,177584.03,0.0,61786.93,953274.67,191008.27,0.0,0.0,585539036.5389497
runs/CZ05/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond/instance-out.sql,CZ05,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond,312.81,1452962.63,985.86,4579171.89,1452962.63,57586.51,18400.9,249218.65,0.0,177584.03,0.0,153363.1,3.38,0.0,0.0,0.0,61786.93,735019.13,0.0,0.0,18400.9,57586.51,0.0,177584.03,0.0,61786.93,1333589.19,119373.44,0.0,0.0,852332192.8200257
runs/CZ05/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond/instance-out.sql,CZ05,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond,421.59,1958221.57,1316.5,6114970.07,1958221.5699999998,123773.46,9339.11,249218.65,0.0,177584.03,0.0,151718.94,3.38,0.0,0.0,0.0,61786.93,1184797.06,0.0,0.0,9339.11,123773.46,0.0,177584.03,0.0,61786.93,1772661.18,185560.39,0.0,0.0,1242499016.4572282
runs/CZ05/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-LED-AirCond/instance-out.sql,CZ05,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-AirCond,415.14,1928287.34,1292.29,6002497.75,1928287.34,129221.34,8932.96,249218.65,0.0,177584.03,0.0,151848.46,3.38,0.0,0.0,0.0,61786.93,1149691.59,0.0,0.0,8932.96,129221.34,0.0,177584.03,0.0,61786.93,1737279.07,191008.27,0.0,0.0,1233993855.9711335
runs/CZ05/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond/instance-out.sql,CZ05,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond,249.76,1160101.49,742.59,3449248.99,1160101.49,123773.46,9339.11,249218.65,0.0,177584.03,0.0,151718.94,3.38,0.0,0.0,0.0,61786.93,386676.98,0.0,0.0,9339.11,123773.46,0.0,177584.03,0.0,61786.93,974541.1,185560.39,0.0,0.0,594303060.4817317
runs/CZ04/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-LED-AirCond/instance-out.sql,CZ04,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-AirCond,431.06,2002196.92,1336.11,6206035.27,2002196.91,150084.1,49088.91,249218.65,0.0,177584.03,0.0,156609.35,3.38,0.0,0.0,0.0,59816.65,1159791.84,0.0,0.0,49088.91,150084.1,0.0,177584.03,0.0,59816.65,1792296.16,209900.75,0.0,0.0,1330894899.8563743
runs/CZ04/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond/instance-out.sql,CZ04,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond,238.65,1108495.34,726.95,3376609.94,1108495.3399999999,82252.48,66580.64,249218.65,0.0,177584.03,0.0,161043.71,3.38,0.0,0.0,0.0,59816.64,311995.81,0.0,0.0,66580.64,82252.48,0.0,177584.03,0.0,59816.64,966426.22,142069.12,0.0,1.0,719619710.1295049
runs/CZ04/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-LED-EvapCond/instance-out.sql,CZ04,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-EvapCond,255.07,1184775.93,748.32,3475849.18,1184775.9300000002,150084.1,49088.91,249218.65,0.0,177584.03,0.0,156609.35,3.38,0.0,0.0,0.0,59816.65,342370.85,0.0,0.0,49088.91,150084.1,0.0,177584.03,0.0,59816.65,974875.18,209900.75,0.0,0.0,686721266.5795722
runs/CZ03/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond/instance-out.sql,CZ03,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond,311.69,1447756.51,978.93,4546986.51,1447756.5,64316.51,14798.36,249218.65,0.0,177584.03,0.0,154270.66,3.38,0.0,0.0,0.0,61510.01,726054.9,0.0,0.0,14798.36,64316.51,0.0,177584.03,0.0,61510.01,1321929.98,125826.52,0.0,0.0,831216635.0351937
runs/CZ03/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond/instance-out.sql,CZ03,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond,229.07,1063991.04,702.97,3265209.86,1063991.04,64316.51,14798.36,249218.65,0.0,177584.03,0.0,154270.66,3.38,0.0,0.0,0.0,61510.01,342289.44,0.0,0.0,14798.36,64316.51,0.0,177584.03,0.0,61510.01,938164.52,125826.52,0.0,0.0,548667785.8472635
runs/CZ03/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond/instance-out.sql,CZ03,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond,419.12,1946752.39,1303.43,6054251.85,1946752.38,133824.1,7662.33,249218.65,0.0,177584.03,0.0,151701.48,3.38,0.0,0.0,0.0,61510.01,1165248.4,0.0,0.0,7662.33,133824.1,0.0,177584.03,0.0,61510.01,1751418.27,195334.11,0.0,0.0,1221459078.3567743
runs/CZ04/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond/instance-out.sql,CZ04,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond,437.95,2034243.35,1361.53,6324114.13,2034243.3499999999,145267.81,50037.55,249218.65,0.0,177584.03,0.0,156604.58,3.38,0.0,0.0,0.0,59816.65,1195710.7,0.0,0.0,50037.55,145267.81,0.0,177584.03,0.0,59816.65,1829158.89,205084.46,0.0,0.0,1342084799.0532005
