Hour,LoadShape
1,9.552199358e-05
2,9.06630804e-05
3,9.007351158e-05
4,8.94198911e-05
5,9.405578844e-05
6,0.0001105471076
7,0.00011446168
8,0.0001179506544
9,9.982946657e-05
10,8.765114722e-05
11,8.373414727e-05
12,7.958366112e-05
13,7.681940033e-05
14,7.760203807e-05
15,7.854361477e-05
16,8.518881123e-05
17,0.0001080355727
18,0.0001329936255
19,0.0001634962445
20,0.0001735962171
21,0.0001756751982
22,0.0001619763628
23,0.0001347876009
24,0.0001131611525
25,9.517623606e-05
26,9.030602238e-05
27,8.962501839e-05
28,8.912407075e-05
29,9.322311018e-05
30,0.0001086796768
31,0.0001107765784
32,0.0001155030336
33,9.912034018e-05
34,8.998537866e-05
35,8.940100465e-05
36,8.788650148e-05
37,8.621670063e-05
38,8.765514282e-05
39,8.914846656e-05
40,9.648644673e-05
41,0.0001187917171
42,0.0001428821505
43,0.0001709282276
44,0.000180925663
45,0.0001818905852
46,0.0001657213595
47,0.0001375969129
48,0.000115311064
49,9.778232525e-05
50,9.256081608e-05
51,9.109143179e-05
52,9.019320224e-05
53,9.510604674e-05
54,0.0001112843848
55,0.0001150636132
56,0.0001186207299
57,0.0001022068469
58,9.248951089e-05
59,9.037082188e-05
60,8.72579771e-05
61,8.367847766e-05
62,8.254356746e-05
63,8.213620152e-05
64,8.8250005e-05
65,0.0001103832726
66,0.0001342143556
67,0.0001647271821
68,0.0001749653945
69,0.0001768075723
70,0.0001626495507
71,0.0001347850591
72,0.000112764624
73,9.459660926e-05
74,8.95540391e-05
75,8.906427374e-05
76,8.824614141e-05
77,9.268127041e-05
78,0.0001095414925
79,0.0001138397133
80,0.0001170009922
81,9.842294968e-05
82,8.584050087e-05
83,8.184899064e-05
84,7.835935598e-05
85,7.615858739e-05
86,7.758324429e-05
87,7.854361477e-05
88,8.51356103e-05
89,0.000107056141
90,0.0001312842548
91,0.000161081101
92,0.0001702287937
93,0.0001724857907
94,0.0001588086627
95,0.000131385042
96,0.000109910035
97,9.220533437e-05
98,8.809030959e-05
99,8.780274486e-05
100,8.684628707e-05
101,9.209482421e-05
102,0.0001086700755
103,0.0001107393909
104,0.0001154968436
105,9.739732294e-05
106,8.502047423e-05
107,8.16424446e-05
108,7.775838897e-05
109,7.481827107e-05
110,7.614646198e-05
111,7.729261405e-05
112,8.395873592e-05
113,0.0001058631204
114,0.0001300386847
115,0.0001596019771
116,0.0001683324627
117,0.0001689616056
118,0.0001544659386
119,0.0001271918878
120,0.0001058870098
121,8.889430922e-05
122,8.395964339e-05
123,8.289663257e-05
124,8.224514308e-05
125,8.721789873e-05
126,0.0001035248189
127,0.0001058507718
128,0.0001100119636
129,9.182719307e-05
130,7.981648225e-05
131,7.776262505e-05
132,7.603566084e-05
133,7.462857113e-05
134,7.614646198e-05
135,7.729261405e-05
136,8.395873592e-05
137,0.0001058631204
138,0.0001300386847
139,0.0001596019771
140,0.0001683324627
141,0.0001691629572
142,0.0001553419928
143,0.0001277512853
144,0.0001062032131
145,8.969706457e-05
146,8.519807998e-05
147,8.478926632e-05
148,8.485906123e-05
149,8.976916691e-05
150,0.0001056252238
151,0.0001075859143
152,0.0001122318367
153,9.529413642e-05
154,8.377866454e-05
155,8.059330112e-05
156,7.762176638e-05
157,7.519411953e-05
158,7.626578131e-05
159,7.729261405e-05
160,8.395873592e-05
161,0.0001065913001
162,0.0001325676795
163,0.0001614459701
164,0.0001711577298
165,0.0001731965558
166,0.0001589890454
167,0.0001314161129
168,0.0001095021061
169,9.187120564e-05
170,8.714618351e-05
171,8.671893534e-05
172,8.592955255e-05
173,9.048155326e-05
174,0.0001066261657
175,0.0001085465732
176,0.0001131047019
177,9.647894891e-05
178,8.552470826e-05
179,8.199145401e-05
180,7.909628687e-05
181,7.753509802e-05
182,7.852946489e-05
183,7.980569691e-05
184,8.701197343e-05
185,0.0001097445286
186,0.0001346481059
187,0.0001631975167
188,0.0001725149526
189,0.0001738998648
190,0.0001593089263
191,0.000131397651
192,0.0001097133599
193,9.218650729e-05
194,8.688387892e-05
195,8.606694897e-05
196,8.514716291e-05
197,8.961418295e-05
198,0.0001057249389
199,0.0001079608897
200,0.0001126588169
201,9.596824926e-05
202,8.577463732e-05
203,8.460351787e-05
204,8.28236495e-05
205,8.055875025e-05
206,8.090142018e-05
207,8.057867749e-05
208,8.746118959e-05
209,0.0001104547865
210,0.0001352359028
211,0.0001637421369
212,0.0001734127727
213,0.0001748191371
214,0.0001604954191
215,0.0001326340726
216,0.0001108254546
217,9.417170515e-05
218,9.004475516e-05
219,9.002098789e-05
220,8.944676408e-05
221,9.370872035e-05
222,0.0001095854437
223,0.000113756572
224,0.0001170753805
225,9.846135797e-05
226,8.57401766e-05
227,8.165864105e-05
228,7.854271055e-05
229,7.618596189e-05
230,7.758324429e-05
231,7.854361477e-05
232,8.51356103e-05
233,0.000107056141
234,0.0001312842548
235,0.000161081101
236,0.0001700105026
237,0.0001715461475
238,0.0001577905892
239,0.0001300674466
240,0.0001081594742
241,9.04600356e-05
242,8.568305846e-05
243,8.515225122e-05
244,8.434711281e-05
245,8.918422366e-05
246,0.0001054351257
247,0.0001088800581
