Hour,LoadShape
1,8.192890619e-05
2,7.923309067e-05
3,7.939930305e-05
4,7.899244386e-05
5,8.328112479e-05
6,9.795963164e-05
7,0.0001023196423
8,0.0001149162563
9,9.383492126e-05
10,8.096474314e-05
11,7.588953596e-05
12,7.069180184e-05
13,6.726448699e-05
14,6.75259338e-05
15,6.786900634e-05
16,7.411857685e-05
17,9.432555115e-05
18,0.0001157783902
19,0.0001432675203
20,0.0001530286787
21,0.0001551844029
22,0.0001436460727
23,0.0001204811632
24,9.464675341e-05
25,8.126820911e-05
26,7.757513417e-05
27,7.719512977e-05
28,7.68383674e-05
29,8.0905939e-05
30,9.43961269e-05
31,9.598656888e-05
32,0.000108588177
33,9.065507677e-05
34,8.154303338e-05
35,8.030009867e-05
36,7.791100094e-05
37,7.592628123e-05
38,7.727404386e-05
39,7.877650888e-05
40,8.526472576e-05
41,0.0001051180712
42,0.0001271266195
43,0.0001519453922
44,0.0001600741676
45,0.0001614550425
46,0.0001485347091
47,0.0001243998568
48,9.781637411e-05
49,8.53390599e-05
50,8.150480529e-05
51,8.080410731e-05
52,8.003337283e-05
53,8.380783915e-05
54,9.724094392e-05
55,0.000100062223
56,0.0001125822164
57,9.448906727e-05
58,8.51097042e-05
59,8.248334372e-05
60,7.852806159e-05
61,7.384517296e-05
62,7.137450436e-05
63,7.127833698e-05
64,7.77264809e-05
65,9.738764358e-05
66,0.0001188567047
67,0.0001459536514
68,0.0001550412285
69,0.0001572787426
70,0.0001457717293
71,0.0001221693199
72,9.594871213e-05
73,8.337422526e-05
74,8.02253664e-05
75,8.001513385e-05
76,7.982519231e-05
77,8.438156394e-05
78,9.901671209e-05
79,0.0001026952132
80,0.0001145369408
81,9.378093211e-05
82,8.040425658e-05
83,7.476751623e-05
84,6.918843823e-05
85,6.61165365e-05
86,6.664449727e-05
87,6.745559126e-05
88,7.311699298e-05
89,9.194299639e-05
90,0.000113285328
91,0.0001411424661
92,0.0001505194283
93,0.0001531614874
94,0.0001421656679
95,0.000118880427
96,9.309981468e-05
97,8.069583742e-05
98,7.770644329e-05
99,7.795417078e-05
100,7.862706066e-05
101,8.279847571e-05
102,9.710049811e-05
103,9.997217065e-05
104,0.0001131074282
105,9.235351345e-05
106,7.859481679e-05
107,7.300207758e-05
108,6.781537314e-05
109,6.499631063e-05
110,6.559119751e-05
111,6.638119465e-05
112,7.210625828e-05
113,9.107321313e-05
114,0.0001133913951
115,0.0001389900725
116,0.0001475000643
117,0.0001497422166
118,0.0001391366815
119,0.0001166128574
120,9.148061432e-05
121,7.865443913e-05
122,7.626927079e-05
123,7.612341177e-05
124,7.499356951e-05
125,7.868868739e-05
126,9.297321968e-05
127,9.572310982e-05
128,0.0001086273043
129,8.918475223e-05
130,7.543551483e-05
131,6.944103487e-05
132,6.577215779e-05
133,6.40932354e-05
134,6.539684518e-05
135,6.638119465e-05
136,7.210625828e-05
137,9.09183948e-05
138,0.0001116810881
139,0.0001370709224
140,0.0001447301525
141,0.0001466689527
142,0.0001349026829
143,0.0001115507739
144,8.692030147e-05
145,7.382282244e-05
146,7.041886951e-05
147,7.056078239e-05
148,7.193828584e-05
149,7.750882689e-05
150,9.088252117e-05
151,9.153344999e-05
152,0.0001048964045
153,8.669614101e-05
154,7.554054789e-05
155,7.22341649e-05
156,6.842801645e-05
157,6.536742169e-05
158,6.607505213e-05
159,6.682606016e-05
160,7.253958988e-05
161,9.284677458e-05
162,0.0001149403199
163,0.0001399821001
164,0.0001487212962
165,0.0001506577494
166,0.0001394344482
167,0.0001161808636
168,9.042846462e-05
169,7.746473779e-05
170,7.4108819e-05
171,7.370992618e-05
172,7.29180225e-05
173,7.680006347e-05
174,9.0508161e-05
175,9.228552188e-05
176,0.0001054788323
177,8.745040971e-05
178,7.792865456e-05
179,7.472126506e-05
180,7.11609736e-05
181,6.858461505e-05
182,6.930705001e-05
183,7.011905673e-05
184,7.6201703e-05
185,9.579566677e-05
186,0.0001171278415
187,0.0001417712929
188,0.0001500448754
189,0.0001512684284
190,0.0001391872955
191,0.0001161259871
192,9.1132024e-05
193,7.806266192e-05
194,7.489677151e-05
195,7.467248647e-05
196,7.382991767e-05
197,7.760715614e-05
198,9.235177472e-05
199,9.500263231e-05
200,0.0001078993018
201,9.037742246e-05
202,7.99338193e-05
203,7.655033273e-05
204,7.229365985e-05
205,6.810092928e-05
206,6.714642343e-05
207,6.754388768e-05
208,7.493297565e-05
209,9.500741104e-05
210,0.0001165792797
211,0.0001416262063
212,0.0001501524965
213,0.0001517587507
214,0.0001400655177
215,0.0001171430582
216,9.207341723e-05
217,7.976065968e-05
218,7.726473707e-05
219,7.771991739e-05
220,7.761111883e-05
