Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
ECC,CZ01,cDXGF,78967612486.17,0.0,642551149238.81,78967612486.17,0.0,642902133773.05
ECC,CZ01,cDXHP,0.0,27038048003.61,719384866163.24,0.0,27760660151.45,719384866163.24
ECC,CZ01,cPTAC,0.0,0.0,622487379176.76,0.0,0.0,622838363689.95
ECC,CZ01,cPVVG,42444433270.68,0.0,2377722591.43,78625324732.02,0.0,636450754667.9
ECC,CZ02,cDXGF,100323246224.86,0.0,1019509787276.14,100323246224.86,0.0,1019636206849.96
ECC,CZ02,cDXHP,0.0,34019390733.95,1051303871160.73,0.0,34472933452.78,1051303871160.73
ECC,CZ02,cPTAC,0.0,0.0,999542230174.87,0.0,0.0,999668650113.43
ECC,CZ02,cPVVG,65987588585.89,0.0,14608584256.05,100954710544.18,0.0,1010435142099.11
ECC,CZ03,cDXGF,47578534129.42,0.0,925808084084.45,47578534129.42,0.0,925845194170.01
ECC,CZ03,cDXHP,0.0,14254781253.61,975087759954.88,0.0,14254781253.61,975087759954.88
ECC,CZ03,cPTAC,0.0,0.0,916204204052.95,0.0,0.0,916241314138.51
ECC,CZ03,cPVVG,30742372897.57,0.0,10572120142.65,48061952556.5,0.0,917030429566.92
ECC,CZ04,cDXGF,80908146254.17,0.0,1204329526874.05,80908146254.17,0.0,1207147058209.21
ECC,CZ04,cDXHP,0.0,27852600034.04,1228432231741.92,0.0,27852600034.04,1229047680907.5
ECC,CZ04,cPTAC,0.0,0.0,1187407598336.7,0.0,0.0,1190225129556.95
ECC,CZ04,cPVVG,57292830542.31,0.0,28611861071.2,81800199376.41,0.0,1196692632120.6
ECC,CZ05,cDXGF,34883715253.75,0.0,946314637334.79,34883715253.75,0.0,946823671232.05
ECC,CZ05,cDXHP,0.0,11022269610.3,1007234067602.61,0.0,11022269610.3,1007234067602.61
ECC,CZ05,cPTAC,0.0,0.0,937928735784.08,0.0,0.0,938437769681.05
ECC,CZ05,cPVVG,22292308538.98,0.0,14265921574.88,35132950614.53,0.0,937807076650.0
ECC,CZ06,cDXGF,3162919284.82,0.0,1178441853060.68,3162919284.82,0.0,1190761439623.43
ECC,CZ06,cDXHP,0.0,865076613.13,1244258768708.95,0.0,865076613.13,1244258768708.95
ECC,CZ06,cPTAC,0.0,0.0,1176821193034.16,0.0,0.0,1189140774819.22
ECC,CZ06,cPVVG,464196963.36,0.0,21271464126.56,3217186415.25,0.0,1180375549750.22
ECC,CZ07,cDXGF,2329250693.96,0.0,1183677964746.32,2329250693.96,0.0,1190402097767.37
ECC,CZ07,cDXHP,0.0,635529969.78,1232283913077.12,0.0,635529969.78,1232732170381.88
ECC,CZ07,cPTAC,0.0,0.0,1182063515745.81,0.0,0.0,1188787648744.02
ECC,CZ07,cPVVG,0.0,0.0,19554675215.54,2365052585.33,0.0,1179847314133.2
ECC,CZ08,cDXGF,4863896209.62,0.0,1427291521327.99,4863896209.62,0.0,1433317397419.55
ECC,CZ08,cDXHP,0.0,1400620115.8,1447452052962.04,0.0,1400620115.8,1449968521206.84
ECC,CZ08,cPTAC,0.0,0.0,1424429678722.45,0.0,0.0,1430455554814.0
ECC,CZ08,cPVVG,832997153.18,0.0,33369371253.06,4927917442.72,0.0,1421364491091.64
ECC,CZ09,cDXGF,12836021312.71,0.0,1408509467772.71,12836021312.71,0.0,1410490067980.55
ECC,CZ09,cDXHP,0.0,3810590777.12,1419390908903.44,0.0,3810590777.12,1420603989741.81
ECC,CZ09,cPTAC,0.0,0.0,1404093994570.6,0.0,0.0,1406074594778.43
ECC,CZ09,cPVVG,5701331934.0,0.0,38527822462.31,13062795170.6,0.0,1398359971517.43
ECC,CZ10,cDXGF,17105731187.48,0.0,1450763633938.0,17105731187.48,0.0,1452418512479.73
ECC,CZ10,cDXHP,0.0,5117125677.18,1453278201284.26,0.0,5117125677.18,1454756388420.77
ECC,CZ10,cPTAC,0.0,0.0,1445162507139.35,0.0,0.0,1446817386028.73
ECC,CZ10,cPVVG,7773896787.78,0.0,35772629069.55,17388084074.74,0.0,1440051615752.51
