Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
ERC,CZ01,cDXGF,1163141516.1,0.0,0.0,3172547363.45,0.0,4702906121.72
ERC,CZ01,cDXHP,0.0,311967190.51,0.0,0.0,815873437.84,4570194162.39
ERC,CZ01,cPTAC,0.0,0.0,0.0,0.0,0.0,4529122203.64
ERC,CZ01,cPVVG,2377716356.97,0.0,0.0,5643204722.23,0.0,3715793777.49
ERC,CZ02,cDXGF,701899361.87,0.0,66439689.78,1556334737.68,0.0,8615135061.58
ERC,CZ02,cDXHP,0.0,190904535.97,66194223.97,0.0,417361304.79,8505610558.43
ERC,CZ02,cPTAC,0.0,0.0,66436665.08,0.0,0.0,8523729883.5
ERC,CZ02,cPVVG,1760292541.39,0.0,42516631.98,3355723201.09,0.0,7204858882.59
ERC,CZ03,cDXGF,318371767.09,0.0,3772484.4,885330098.38,0.0,7716999270.56
ERC,CZ03,cDXHP,0.0,81639566.85,3730944.04,0.0,219815323.83,7561241173.38
ERC,CZ03,cPTAC,0.0,0.0,3772250.73,0.0,0.0,7653897849.34
ERC,CZ03,cPVVG,985817483.1,0.0,2343496.38,2071928825.08,0.0,6497810110.58
ERC,CZ04,cDXGF,377469239.23,0.0,363208333.53,945915370.26,0.0,11038164623.64
ERC,CZ04,cDXHP,0.0,106148613.88,363191146.36,0.0,261529609.64,10938085431.03
ERC,CZ04,cPTAC,0.0,0.0,363208006.39,0.0,0.0,10969168838.65
ERC,CZ04,cPVVG,1348163260.19,0.0,254818486.2,2500851178.62,0.0,9378119741.11
ERC,CZ05,cDXGF,141443567.51,0.0,5268229.41,573926624.8,0.0,7971481244.87
ERC,CZ05,cDXHP,0.0,36556441.12,5253656.92,0.0,145705604.81,7800931615.54
ERC,CZ05,cPTAC,0.0,0.0,5268221.59,0.0,0.0,7920940064.98
ERC,CZ05,cPVVG,593803109.02,0.0,3260639.57,1457234959.16,0.0,6703728211.73
ERC,CZ06,cDXGF,5185303.14,0.0,38177256.01,89157142.81,0.0,10559072183.45
ERC,CZ06,cDXHP,0.0,1295334.74,38160233.55,0.0,20875295.74,10442790116.71
ERC,CZ06,cPTAC,0.0,0.0,38177256.01,0.0,0.0,10548891589.52
ERC,CZ06,cPVVG,62041622.31,0.0,25001582.64,265361222.61,0.0,9190930972.52
ERC,CZ07,cDXGF,67882.24,0.0,38200493.59,70017004.24,0.0,10606107463.66
ERC,CZ07,cDXHP,0.0,16502.95,38078908.75,0.0,16321013.02,10493853076.15
ERC,CZ07,cPTAC,0.0,0.0,38200493.59,0.0,0.0,10596962003.29
ERC,CZ07,cPVVG,1855762.46,0.0,23847389.43,181361674.48,0.0,9175085345.25
ERC,CZ08,cDXGF,3387923.56,0.0,288964374.45,108275399.12,0.0,12813636374.18
ERC,CZ08,cDXHP,0.0,850176.36,288184376.68,0.0,26181971.14,12749206560.41
ERC,CZ08,cPTAC,0.0,0.0,288964211.76,0.0,0.0,12800192873.95
ERC,CZ08,cPVVG,77704809.71,0.0,191984326.29,337483455.61,0.0,11177212989.55
ERC,CZ09,cDXGF,24925696.83,0.0,383842746.11,168604746.24,0.0,12965120590.36
ERC,CZ09,cDXHP,0.0,6542340.43,383493760.56,0.0,41948985.43,12911080988.22
ERC,CZ09,cPTAC,0.0,0.0,383842608.76,0.0,0.0,12947448343.21
ERC,CZ09,cPVVG,227909609.76,0.0,258390081.39,545707263.28,0.0,11231044806.83
ERC,CZ10,cDXGF,11086369.77,0.0,374130721.85,129387875.23,0.0,12855178279.26
ERC,CZ10,cDXHP,0.0,2869468.85,373890146.43,0.0,32361700.19,12825910937.28
ERC,CZ10,cPTAC,0.0,0.0,374130486.67,0.0,0.0,12839464421.79
ERC,CZ10,cPVVG,177879832.16,0.0,248298908.91,448089444.98,0.0,11262451293.15
ERC,CZ11,cDXGF,753221135.21,0.0,1071891196.28,1419753734.68,0.0,13197255647.74
ERC,CZ11,cDXHP,0.0,211808517.0,1073650110.09,0.0,383554665.73,13145808839.16
ERC,CZ11,cPTAC,0.0,0.0,1071890996.43,0.0,0.0,13133486542.32
ERC,CZ11,cPVVG,1894953215.81,0.0,780262931.08,3360298609.91,0.0,11415181398.7
ERC,CZ12,cDXGF,771825608.58,0.0,425893795.49,1430173292.59,0.0,11022345867.36
ERC,CZ12,cDXHP,0.0,207934061.69,425535550.93,0.0,379511153.28,10963781059.52
ERC,CZ12,cPTAC,0.0,0.0,425893634.98,0.0,0.0,10949022440.53
ERC,CZ12,cPVVG,1969212393.87,0.0,299505755.21,3305563254.43,0.0,9475086367.75
ERC,CZ13,cDXGF,523535451.8,0.0,1209497713.9,948664756.11,0.0,14372441914.47
ERC,CZ13,cDXHP,0.0,141249749.53,1210212298.49,0.0,250380647.44,14339394020.42
ERC,CZ13,cPTAC,0.0,0.0,1209497491.07,0.0,0.0,14314374638.03
ERC,CZ13,cPVVG,1779584512.71,0.0,877934794.67,2685891021.91,0.0,12511999626.49
ERC,CZ14,cDXGF,376296865.63,0.0,947260650.55,884784992.8,0.0,13524332204.31
ERC,CZ14,cDXHP,0.0,116108140.62,951397498.22,0.0,261843014.54,13421418386.9
ERC,CZ14,cPTAC,0.0,0.0,947260575.55,0.0,0.0,13461722107.43
ERC,CZ14,cPVVG,1350136863.79,0.0,669947821.31,2392938718.7,0.0,11593740666.67
ERC,CZ15,cDXGF,2819659.35,0.0,2648721813.82,29029813.5,0.0,20935264278.62
ERC,CZ15,cDXHP,0.0,753642.79,2648721813.82,0.0,7195651.94,20935264279.39
ERC,CZ15,cPTAC,0.0,0.0,2648720279.57,0.0,0.0,20931371352.9
ERC,CZ15,cPVVG,70902785.45,0.0,1898292397.93,134504440.05,0.0,18662440576.64
ERC,CZ16,cDXGF,1419535949.5,0.0,154066799.44,3234846514.79,0.0,8280855901.01
ERC,CZ16,cDXHP,0.0,448459251.37,154044956.68,0.0,989248762.79,8157408838.79
ERC,CZ16,cPTAC,0.0,0.0,154066201.95,0.0,0.0,8130266380.36
ERC,CZ16,cPVVG,3310899281.79,0.0,97980386.73,6776172971.15,0.0,6757895258.92
