Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
Ese,CZ01,cDXGF,29973826.44,0.0,1437894688.16,1601048455.08,0.0,218793685544.9
Ese,CZ01,cDXHP,0.0,9320511.27,1442997411.09,0.0,414194325.48,217932272917.27
Ese,CZ01,cPTAC,0.0,0.0,1435392032.3,0.0,0.0,218615044489.21
Ese,CZ01,cPVVG,656297876.24,0.0,1063651546.25,68917031724.43,0.0,203900545520.67
Ese,CZ02,cDXGF,138034062.61,0.0,6791153279.72,1711586610.07,0.0,285145596706.97
Ese,CZ02,cDXHP,0.0,40151807.4,6830963283.81,0.0,458586006.7,284729118466.97
Ese,CZ02,cPTAC,0.0,0.0,6791107400.28,0.0,0.0,284972863244.66
Ese,CZ02,cPVVG,2670346150.06,0.0,5197914959.05,61509652389.31,0.0,416933138698.25
Ese,CZ03,cDXGF,12216318.44,0.0,4974949560.0,663041773.7,0.0,271783100826.66
Ese,CZ03,cDXHP,0.0,3160567.33,5007592389.43,0.0,159911788.66,270956317900.37
Ese,CZ03,cPTAC,0.0,0.0,4974741161.94,0.0,0.0,271714508479.96
Ese,CZ03,cPVVG,330556027.63,0.0,3811065243.31,36568937522.48,0.0,315211167436.3
Ese,CZ04,cDXGF,75054198.38,0.0,12194913316.46,1024879627.5,0.0,326184241211.28
Ese,CZ04,cDXHP,0.0,20421710.79,12258710361.66,0.0,281307063.47,325706001274.84
Ese,CZ04,cPTAC,0.0,0.0,12194541482.47,0.0,0.0,326090529280.54
Ese,CZ04,cPVVG,1889404140.74,0.0,9310909317.64,51656776684.58,0.0,556484055202.86
Ese,CZ05,cDXGF,14803070.85,0.0,5805702270.92,474070890.8,0.0,279359092364.52
Ese,CZ05,cDXHP,0.0,3867858.66,5860066943.24,0.0,120357912.88,278958853237.31
Ese,CZ05,cPTAC,0.0,0.0,5805581024.16,0.0,0.0,279317722744.58
Ese,CZ05,cPVVG,335855367.81,0.0,4522836215.87,36524747737.58,0.0,344436032401.68
Ese,CZ06,cDXGF,0.0,0.0,8037657308.88,58838703.15,0.0,311696124509.69
Ese,CZ06,cDXHP,0.0,0.0,8094811782.59,0.0,13551522.14,312557414397.54
Ese,CZ06,cPTAC,0.0,0.0,8037654037.41,0.0,0.0,311689774631.51
Ese,CZ06,cPVVG,0.0,0.0,6296104820.33,9780025219.34,0.0,456195987345.34
Ese,CZ07,cDXGF,0.0,0.0,7644351598.76,51203229.44,0.0,311329950586.32
Ese,CZ07,cDXHP,0.0,0.0,7688656733.97,0.0,11796681.73,311527539913.04
Ese,CZ07,cPTAC,0.0,0.0,7644343519.71,0.0,0.0,311324259628.46
Ese,CZ07,cPVVG,0.0,0.0,5948905596.61,9681001502.29,0.0,454472365908.27
Ese,CZ08,cDXGF,0.0,0.0,13081785897.85,103212444.5,0.0,353043370359.38
Ese,CZ08,cDXHP,0.0,0.0,13117260652.89,0.0,24344117.27,353163319540.13
Ese,CZ08,cPTAC,0.0,0.0,13081762585.14,0.0,0.0,353031987583.55
Ese,CZ08,cPVVG,0.0,0.0,9946203463.96,12858631994.65,0.0,617839605574.72
Ese,CZ09,cDXGF,815603.1,0.0,15227398481.27,202872546.38,0.0,358783580735.16
Ese,CZ09,cDXHP,0.0,225069.45,15253115636.14,0.0,48832816.95,358867300550.8
Ese,CZ09,cPTAC,0.0,0.0,15227315753.1,0.0,0.0,358759080125.12
Ese,CZ09,cPVVG,75917016.57,0.0,11475362124.2,16127689785.01,0.0,625534052446.73
Ese,CZ10,cDXGF,327311.68,0.0,14025273273.24,318964747.78,0.0,355797275664.96
Ese,CZ10,cDXHP,0.0,89039.22,14036176631.78,0.0,79103813.43,355779640854.93
Ese,CZ10,cPTAC,0.0,0.0,14025116109.75,0.0,0.0,355765295437.62
Ese,CZ10,cPVVG,226800607.83,0.0,10464381014.52,21692785718.41,0.0,679116707372.67
Ese,CZ11,cDXGF,236206051.23,0.0,21252588318.33,1477295103.78,0.0,355211358788.28
Ese,CZ11,cDXHP,0.0,67432494.91,21320311146.56,0.0,395636824.61,354706354023.14
Ese,CZ11,cPTAC,0.0,0.0,21249631038.69,0.0,0.0,355062120424.89
Ese,CZ11,cPVVG,3666703903.12,0.0,16403174063.88,47477512265.85,0.0,670009173702.26
Ese,CZ12,cDXGF,110132685.65,0.0,12276705446.63,1045851817.77,0.0,319454087322.47
Ese,CZ12,cDXHP,0.0,30755114.74,12328537856.33,0.0,272345647.44,318941626019.49
Ese,CZ12,cPTAC,0.0,0.0,12276524095.72,0.0,0.0,319339347612.08
Ese,CZ12,cPVVG,2125274510.86,0.0,9352497760.75,47100063391.68,0.0,544253845987.84
Ese,CZ13,cDXGF,59264123.71,0.0,22640790250.86,666636266.7,0.0,369957656601.64
Ese,CZ13,cDXHP,0.0,16327164.34,22678046561.0,0.0,169066750.04,369618603540.82
Ese,CZ13,cPTAC,0.0,0.0,22640745717.59,0.0,0.0,369884176776.52
Ese,CZ13,cPVVG,1194545530.9,0.0,17386419818.05,33707979463.69,0.0,705780218212.14
Ese,CZ14,cDXGF,35972427.39,0.0,18761797366.77,563541898.73,0.0,361511275421.54
Ese,CZ14,cDXHP,0.0,11951581.19,18816281071.37,0.0,167491495.58,361076247601.96
Ese,CZ14,cPTAC,0.0,0.0,18761467687.69,0.0,0.0,361448084547.15
Ese,CZ14,cPVVG,1025711698.79,0.0,13739516106.93,32728149337.55,0.0,666878919061.03
Ese,CZ15,cDXGF,0.0,0.0,41853522763.29,12658410.89,0.0,472369002476.68
Ese,CZ15,cDXHP,0.0,0.0,41863408081.0,0.0,3122381.97,472360881367.52
Ese,CZ15,cPTAC,0.0,0.0,41853517051.39,0.0,0.0,472366665517.32
Ese,CZ15,cPVVG,10917931.58,0.0,33428640176.13,4010888899.34,0.0,1054751465671.09
Ese,CZ16,cDXGF,484923078.05,0.0,8741358952.41,3336179371.29,0.0,283258116790.86
Ese,CZ16,cDXHP,0.0,158986220.7,8755676334.92,0.0,1055880292.84,282999434888.23
Ese,CZ16,cPTAC,0.0,0.0,8738876169.58,0.0,0.0,282937137203.4
Ese,CZ16,cPVVG,8334082524.07,0.0,6264425652.83,72732688775.14,0.0,375923934106.48
