Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
RtL,CZ01,cDXGF,143986597.31,0.0,0.0,449391284427.67,0.0,34689387725.94
RtL,CZ01,cDXHP,0.0,68886490.61,0.0,0.0,114978533133.12,34066070028.07
RtL,CZ01,cPTAC,0.0,0.0,0.0,0.0,0.0,37828672128.52
RtL,CZ01,cPVVG,181591792.02,0.0,0.0,703072772385.61,0.0,54827462792.14
RtL,CZ02,cDXGF,153081809.95,0.0,0.0,335431598692.81,0.0,606209089890.92
RtL,CZ02,cDXHP,0.0,59219502.5,0.0,0.0,89380093915.98,611016566367.66
RtL,CZ02,cPTAC,0.0,0.0,0.0,0.0,0.0,605320999525.25
RtL,CZ02,cPVVG,182884736.33,0.0,0.0,522657995290.53,0.0,587282321483.32
RtL,CZ03,cDXGF,0.0,0.0,0.0,161530563000.68,0.0,305597468618.83
RtL,CZ03,cDXHP,0.0,0.0,0.0,0.0,39873985942.27,306024883269.74
RtL,CZ03,cPTAC,0.0,0.0,0.0,0.0,0.0,309779354837.0
RtL,CZ03,cPVVG,0.0,0.0,0.0,274017845990.49,0.0,332277373197.6
RtL,CZ04,cDXGF,74290590.56,0.0,5027428.98,270319249327.08,0.0,959077159646.93
RtL,CZ04,cDXHP,0.0,25865531.89,5035481.52,0.0,74582558078.43,965449657577.54
RtL,CZ04,cPTAC,0.0,0.0,5027428.55,0.0,0.0,957387971216.85
RtL,CZ04,cPVVG,81086964.45,0.0,2593048.1,431641072881.1,0.0,924993114978.8
RtL,CZ05,cDXGF,0.0,0.0,0.0,144667760323.8,0.0,378991242944.76
RtL,CZ05,cDXHP,0.0,0.0,0.0,0.0,36915967236.44,381232577398.14
RtL,CZ05,cPTAC,0.0,0.0,0.0,0.0,0.0,380230830927.7
RtL,CZ05,cPVVG,0.0,0.0,0.0,244114225848.5,0.0,388230320915.96
RtL,CZ06,cDXGF,0.0,0.0,0.0,23400188467.12,0.0,699078158725.04
RtL,CZ06,cDXHP,0.0,0.0,0.0,0.0,5489264280.48,675589641395.27
RtL,CZ06,cPTAC,0.0,0.0,0.0,0.0,0.0,705733625819.49
RtL,CZ06,cPVVG,0.0,0.0,0.0,49008072826.52,0.0,709347704841.53
RtL,CZ07,cDXGF,0.0,0.0,0.0,17632130174.2,0.0,758246349784.46
RtL,CZ07,cDXHP,0.0,0.0,0.0,0.0,4119377254.68,740382174255.39
RtL,CZ07,cPTAC,0.0,0.0,0.0,0.0,0.0,764132214784.89
RtL,CZ07,cPVVG,0.0,0.0,0.0,38383709601.18,0.0,745117723915.48
RtL,CZ08,cDXGF,0.0,0.0,0.0,39819453072.92,0.0,1127418150852.62
RtL,CZ08,cDXHP,0.0,0.0,0.0,0.0,9726481461.93,1121121096082.07
RtL,CZ08,cPTAC,0.0,0.0,0.0,0.0,0.0,1129979855018.77
RtL,CZ08,cPVVG,0.0,0.0,0.0,81650799385.29,0.0,1082940922118.81
RtL,CZ09,cDXGF,0.0,0.0,0.0,64496387803.65,0.0,1124538441419.3
RtL,CZ09,cDXHP,0.0,0.0,0.0,0.0,16101517712.91,1123641105246.39
RtL,CZ09,cPTAC,0.0,0.0,0.0,0.0,0.0,1127386178460.21
RtL,CZ09,cPVVG,0.0,0.0,0.0,121692015577.12,0.0,1078379627988.61
RtL,CZ10,cDXGF,0.0,0.0,0.0,57609128294.19,0.0,1255260418695.65
RtL,CZ10,cDXHP,0.0,0.0,0.0,0.0,14637649895.99,1255920789097.24
RtL,CZ10,cPTAC,0.0,0.0,0.0,0.0,0.0,1256861470115.33
RtL,CZ10,cPVVG,0.0,0.0,0.0,112766716359.03,0.0,1207713278094.14
RtL,CZ11,cDXGF,715224435.21,0.0,88208876.27,298198052236.73,0.0,1270306582644.3
RtL,CZ11,cDXHP,0.0,240742944.75,88326276.47,0.0,79429568818.09,1272599916576.16
RtL,CZ11,cPTAC,0.0,0.0,88208663.87,0.0,0.0,1270344205988.27
RtL,CZ11,cPVVG,857602451.11,0.0,62025462.42,476522128193.72,0.0,1222714748039.7
RtL,CZ12,cDXGF,60893149.59,0.0,18119158.76,295187881313.11,0.0,939980364411.08
RtL,CZ12,cDXHP,0.0,21154860.31,18167257.11,0.0,77792873096.33,945206642065.96
RtL,CZ12,cPTAC,0.0,0.0,18119158.95,0.0,0.0,941991030607.88
RtL,CZ12,cPVVG,73638408.18,0.0,12202976.51,471252856612.55,0.0,910205212189.13
RtL,CZ13,cDXGF,0.0,0.0,85498632.35,234239645170.67,0.0,1342221442267.14
RtL,CZ13,cDXHP,0.0,0.0,85622937.27,0.0,61372094919.12,1345934676736.99
RtL,CZ13,cPTAC,0.0,0.0,85498632.45,0.0,0.0,1344359480687.32
RtL,CZ13,cPVVG,0.0,0.0,61425430.48,396263662168.82,0.0,1297432010346.76
RtL,CZ14,cDXGF,805644392.11,0.0,0.0,253029132151.0,0.0,1301709506393.54
RtL,CZ14,cDXHP,0.0,299746331.79,0.0,0.0,72272199707.67,1309845235225.93
RtL,CZ14,cPTAC,0.0,0.0,0.0,0.0,0.0,1300927720891.53
RtL,CZ14,cPVVG,879165173.86,0.0,0.0,400381599259.45,0.0,1252717150685.46
RtL,CZ15,cDXGF,0.0,0.0,104521713.59,26318321592.24,0.0,2298562912049.81
RtL,CZ15,cDXHP,0.0,0.0,104521713.59,0.0,6624496004.54,2298562731805.72
RtL,CZ15,cPTAC,0.0,0.0,104521713.59,0.0,0.0,2299655317583.0
RtL,CZ15,cPVVG,0.0,0.0,74468570.32,52600705350.04,0.0,2220062907303.47
RtL,CZ16,cDXGF,6699172009.23,0.0,0.0,552149344881.33,0.0,472716350767.8
RtL,CZ16,cDXHP,0.0,2799282414.05,0.0,0.0,168374914622.81,479665823491.35
RtL,CZ16,cPTAC,0.0,0.0,0.0,0.0,0.0,474233051174.43
RtL,CZ16,cPVVG,8125689839.52,0.0,0.0,878892722983.33,0.0,456683610151.45
