Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
OfS,CZ01,cDXGF,29547075977.18,0.0,40603258197.88,29547075977.18,0.0,40827879687.93
OfS,CZ01,cDXHP,0.0,7620491157.98,40506404088.67,0.0,7620491157.98,40506404088.67
OfS,CZ01,cPTAC,0.0,0.0,40103236598.26,0.0,0.0,40321583229.75
OfS,CZ01,cPVVG,865080573.36,0.0,557769489.26,30443337231.91,0.0,40353983889.25
OfS,CZ02,cDXGF,20211205356.63,0.0,74280251117.05,20211205356.63,0.0,74379682998.02
OfS,CZ02,cDXHP,0.0,5321397913.74,74084965019.57,0.0,5321397913.74,74097743497.39
OfS,CZ02,cPTAC,0.0,0.0,73881987164.26,0.0,0.0,73981418904.41
OfS,CZ02,cPVVG,1083642145.83,0.0,2057382460.4,21040731399.97,0.0,73601429109.33
OfS,CZ03,cDXGF,12081016936.61,0.0,69762151935.63,12081016936.61,0.0,69762151935.63
OfS,CZ03,cDXHP,0.0,3030757156.09,69354606426.27,0.0,3030757156.09,69354606426.27
OfS,CZ03,cPTAC,0.0,0.0,69469398205.74,0.0,0.0,69469398205.74
OfS,CZ03,cPVVG,526967022.24,0.0,1688643235.06,12574125783.09,0.0,68985943048.15
OfS,CZ04,cDXGF,15482980625.67,0.0,93401475411.88,15482980625.67,0.0,94686846476.68
OfS,CZ04,cDXHP,0.0,4147727156.8,93449719121.82,0.0,4147727156.8,94482297955.65
OfS,CZ04,cPTAC,0.0,0.0,93086740585.29,0.0,0.0,94355344056.19
OfS,CZ04,cPVVG,908891585.43,0.0,3153353744.59,16139818715.98,0.0,93771477193.14
OfS,CZ05,cDXGF,9041292517.88,0.0,73704679820.37,9041292517.88,0.0,73791775896.55
OfS,CZ05,cDXHP,0.0,2311437563.5,73338505351.93,0.0,2311437563.5,73338505351.93
OfS,CZ05,cPTAC,0.0,0.0,73424428274.73,0.0,0.0,73511523280.21
OfS,CZ05,cPVVG,451021568.22,0.0,1840000898.33,9412114468.82,0.0,72975907882.49
OfS,CZ06,cDXGF,2079589053.13,0.0,87193188999.79,2079589053.13,0.0,91806139806.98
OfS,CZ06,cDXHP,0.0,513015466.05,89415047485.2,0.0,513015466.05,91526126528.35
OfS,CZ06,cPTAC,0.0,0.0,87130824689.61,0.0,0.0,91735702397.5
OfS,CZ06,cPVVG,0.0,0.0,2357644808.29,2169008737.07,0.0,90882886764.67
OfS,CZ07,cDXGF,1139554684.63,0.0,86978597895.62,1139554684.63,0.0,90456834591.84
OfS,CZ07,cDXHP,0.0,280419720.64,88450897100.93,0.0,280419720.64,90165506624.76
OfS,CZ07,cPTAC,0.0,0.0,86926515799.59,0.0,0.0,90404729826.92
OfS,CZ07,cPVVG,0.0,0.0,1815421224.85,1188849882.6,0.0,89530013289.35
OfS,CZ08,cDXGF,2768327981.72,0.0,105357078434.44,2768327981.72,0.0,108010451464.56
OfS,CZ08,cDXHP,0.0,693750000.73,106125552174.08,0.0,693750000.73,107838867347.46
OfS,CZ08,cPTAC,0.0,0.0,105263697264.4,0.0,0.0,107917042500.18
OfS,CZ08,cPVVG,906949.73,0.0,3087574762.42,2887024032.99,0.0,106965039752.34
OfS,CZ09,cDXGF,4402258540.14,0.0,109676643382.88,4402258540.14,0.0,111073007135.43
OfS,CZ09,cDXHP,0.0,1120502360.12,109673894585.84,0.0,1120502360.12,110939599927.7
OfS,CZ09,cPTAC,0.0,0.0,109553636313.6,0.0,0.0,110949984463.92
OfS,CZ09,cPVVG,21261254.92,0.0,3465623155.87,4594749634.17,0.0,109976564380.85
OfS,CZ10,cDXGF,3254906719.68,0.0,102986220327.76,3254906719.68,0.0,103168973800.85
OfS,CZ10,cDXHP,0.0,838073607.85,102885586369.65,0.0,838073607.85,103068339842.48
OfS,CZ10,cPTAC,0.0,0.0,102876708846.24,0.0,0.0,103059462281.61
OfS,CZ10,cPVVG,23154828.57,0.0,2612131948.76,3395971613.11,0.0,102157429731.86
OfS,CZ11,cDXGF,23173982131.34,0.0,106346870903.84,23173982131.34,0.0,106517629832.77
OfS,CZ11,cDXHP,0.0,6106419666.72,106310423461.76,0.0,6106419666.72,106447455971.06
OfS,CZ11,cPTAC,0.0,0.0,106013911555.41,0.0,0.0,106184670484.33
OfS,CZ11,cPVVG,1859379415.57,0.0,4536302366.81,24157858955.4,0.0,105513513302.62
OfS,CZ12,cDXGF,18919987142.79,0.0,90515725950.37,18919987142.79,0.0,90927142107.45
OfS,CZ12,cDXHP,0.0,4959462165.27,90462247998.53,0.0,4959462165.27,90755978500.46
OfS,CZ12,cPTAC,0.0,0.0,90225024195.94,0.0,0.0,90636440205.2
OfS,CZ12,cPVVG,933188293.05,0.0,3071470586.59,19703470667.91,0.0,90052101954.74
OfS,CZ13,cDXGF,15899620365.61,0.0,111828773190.45,15899620365.61,0.0,112227806681.23
