Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
Htl,CZ01,cDXGF,3559586201.87,0.0,155395295446.32,3559586201.87,0.0,155395295446.32
Htl,CZ01,cDXHP,0.0,917284699.57,154413925694.08,0.0,917284699.57,154413925694.08
Htl,CZ01,cPTAC,0.0,0.0,155289512189.55,0.0,0.0,155289512189.55
Htl,CZ01,cPVVG,0.0,0.0,0.0,3594129746.83,0.0,153843244357.84
Htl,CZ02,cDXGF,3292523384.98,0.0,198091168284.44,3292523384.98,0.0,198091168284.44
Htl,CZ02,cDXHP,0.0,871312076.7,197967255084.93,0.0,871312076.7,197967255084.93
Htl,CZ02,cPTAC,0.0,0.0,197988750429.3,0.0,0.0,197988750429.3
Htl,CZ02,cPVVG,0.0,0.0,0.0,3367809682.7,0.0,196289868054.89
Htl,CZ03,cDXGF,1353411710.37,0.0,196291125795.85,1353411710.37,0.0,196291125795.85
Htl,CZ03,cDXHP,0.0,339715605.37,196010448000.82,0.0,339715605.37,196010448000.82
Htl,CZ03,cPTAC,0.0,0.0,196242253311.15,0.0,0.0,196242253311.15
Htl,CZ03,cPVVG,0.0,0.0,0.0,1378647383.75,0.0,194405180018.63
Htl,CZ04,cDXGF,2167340992.42,0.0,227261683331.16,2167340992.42,0.0,227261683331.16
Htl,CZ04,cDXHP,0.0,576548526.47,227346023054.74,0.0,576548526.47,227346023054.74
Htl,CZ04,cPTAC,0.0,0.0,227205041747.39,0.0,0.0,227205041747.39
Htl,CZ04,cPVVG,0.0,0.0,0.0,2227165907.86,0.0,225297795184.63
Htl,CZ05,cDXGF,861343327.34,0.0,199836128175.43,861343327.34,0.0,199836128175.43
Htl,CZ05,cDXHP,0.0,218256724.57,199308897288.0,0.0,218256724.57,199308897288.0
Htl,CZ05,cPTAC,0.0,0.0,199801909144.58,0.0,0.0,199801909144.58
Htl,CZ05,cPVVG,0.0,0.0,0.0,878466480.09,0.0,197900182425.16
Htl,CZ06,cDXGF,56798521.81,0.0,232548104670.53,56798521.81,0.0,232548104670.53
Htl,CZ06,cDXHP,0.0,14122569.21,232532923260.88,0.0,14122569.21,232532923260.88
Htl,CZ06,cPTAC,0.0,0.0,232544403745.55,0.0,0.0,232544403745.55
Htl,CZ06,cPVVG,0.0,0.0,0.0,58509627.01,0.0,230530794574.94
Htl,CZ07,cDXGF,17430339.59,0.0,231301553073.44,17430339.59,0.0,231301553073.44
Htl,CZ07,cDXHP,0.0,4349715.83,231283412411.3,0.0,4349715.83,231283412411.3
Htl,CZ07,cPTAC,0.0,0.0,231299635241.67,0.0,0.0,231299635241.67
Htl,CZ07,cPVVG,0.0,0.0,0.0,17910589.08,0.0,229298739899.93
Htl,CZ08,cDXGF,95590057.31,0.0,256037294744.14,95590057.31,0.0,256037294744.14
Htl,CZ08,cDXHP,0.0,24007479.12,256094775936.82,0.0,24007479.12,256094775936.82
Htl,CZ08,cPTAC,0.0,0.0,256030079853.61,0.0,0.0,256030079853.61
Htl,CZ08,cPVVG,0.0,0.0,0.0,98605372.76,0.0,253897498165.19
Htl,CZ09,cDXGF,269723748.11,0.0,255311543143.27,269723748.11,0.0,255311543143.27
Htl,CZ09,cDXHP,0.0,69502946.95,255367767027.95,0.0,69502946.95,255367767027.95
Htl,CZ09,cPTAC,0.0,0.0,255298979141.09,0.0,0.0,255298979141.09
Htl,CZ09,cPVVG,0.0,0.0,0.0,278954621.74,0.0,253115924136.99
Htl,CZ10,cDXGF,174525956.91,0.0,257545604281.82,174525956.91,0.0,257545604281.82
Htl,CZ10,cDXHP,0.0,45244671.2,257611059140.23,0.0,45244671.2,257611059140.23
Htl,CZ10,cPTAC,0.0,0.0,257533995893.81,0.0,0.0,257533995893.81
Htl,CZ10,cPVVG,0.0,0.0,0.0,180142259.38,0.0,255356367290.52
Htl,CZ11,cDXGF,5497115015.39,0.0,245566355316.23,5497115015.39,0.0,245566355316.23
Htl,CZ11,cDXHP,0.0,1459832994.46,245710645330.6,0.0,1459832994.46,245710645330.6
Htl,CZ11,cPTAC,0.0,0.0,245465084986.52,0.0,0.0,245465084986.52
Htl,CZ11,cPVVG,0.0,0.0,1964657.01,5678940291.06,0.0,243511148219.38
Htl,CZ12,cDXGF,3849888787.83,0.0,220723604010.37,3849888787.83,0.0,220723604010.37
Htl,CZ12,cDXHP,0.0,1014209821.66,220820375274.78,0.0,1014209821.66,220820375274.78
Htl,CZ12,cPTAC,0.0,0.0,220619973873.21,0.0,0.0,220619973873.21
Htl,CZ12,cPVVG,0.0,0.0,0.0,3956525034.03,0.0,218849500585.15
Htl,CZ13,cDXGF,3576266783.52,0.0,258230737913.51,3576266783.52,0.0,258230737913.51
Htl,CZ13,cDXHP,0.0,939023277.5,258364906939.08,0.0,939023277.5,258364906939.08
Htl,CZ13,cPTAC,0.0,0.0,258165655914.88,0.0,0.0,258165655914.88
Htl,CZ13,cPVVG,0.0,0.0,3206849.81,3697536614.83,0.0,256108135065.02
Htl,CZ14,cDXGF,1235313093.48,0.0,254630370671.0,1235313093.48,0.0,254630370671.0
Htl,CZ14,cDXHP,0.0,355255481.04,254858252561.03,0.0,355255481.04,254858252561.03
Htl,CZ14,cPTAC,0.0,0.0,254581851867.36,0.0,0.0,254581851867.36
Htl,CZ14,cPVVG,0.0,0.0,303487.04,1276451806.29,0.0,252381067451.77
Htl,CZ15,cDXGF,29435496.46,0.0,340711747868.13,29435496.46,0.0,340711747868.13
Htl,CZ15,cDXHP,0.0,7814842.61,340716692631.88,0.0,7814842.61,340716692631.88
Htl,CZ15,cPTAC,0.0,0.0,340708641743.44,0.0,0.0,340708641743.44
Htl,CZ15,cPVVG,0.0,0.0,66994166.88,30536104.19,0.0,338097515169.74
Htl,CZ16,cDXGF,9691547415.86,0.0,189177721387.05,9691547415.86,0.0,189177721387.05
Htl,CZ16,cDXHP,0.0,2924624526.64,187730579647.51,0.0,2924624526.64,187730579647.51
Htl,CZ16,cPTAC,0.0,0.0,188992668201.05,0.0,0.0,188992668201.05
Htl,CZ16,cPVVG,30384939.99,0.0,0.0,10025979281.48,0.0,187106240564.21
