Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
MLI,CZ01,cDXGF,374667561522.34,0.0,176050166956.61,374667561522.34,0.0,176050166956.61
MLI,CZ01,cDXHP,0.0,110982399787.43,184464107788.83,0.0,111222289303.22,184464107788.83
MLI,CZ01,cPTAC,0.0,0.0,143913260190.08,0.0,0.0,143913260190.08
MLI,CZ01,cPVVG,0.0,0.0,0.0,376501547537.52,0.0,172986013897.43
MLI,CZ02,cDXGF,242501251660.94,0.0,369731469547.3,242501251660.94,0.0,369731469547.3
MLI,CZ02,cDXHP,0.0,74854037000.37,377392115264.16,0.0,75160444145.33,377392115264.16
MLI,CZ02,cPTAC,0.0,0.0,342101996648.76,0.0,0.0,342101996648.76
MLI,CZ02,cPVVG,0.0,0.0,0.0,244059969125.97,0.0,362631000598.49
MLI,CZ03,cDXGF,155635904089.78,0.0,309563666205.17,155635904089.78,0.0,309563666205.17
MLI,CZ03,cDXHP,0.0,44026391321.28,318394867763.67,0.0,44026391321.28,318394867763.67
MLI,CZ03,cPTAC,0.0,0.0,290113964184.82,0.0,0.0,290113964184.82
MLI,CZ03,cPVVG,0.0,0.0,0.0,156594540287.82,0.0,303666934296.37
MLI,CZ04,cDXGF,194465977279.18,0.0,493273075291.11,194465977279.18,0.0,494090619820.52
MLI,CZ04,cDXHP,0.0,62632456714.76,495159763983.72,0.0,62697371328.93,495159763983.72
MLI,CZ04,cPTAC,0.0,0.0,465844874671.2,0.0,0.0,466662419087.87
MLI,CZ04,cPVVG,0.0,0.0,0.0,195835281360.26,0.0,484620225664.71
MLI,CZ05,cDXGF,127467994585.13,0.0,312917231594.35,127467994585.13,0.0,312917231594.35
MLI,CZ05,cDXHP,0.0,37157776724.09,320985379536.45,0.0,37157776724.09,320985379536.45
MLI,CZ05,cPTAC,0.0,0.0,292179014038.82,0.0,0.0,292179014038.82
MLI,CZ05,cPVVG,0.0,0.0,0.0,128405763493.7,0.0,307010275145.26
MLI,CZ06,cDXGF,37822362587.66,0.0,467987095361.08,37822362587.66,0.0,467987095361.08
MLI,CZ06,cDXHP,0.0,10218686986.54,468991537521.46,0.0,10218686986.54,468991537521.46
MLI,CZ06,cPTAC,0.0,0.0,462186074933.09,0.0,0.0,462186074933.09
MLI,CZ06,cPVVG,0.0,0.0,0.0,38262966834.26,0.0,460291746973.58
MLI,CZ07,cDXGF,31396808554.38,0.0,473372181806.31,31396808554.38,0.0,473372181806.31
MLI,CZ07,cDXHP,0.0,8434131004.65,475505318194.64,0.0,8434131004.65,475505318194.64
MLI,CZ07,cPTAC,0.0,0.0,467793279492.44,0.0,0.0,467793279492.44
MLI,CZ07,cPVVG,0.0,0.0,0.0,32014384290.6,0.0,465718851018.96
MLI,CZ08,cDXGF,50267333759.14,0.0,601180610649.83,50267333759.14,0.0,601180610649.83
MLI,CZ08,cDXHP,0.0,13847988855.5,599334179781.82,0.0,13847988855.5,599334179781.82
MLI,CZ08,cPTAC,0.0,0.0,591959320081.91,0.0,0.0,591959320081.91
MLI,CZ08,cPVVG,0.0,0.0,0.0,50293428503.26,0.0,590405473121.6
MLI,CZ09,cDXGF,72001710019.1,0.0,593178822231.97,72001710019.1,0.0,594716953511.63
MLI,CZ09,cDXHP,0.0,20495378153.4,591612057834.95,0.0,20495378153.4,591612057834.95
MLI,CZ09,cPTAC,0.0,0.0,581909032975.34,0.0,0.0,583447164255.0
MLI,CZ09,cPVVG,0.0,0.0,0.0,72955891809.08,0.0,583704199360.38
MLI,CZ10,cDXGF,61968941549.38,0.0,625363199276.23,61968941549.38,0.0,627071339157.58
MLI,CZ10,cDXHP,0.0,17846510287.7,621438189896.77,0.0,17846510287.7,621438189896.77
MLI,CZ10,cPTAC,0.0,0.0,614673971578.14,0.0,0.0,616382111459.5
MLI,CZ10,cPVVG,0.0,0.0,0.0,62760976597.42,0.0,614984244729.38
MLI,CZ11,cDXGF,243455687522.15,0.0,616489612985.49,243455687522.15,0.0,618265509486.92
MLI,CZ11,cDXHP,0.0,73775021689.56,611324155334.72,0.0,74251594663.28,611324155334.72
MLI,CZ11,cPTAC,0.0,0.0,596802365150.93,0.0,0.0,598578261652.35
MLI,CZ11,cPVVG,152971711.89,0.0,0.0,246355937049.12,0.0,606066128892.07
MLI,CZ12,cDXGF,230217421604.59,0.0,510734199013.0,230217421604.59,0.0,510734199013.0
MLI,CZ12,cDXHP,0.0,69379551635.6,514758839845.59,0.0,69557701066.91,514758839845.59
MLI,CZ12,cPTAC,0.0,0.0,489834828659.06,0.0,0.0,489834828659.06
MLI,CZ12,cPVVG,0.0,0.0,0.0,232494426947.91,0.0,501302710123.73
MLI,CZ13,cDXGF,192676625531.82,0.0,682214630764.17,192676625531.82,0.0,682214630764.17
MLI,CZ13,cDXHP,0.0,57232867876.99,678157707889.48,0.0,57232867876.99,678157707889.48
MLI,CZ13,cPTAC,0.0,0.0,664498260307.36,0.0,0.0,664498260307.36
MLI,CZ13,cPVVG,0.0,0.0,0.0,195231646354.21,0.0,669874310658.74
MLI,CZ14,cDXGF,199186847172.58,0.0,618007733500.36,199186847172.58,0.0,618007733500.36
MLI,CZ14,cDXHP,0.0,66836018497.87,607476993944.11,0.0,67379962927.53,607476993944.11
MLI,CZ14,cPTAC,0.0,0.0,596082007319.44,0.0,0.0,596082007319.44
MLI,CZ14,cPVVG,216063215.19,0.0,0.0,201407673774.53,0.0,603781895392.53
MLI,CZ15,cDXGF,29433383336.09,0.0,1035328616108.3,29433383336.09,0.0,1061373591013.02
MLI,CZ15,cDXHP,0.0,8363821435.51,1038610576998.58,0.0,8363821435.51,1041118499593.41
MLI,CZ15,cPTAC,0.0,0.0,1030658655849.66,0.0,0.0,1056703630754.37
MLI,CZ15,cPVVG,0.0,0.0,0.0,29954377251.23,0.0,1050185628665.79
MLI,CZ16,cDXGF,451067351473.39,0.0,322323334736.21,451067351473.39,0.0,322323334736.21
MLI,CZ16,cDXHP,0.0,156692612811.23,321394542752.22,0.0,158521381333.43,321394542752.22
MLI,CZ16,cPTAC,0.0,0.0,295136849940.96,0.0,0.0,295136849940.96
MLI,CZ16,cPVVG,2282621857.17,0.0,0.0,456335844491.36,0.0,315033293663.96
