File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Cohort,Case,Net Site EUI,Net Source EUI,Total Energy/Net Site Energy,Total Energy/Net Source Energy,Total,Heating,Cooling,Interior Lighting,Exterior Lighting,Interior Equipment,Exterior Equipment,Fans,Pumps,Heat Rejection,Humidification,Heat Recovery,Water Systems,Refrigeration,Generators,Heating Elec,Cooling Elec,Heating NG,Cooling NG,Interior Equipment Elec,Interior Equipment NG,Unmet Heating,Unmet Cooling,Conditioned Area,Electricity:Facility [J](Hourly),Area ft2,DEER Peak kW/ft2
runs/CZ12/MFm&0&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0%UC-NR/instance-out.sql,CZ12,MFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0%UC-NR,MFm&0&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0%UC-NR,55.85,97.5,286931.72,500869.11,11.67526787,1.49001697,0.56087337,0.59979015,0.0,3.00882866,0.0,0.11933987,0.0,0.0,0.0,0.0,5.89641886,0.0,0.0,0.0,0.56087337,1.49001697,0.0,2.42830281,0.58052585,0.0,0.0,2283.19,0.00139011,24576.0,0.00139011
runs/CZ12/MFm&0&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE/instance-out.sql,CZ12,MFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,MFm&0&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,57.24,101.87,294027.48,523341.38,11.96399475,1.49001697,0.84960024,0.59979015,0.0,3.00882866,0.0,0.11933987,0.0,0.0,0.0,0.0,5.89641886,0.0,0.0,0.0,0.84960024,1.49001697,0.0,2.42830281,0.58052585,0.0,0.0,2283.19,0.00178104,24576.0,0.00178104
runs/CZ12/MFm&0&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30%UC-AOE/instance-out.sql,CZ12,MFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30%UC-AOE,MFm&0&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30%UC-AOE,57.6,103.02,295894.86,529255.37,12.03997855,1.49001697,0.92558404,0.59979015,0.0,3.00882866,0.0,0.11933987,0.0,0.0,0.0,0.0,5.89641886,0.0,0.0,0.0,0.92558404,1.49001697,0.0,2.42830281,0.58052585,0.0,0.0,2283.19,0.00188392,24576.0,0.00188392
runs/CZ12/MFm&0&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0%UC-AOE/instance-out.sql,CZ12,MFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0%UC-AOE,MFm&0&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0%UC-AOE,56.14,98.42,288425.35,505599.42,11.73604376,1.49001697,0.62164885,0.59979015,0.0,3.00882866,0.0,0.11933987,0.0,0.0,0.0,0.0,5.89641886,0.0,0.0,0.0,0.62164885,1.49001697,0.0,2.42830281,0.58052585,0.0,0.0,2283.19,0.0014724,24576.0,0.0014724
runs/CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE/instance-out.sql,CZ12,MFm,weighted,rDXHP,Ex,dxHP_equip,,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,MFm&0&rDXHP&Ex&dxHP_equip,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,52.55,101.89,269961.07,523433.02,10.98473117,0.77300935,0.56794977,0.59979015,0.0,3.00882866,0.0,0.13938338,0.0,0.0,0.0,0.0,5.89576945,0.0,0.0,0.77300935,0.56794977,0.0,0.0,2.42830281,0.58052585,0.0,0.0,2283.19,0.00139969,24576.0,0.00139969
runs/CZ12/MFm&0&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5%UC-AOE/instance-out.sql,CZ12,MFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5%UC-AOE,MFm&0&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5%UC-AOE,56.51,99.57,290292.73,511513.41,11.81202715,1.49001697,0.69763264,0.59979015,0.0,3.00882866,0.0,0.11933987,0.0,0.0,0.0,0.0,5.89641886,0.0,0.0,0.0,0.69763264,1.49001697,0.0,2.42830281,0.58052585,0.0,0.0,2283.19,0.00157528,24576.0,0.00157528
runs/CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR/instance-out.sql,CZ12,MFm,weighted,rDXHP,Ex,dxHP_equip,,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,MFm&0&rDXHP&Ex&dxHP_equip,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NR,51.96,100.04,266950.41,513898.28,10.86222724,0.65758631,0.5608693,0.59979015,0.0,3.00882866,0.0,0.13938338,0.0,0.0,0.0,0.0,5.89576945,0.0,0.0,0.65758631,0.5608693,0.0,0.0,2.42830281,0.58052585,0.0,0.0,2283.19,0.0013901,24576.0,0.0013901
runs/CZ12/MFm&0&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40%UC-AOE/instance-out.sql,CZ12,MFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40%UC-AOE,MFm&0&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40%UC-AOE,58.08,104.56,298384.7,537140.68,12.14128987,1.49001697,1.02689536,0.59979015,0.0,3.00882866,0.0,0.11933987,0.0,0.0,0.0,0.0,5.89641886,0.0,0.0,0.0,1.02689536,1.49001697,0.0,2.42830281,0.58052585,0.0,0.0,2283.19,0.0020211,24576.0,0.0020211
runs/CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NC/instance-out.sql,CZ12,MFm,weighted,rDXHP,Ex,dxHP_equip,,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NC,MFm&0&rDXHP&Ex&dxHP_equip,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-NC,51.96,100.04,266950.41,513898.28,10.86222724,0.65758631,0.5608693,0.59979015,0.0,3.00882866,0.0,0.13938338,0.0,0.0,0.0,0.0,5.89576945,0.0,0.0,0.65758631,0.5608693,0.0,0.0,2.42830281,0.58052585,0.0,0.0,2283.19,0.0013901,24576.0,0.0013901
runs/CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE/instance-out.sql,CZ12,MFm,weighted,rDXHP,Ex,dxHP_equip,,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,MFm&0&rDXHP&Ex&dxHP_equip,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0%UC-AOE,52.93,103.1,271922.14,529643.75,11.06452722,0.7991108,0.62164437,0.59979015,0.0,3.00882866,0.0,0.13938338,0.0,0.0,0.0,0.0,5.89576945,0.0,0.0,0.7991108,0.62164437,0.0,0.0,2.42830281,0.58052585,0.0,0.0,2283.19,0.00147239,24576.0,0.00147239
