EnergyImpactID,Version,VersionSource,LastMod,PA,BldgType,BldgVint,BldgLoc,BldgHVAC,NormUnit,NumUnit,MeasArea,ScaleBasis,APreWBkWh,APreWBkW,APreWBtherm,AStdWBkWh,AStdWBkW,AStdWBtherm,APreEUkWh,APreEUkW,APreEUtherm,AStdEUkWh,AStdEUkW,AStdEUtherm,ElecImpactProfileID,GasImpactProfileID,Flag,SourceDesc,APreUseWBkWh,APreUseWBtherm,AStdUseWBkWh,AStdUseWBtherm,AMsrUseWBkWh,AMsrUseWBtherm,APreUseEUkWh,APreUseEUtherm,AStdUseEUkWh,AStdUseEUtherm,AMsrUseEUkWh,AMsrUseEUtherm
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,Asm,New,CZ16,cDXGF,Area-ft2-BA,100000,100000,None,0.598,0.000367,0,0.259,0.000159,0,,,,,,,,,20,"",6.9915,0.28213,6.6526,0.28213,6.3934,0.28213,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,Ex,CZ01,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",5.5957,0.10369,5.5957,0.10369,5.5957,0.10369,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,Ex,CZ02,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",7.0536,0.087820,7.0536,0.087820,7.0536,0.087820,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,Ex,CZ03,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",6.5393,0.079070,6.5393,0.079070,6.5393,0.079070,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,Ex,CZ04,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",7.2763,0.076600,7.2763,0.076600,7.2763,0.076600,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,Ex,CZ05,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",6.7424,0.078740,6.7424,0.078740,6.7424,0.078740,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,Ex,CZ06,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",7.5457,0.063200,7.5457,0.063200,7.5457,0.063200,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,Ex,CZ07,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",7.6245,0.062520,7.6245,0.062520,7.6245,0.062520,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,Ex,CZ08,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",7.9946,0.064590,7.9946,0.064590,7.9946,0.064590,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,Ex,CZ09,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",8.3124,0.063050,8.3124,0.063050,8.3124,0.063050,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,Ex,CZ10,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",8.8461,0.070890,8.8461,0.070890,8.8461,0.070890,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,Ex,CZ11,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",8.8257,0.084370,8.8257,0.084370,8.8257,0.084370,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,Ex,CZ12,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",8.4714,0.081990,8.4714,0.081990,8.4714,0.081990,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,Ex,CZ13,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",9.2591,0.075430,9.2591,0.075430,9.2591,0.075430,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,Ex,CZ14,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",9.9304,0.068200,9.9304,0.068200,9.9304,0.068200,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,Ex,CZ15,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",11.380,0.059780,11.380,0.059780,11.380,0.059780,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,Ex,CZ16,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",8.7167,0.093830,8.7167,0.093830,8.7167,0.093830,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,New,CZ01,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",4.8732,0.11499,4.8732,0.11499,4.8732,0.11499,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,New,CZ02,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",6.0362,0.10325,6.0362,0.10325,6.0362,0.10325,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,New,CZ03,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",5.5485,0.086840,5.5485,0.086840,5.5485,0.086840,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,New,CZ04,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",6.2258,0.083120,6.2258,0.083120,6.2258,0.083120,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,New,CZ05,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",5.6454,0.086330,5.6454,0.086330,5.6454,0.086330,,,,,,
