dhw_stpt_sch
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
55
41
64
64
64
64
64
64
64
64
64
55
55
55
55
55
55
55
55
55
55
55
55
55
