site_mains_water_temp
16.50661894
16.50661894
16.50661894
16.50661894
16.50661894
16.50661894
16.50661894
16.50661894
16.50661894
16.50661894
16.50661894
16.50661894
16.50661894
16.50661894
16.50661894
16.50661894
16.50661894
16.50661894
16.50661894
16.50661894
16.50661894
16.50661894
16.50661894
16.50661894
16.47958646
16.47958646
16.47958646
16.47958646
16.47958646
16.47958646
16.47958646
16.47958646
16.47958646
16.47958646
16.47958646
16.47958646
16.47958646
16.47958646
16.47958646
16.47958646
16.47958646
16.47958646
16.47958646
16.47958646
16.47958646
16.47958646
16.47958646
16.47958646
16.45330821
16.45330821
16.45330821
16.45330821
16.45330821
16.45330821
16.45330821
16.45330821
16.45330821
16.45330821
16.45330821
16.45330821
16.45330821
16.45330821
16.45330821
16.45330821
16.45330821
16.45330821
16.45330821
16.45330821
16.45330821
16.45330821
16.45330821
16.45330821
16.42779198
16.42779198
16.42779198
16.42779198
16.42779198
16.42779198
16.42779198
16.42779198
16.42779198
16.42779198
16.42779198
16.42779198
16.42779198
16.42779198
16.42779198
16.42779198
16.42779198
16.42779198
16.42779198
16.42779198
16.42779198
16.42779198
16.42779198
16.42779198
16.40304532
16.40304532
16.40304532
16.40304532
16.40304532
16.40304532
16.40304532
16.40304532
16.40304532
16.40304532
16.40304532
16.40304532
16.40304532
16.40304532
16.40304532
16.40304532
16.40304532
16.40304532
16.40304532
16.40304532
16.40304532
16.40304532
16.40304532
16.40304532
16.37907556
16.37907556
16.37907556
16.37907556
16.37907556
16.37907556
16.37907556
16.37907556
16.37907556
16.37907556
16.37907556
16.37907556
16.37907556
16.37907556
16.37907556
16.37907556
16.37907556
16.37907556
16.37907556
16.37907556
16.37907556
16.37907556
16.37907556
16.37907556
16.35588979
16.35588979
16.35588979
16.35588979
16.35588979
16.35588979
16.35588979
16.35588979
16.35588979
16.35588979
16.35588979
16.35588979
16.35588979
16.35588979
16.35588979
16.35588979
16.35588979
16.35588979
16.35588979
16.35588979
16.35588979
16.35588979
16.35588979
16.35588979
16.33349489
16.33349489
16.33349489
16.33349489
16.33349489
16.33349489
16.33349489
16.33349489
16.33349489
16.33349489
16.33349489
16.33349489
16.33349489
16.33349489
16.33349489
16.33349489
16.33349489
16.33349489
16.33349489
16.33349489
16.33349489
16.33349489
16.33349489
16.33349489
16.31189749
16.31189749
16.31189749
16.31189749
16.31189749
16.31189749
16.31189749
16.31189749
16.31189749
16.31189749
16.31189749
16.31189749
16.31189749
16.31189749
16.31189749
16.31189749
16.31189749
16.31189749
16.31189749
16.31189749
16.31189749
16.31189749
16.31189749
16.31189749
16.29110398
16.29110398
16.29110398
16.29110398
16.29110398
16.29110398
16.29110398
16.29110398
16.29110398
16.29110398
16.29110398
16.29110398
16.29110398
16.29110398
16.29110398
16.29110398
16.29110398
16.29110398
16.29110398
16.29110398
16.29110398
16.29110398
16.29110398
16.29110398
16.27112052
16.27112052
16.27112052
16.27112052
16.27112052
16.27112052
16.27112052
16.27112052
16.27112052
16.27112052
16.27112052
16.27112052
16.27112052
16.27112052
16.27112052
16.27112052
16.27112052
16.27112052
16.27112052
16.27112052
16.27112052
16.27112052
16.27112052
16.27112052
16.25195303
16.25195303
16.25195303
16.25195303
16.25195303
16.25195303
16.25195303
16.25195303
16.25195303
16.25195303
16.25195303
16.25195303
16.25195303
16.25195303
16.25195303
16.25195303
16.25195303
16.25195303
16.25195303
16.25195303
16.25195303
16.25195303
16.25195303
16.25195303
16.23360718
16.23360718
16.23360718
16.23360718
16.23360718
16.23360718
16.23360718
16.23360718
16.23360718
16.23360718
16.23360718
16.23360718
16.23360718
16.23360718
16.23360718
16.23360718
16.23360718
16.23360718
16.23360718
16.23360718
16.23360718
16.23360718
16.23360718
