site_mains_water_temp
18.89474184
18.89474184
18.89474184
18.89474184
18.89474184
18.89474184
18.89474184
18.89474184
18.89474184
18.89474184
18.89474184
18.89474184
18.89474184
18.89474184
18.89474184
18.89474184
18.89474184
18.89474184
18.89474184
18.89474184
18.89474184
18.89474184
18.89474184
18.89474184
18.87722187
18.87722187
18.87722187
18.87722187
18.87722187
18.87722187
18.87722187
18.87722187
18.87722187
18.87722187
18.87722187
18.87722187
18.87722187
18.87722187
18.87722187
18.87722187
18.87722187
18.87722187
18.87722187
18.87722187
18.87722187
18.87722187
18.87722187
18.87722187
18.86025386
18.86025386
18.86025386
18.86025386
18.86025386
18.86025386
18.86025386
18.86025386
18.86025386
18.86025386
18.86025386
18.86025386
18.86025386
18.86025386
18.86025386
18.86025386
18.86025386
18.86025386
18.86025386
18.86025386
18.86025386
18.86025386
18.86025386
18.86025386
18.84384283
18.84384283
18.84384283
18.84384283
18.84384283
18.84384283
18.84384283
18.84384283
18.84384283
18.84384283
18.84384283
18.84384283
18.84384283
18.84384283
18.84384283
18.84384283
18.84384283
18.84384283
18.84384283
18.84384283
18.84384283
18.84384283
18.84384283
18.84384283
18.82799363
18.82799363
18.82799363
18.82799363
18.82799363
18.82799363
18.82799363
18.82799363
18.82799363
18.82799363
18.82799363
18.82799363
18.82799363
18.82799363
18.82799363
18.82799363
18.82799363
18.82799363
18.82799363
18.82799363
18.82799363
18.82799363
18.82799363
18.82799363
18.81271096
18.81271096
18.81271096
18.81271096
18.81271096
18.81271096
18.81271096
18.81271096
18.81271096
18.81271096
18.81271096
18.81271096
18.81271096
18.81271096
18.81271096
18.81271096
18.81271096
18.81271096
18.81271096
18.81271096
18.81271096
18.81271096
18.81271096
18.81271096
18.79799935
18.79799935
18.79799935
18.79799935
18.79799935
18.79799935
18.79799935
18.79799935
18.79799935
18.79799935
18.79799935
18.79799935
18.79799935
18.79799935
18.79799935
18.79799935
18.79799935
18.79799935
18.79799935
18.79799935
18.79799935
18.79799935
18.79799935
18.79799935
18.78386315
18.78386315
18.78386315
18.78386315
18.78386315
18.78386315
18.78386315
18.78386315
18.78386315
18.78386315
18.78386315
18.78386315
18.78386315
18.78386315
18.78386315
18.78386315
18.78386315
18.78386315
18.78386315
18.78386315
18.78386315
18.78386315
18.78386315
18.78386315
18.77030655
18.77030655
18.77030655
18.77030655
18.77030655
18.77030655
18.77030655
18.77030655
18.77030655
18.77030655
18.77030655
18.77030655
18.77030655
18.77030655
18.77030655
18.77030655
18.77030655
18.77030655
18.77030655
18.77030655
18.77030655
18.77030655
18.77030655
18.77030655
18.75733356
18.75733356
18.75733356
18.75733356
18.75733356
18.75733356
18.75733356
18.75733356
18.75733356
18.75733356
18.75733356
18.75733356
18.75733356
18.75733356
18.75733356
18.75733356
18.75733356
18.75733356
18.75733356
18.75733356
18.75733356
18.75733356
18.75733356
18.75733356
18.74494803
18.74494803
18.74494803
18.74494803
18.74494803
18.74494803
18.74494803
18.74494803
18.74494803
18.74494803
18.74494803
18.74494803
18.74494803
18.74494803
18.74494803
18.74494803
18.74494803
18.74494803
18.74494803
18.74494803
18.74494803
18.74494803
