Building Type,Run Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy,,,,
Ese,M2,CZ02,cPVVG,2655255420.2,0,5335207501.58,60991224625.11,0,410498370522.32,,,,
Ese,M2,CZ03,cPVVG,328724933.48,0,3629977057.6,35997097888.99,0,311580964698.42,,,,
Ese,M2,CZ04,cPVVG,2114842627.28,0,9611158495.14,51315578811.65,0,550929075330.83,,,,
Ese,M2,CZ05,cPVVG,343692539.84,0,4613515472.99,36022459206.23,0,340571626384.66,,,,
Ese,M2,CZ06,cPVVG,0,0,6787235071.19,9850855916.11,0,450299510840.98,,,,
Ese,M2,CZ07,cPVVG,0,0,6796801488.91,9932191417.68,0,448923220699.9,,,,
Ese,M2,CZ08,cPVVG,0,0,11299969234.6,12814799260.66,0,609522360022.73,,,,
Ese,M2,CZ09,cPVVG,92688879.88,0,12758236392.37,16196527356.79,0,617393916399.09,,,,
Ese,M2,CZ10,cPVVG,240920036.43,0,11866430794.67,21922497476.68,0,670187629423.66,,,,
Ese,M2,CZ11,cPVVG,3615797479.28,0,16814221407.93,46844133796.25,0,664550934053.99,,,,
Ese,M2,CZ12,cPVVG,2279275073.56,0,9596745796.62,46989066409.8,0,538420835548.76,,,,
Ese,M2,CZ13,cPVVG,1414754880.28,0,17414517288.21,33587713028.3,0,701435133543.11,,,,
Ese,M2,CZ14,cPVVG,1026752044.2,0,14117563322.62,32198681476.89,0,662044527271.88,,,,
Ese,M2,CZ15,cPVVG,10917931.58,0,37303347947.73,3982439708.45,0,1045803644319.08,,,,
Ese,M2,CZ16,cPVVG,7360961782.27,0,6289721184.31,69961563556.46,0,370787521893.82,,,,
Eun,M2,CZ01,cDXGF,116360931.78,0,31575208305.6,24959739192.58,0,4269527612878.76,,,,
Eun,M2,CZ02,cDXGF,251678132.11,0,77679573654.11,18248606108.37,0,5053433942058.75,,,,
Eun,M2,CZ03,cDXGF,71155300.2,0,61435030176.4,8722833529.56,0,4898185069819.06,,,,
Eun,M2,CZ04,cDXGF,341090366.85,0,103730849701.06,14409733297.94,0,5512615081284.82,,,,
Eun,M2,CZ05,cDXGF,60640700.81,0,68895940738.87,7247740566.39,0,5021548433388.17,,,,
Eun,M2,CZ06,cDXGF,0,0,85625086054,995009875.91,0,5307006541993.22,,,,
Eun,M2,CZ07,cDXGF,0,0,78974478650.4,529958948.43,0,5311419363150.77,,,,
Eun,M2,CZ08,cDXGF,0,0,120378672792.66,1543411120.24,0,5750702223777.49,,,,
Eun,M2,CZ09,cDXGF,700705.19,0,131857804430.88,3283958336.96,0,5836567651335.32,,,,
Eun,M2,CZ10,cDXGF,545986.84,0,109363007045.22,2199780820.95,0,5729299778444.91,,,,
Eun,M2,CZ11,cDXGF,894706998.11,0,146885508563.41,21044653866.79,0,5746497502181.21,,,,
Eun,M2,CZ12,cDXGF,154804555.8,0,100806750930.71,15835157929.31,0,5376498487207.58,,,,
Eun,M2,CZ13,cDXGF,42145875.66,0,147072574314.08,12072410125.4,0,5889452664328.61,,,,
Eun,M2,CZ14,cDXGF,92193409.11,0,133919245198.66,11102777232.58,0,5899083592178.23,,,,
Eun,M2,CZ15,cDXGF,2750911.66,0,264978403785.38,842937931.47,0,6961906721706.32,,,,
Eun,M2,CZ16,cDXGF,1284930892.42,0,85758070016.96,43593888950.42,0,5098715094289.68,,,,
Eun,M2,CZ01,cDXHP,0,30979459.99,31912519260.82,0,6420876835.47,4300425517673.35,,,,
Eun,M2,CZ02,cDXHP,0,66517191.36,78434524940.5,0,4818598410.77,5067521302510.92,,,,
Eun,M2,CZ03,cDXHP,0,17606184.04,62023403993.76,0,2140110023.76,4920701481956.69,,,,
Eun,M2,CZ04,cDXHP,0,88520403.93,104488035128.66,0,3872564410.7,5521884924942.33,,,,
Eun,M2,CZ05,cDXHP,0,15285586.43,69699248986.42,0,1827378406.24,5053753417092.44,,,,
Eun,M2,CZ06,cDXHP,0,0,86055146943.17,0,236100506.56,5343348060260.14,,,,
Eun,M2,CZ07,cDXHP,0,0,79441163101.64,0,125669634.73,5336735025480.9,,,,
Eun,M2,CZ08,cDXHP,0,0,120861351216.93,0,373892373.8,5762398011658.22,,,,
Eun,M2,CZ09,cDXHP,0,196922.42,132137706516.43,0,813485018.09,5844032536508.63,,,,
Eun,M2,CZ10,cDXHP,0,150467.19,109467791091.44,0,560955977.27,5732148306406.89,,,,
Eun,M2,CZ11,cDXHP,0,245755224.23,147433313597.69,0,5558239080.74,5746937597901.59,,,,
Eun,M2,CZ12,cDXHP,0,41361906.35,101397666527.87,0,4074611818.88,5381133824307.95,,,,
Eun,M2,CZ13,cDXHP,0,11446616.39,147402251999.34,0,3061320515.28,5891056360207.29,,,,
Eun,M2,CZ14,cDXHP,0,29701913.73,134493585769.68,0,3196159309.6,5902311921274.96,,,,
Eun,M2,CZ15,cDXHP,0,777361.65,265132764326.01,0,220166866.41,6961751902762.34,,,,
Eun,M2,CZ16,cDXHP,0,415197988.34,85954815200.93,0,12998099659.13,5122142704824.4,,,,
Eun,M2,CZ01,cPTAC,0,0,31585812923.23,0,0,4269147086418.81,,,,
Eun,M2,CZ02,cPTAC,0,0,77679587801.14,0,0,5053159883809.67,,,,
Eun,M2,CZ03,cPTAC,0,0,61450179574.5,0,0,4899249990241.57,,,,
Eun,M2,CZ04,cPTAC,0,0,103745295462.58,0,0,5513213072472.44,,,,
Eun,M2,CZ05,cPTAC,0,0,68928718720.95,0,0,5022912510496.24,,,,
Eun,M2,CZ06,cPTAC,0,0,85619561346.71,0,0,5306929471618.9,,,,
Eun,M2,CZ07,cPTAC,0,0,78974436329.03,0,0,5311361697271.66,,,,
Eun,M2,CZ08,cPTAC,0,0,120378273830.29,0,0,5750591579818.44,,,,
Eun,M2,CZ09,cPTAC,0,0,131857464813.76,0,0,5836369280952.48,,,,
Eun,M2,CZ10,cPTAC,0,0,109361900723.01,0,0,5729140228876.65,,,,
Eun,M2,CZ11,cPTAC,0,0,146882048683.49,0,0,5747202963396.82,,,,
Eun,M2,CZ12,cPTAC,0,0,100805938223.41,0,0,5376007620418.3,,,,
Eun,M2,CZ13,cPTAC,0,0,147072076748.82,0,0,5889235814617.07,,,,
Eun,M2,CZ14,cPTAC,0,0,133917884675.11,0,0,5898378428359.42,,,,
Eun,M2,CZ15,cPTAC,0,0,264978558574.59,0,0,6961817361677.62,,,,
Eun,M2,CZ16,cPTAC,0,0,85775142857.44,0,0,5098713638917.33,,,,
Eun,M2,CZ01,cPVVG,446345728.23,0,10289558349.11,45563420017.28,0,1831660762221.83,,,,
Eun,M2,CZ02,cPVVG,1793191904.92,0,24353892950.3,37478141302.89,0,2104989310481.65,,,,
Eun,M2,CZ03,cPVVG,271889043.92,0,20089127189.12,17443117096.27,0,2058859109965.54,,,,
Eun,M2,CZ04,cPVVG,2687269457.69,0,32868662828.03,32511473801.26,0,2280598934733.5,,,,
Eun,M2,CZ05,cPVVG,169849360.74,0,23681545338.3,14001819332.64,0,2112424136824.6,,,,
Eun,M2,CZ06,cPVVG,0,0,29766175490.92,2011757923.96,0,2229949146925.07,,,,
Eun,M2,CZ07,cPVVG,0,0,27135120602.01,984178776.13,0,2219873101149.77,,,,
Eun,M2,CZ08,cPVVG,0,0,39106331073.36,2857438930.17,0,2375959718866.63,,,,
Eun,M2,CZ09,cPVVG,9393265.9,0,43078478526.5,6341109927.09,0,2402221786483.23,,,,
Eun,M2,CZ10,cPVVG,5947784.43,0,33971119370.2,3944346061.73,0,2367337116310.85,,,,
Eun,M2,CZ11,cPVVG,4994342307.04,0,45829701618.1,43666936512.31,0,2363553971238.79,,,,
Eun,M2,CZ12,cPVVG,1287974913.22,0,31373614894.8,29995194427.37,0,2226950061994.28,,,,
Eun,M2,CZ13,cPVVG,333709991.12,0,43912053710.97,21972400241.18,0,2416383745113.9,,,,
Eun,M2,CZ14,cPVVG,822614777.55,0,41315508310.47,24510276494.46,0,2424245595098.4,,,,
Eun,M2,CZ15,cPVVG,22403116.47,0,80067991749.38,1663202784.43,0,2840838392140.7,,,,
Eun,M2,CZ16,cPVVG,7059296816.88,0,26189492016.02,98834441808.33,0,2089512350137.71,,,,
Gro,M2,CZ01,cDXGF,1418553089.22,0,0,275811387626.86,0,62016091258.62,,,,
Gro,M2,CZ02,cDXGF,722591989.11,0,0,170555523883.54,0,169854646438.17,,,,
Gro,M2,CZ03,cDXGF,195573400.02,0,0,135855121331.11,0,131493224373.53,,,,
Gro,M2,CZ04,cDXGF,565010254.11,0,0,133500111671.59,0,243207544966.5,,,,
Gro,M2,CZ05,cDXGF,190337649.47,0,0,124048815994.13,0,136586933144.94,,,,
Gro,M2,CZ06,cDXGF,997242.28,0,0,57402764297.85,0,204360011025.04,,,,
Gro,M2,CZ07,cDXGF,0,0,0,54285544979.72,0,208417106704.25,,,,
Gro,M2,CZ08,cDXGF,5796206.15,0,0,58303262107.97,0,279528024070.86,,,,
Gro,M2,CZ09,cDXGF,51715439.47,0,0,65846997116.92,0,286430512416.3,,,,
Gro,M2,CZ10,cDXGF,19072352.87,0,0,62994925491.72,0,290571383546.97,,,,
Gro,M2,CZ11,cDXGF,866140302.43,0,5846668.8,141997772300.41,0,300995362748.07,,,,
Gro,M2,CZ12,cDXGF,526382818.52,0,0,146248975677.44,0,243193021585.26,,,,
Gro,M2,CZ13,cDXGF,310496059.19,0,0,117612422862.31,0,331491926860.88,,,,
Gro,M2,CZ14,cDXGF,949272522.71,0,0,118476216364.1,0,306214611304.58,,,,
Gro,M2,CZ15,cDXGF,36124173.76,0,13226585.63,32186402087.17,0,503865072679.03,,,,
Gro,M2,CZ16,cDXGF,4821995016.83,0,0,241108632751.41,0,166005658096.33,,,,
Gro,M2,CZ01,cDXHP,0,409970080.45,0,0,65650231117.61,62125111757.07,,,,
Gro,M2,CZ02,cDXHP,0,213751540.84,0,0,41628687635.94,170353162534.7,,,,
Gro,M2,CZ03,cDXHP,0,52573879.54,0,0,31214120902.03,132401396233.75,,,,
Gro,M2,CZ04,cDXHP,0,177039131.76,0,0,33212429407.93,243464440819.08,,,,
Gro,M2,CZ05,cDXHP,0,52555140.25,0,0,28573195537.04,137328399132.04,,,,
Gro,M2,CZ06,cDXHP,0,247665.32,0,0,12514213513.61,206097637860.1,,,,
Gro,M2,CZ07,cDXHP,0,0,0,0,11756786218.96,210134055466.82,,,,
Gro,M2,CZ08,cDXHP,0,1479694.48,0,0,12898646412.23,280721173714.22,,,,
Gro,M2,CZ09,cDXHP,0,13903455.17,0,0,14978189220.1,287430884768.76,,,,
Gro,M2,CZ10,cDXHP,0,5168287.65,0,0,14348449888.45,291060404519.57,,,,
Gro,M2,CZ11,cDXHP,0,257135522.12,5846496.11,0,34829531059.04,300991066105.92,,,,
Gro,M2,CZ12,cDXHP,0,152600605.67,0,0,35583607484.55,243669141619.71,,,,
Gro,M2,CZ13,cDXHP,0,88240468.3,0,0,28420190334.93,331496428542.21,,,,
Gro,M2,CZ14,cDXHP,0,317092219.45,0,0,30356839492.79,306852438194.13,,,,
Gro,M2,CZ15,cDXHP,0,9831949,13226585.46,0,7200763129.2,503864750698.42,,,,
Gro,M2,CZ16,cDXHP,0,1573412946.45,0,0,66365231871.51,168066237805.86,,,,
Gro,M2,CZ01,cPTAC,0,0,0,0,0,54813032639.69,,,,
Gro,M2,CZ02,cPTAC,0,0,0,0,0,162757929451.38,,,,
Gro,M2,CZ03,cPTAC,0,0,0,0,0,125539630170.32,,,,
Gro,M2,CZ04,cPTAC,0,0,0,0,0,236458188714.27,,,,
Gro,M2,CZ05,cPTAC,0,0,0,0,0,129529641360.91,,,,
Gro,M2,CZ06,cPTAC,0,0,0,0,0,200425190440.71,,,,
Gro,M2,CZ07,cPTAC,0,0,0,0,0,204506920613.24,,,,
Gro,M2,CZ08,cPTAC,0,0,0,0,0,275287029256.56,,,,
Gro,M2,CZ09,cPTAC,0,0,0,0,0,282070777983.61,,,,
Gro,M2,CZ10,cPTAC,0,0,0,0,0,286187855409.12,,,,
Gro,M2,CZ11,cPTAC,0,0,5846188.06,0,0,295942254223.92,,,,
Gro,M2,CZ12,cPTAC,0,0,0,0,0,237870718317.92,,,,
Gro,M2,CZ13,cPTAC,0,0,0,0,0,327204898296.25,,,,
Gro,M2,CZ14,cPTAC,0,0,0,0,0,300727382526.79,,,,
Gro,M2,CZ15,cPTAC,0,0,13226384.62,0,0,501320804047.61,,,,
Gro,M2,CZ16,cPTAC,0,0,0,0,0,159157945624.15,,,,
Gro,M2,CZ01,cPVVG,2751677230.09,0,0,368439050644.54,0,40645171669.99,,,,
Gro,M2,CZ02,cPVVG,1605143896.23,0,0,242764001352.69,0,130326750315.66,,,,
Gro,M2,CZ03,cPVVG,411841859.07,0,0,188660494195.12,0,97736393124.91,,,,
Gro,M2,CZ04,cPVVG,1495582277.17,0,0,196630269541.46,0,193687416577.48,,,,
Gro,M2,CZ05,cPVVG,390881053.39,0,0,174737817173.25,0,99693270842.23,,,,
Gro,M2,CZ06,cPVVG,6089035.7,0,0,81141495585.15,0,159244108132.28,,,,
Gro,M2,CZ07,cPVVG,0,0,0,78047983199.07,0,162445960171.66,,,,
Gro,M2,CZ08,cPVVG,31283595.99,0,0,85725542079.16,0,226768128936.26,,,,
Gro,M2,CZ09,cPVVG,164593263.11,0,0,97339055337.63,0,231795927355.37,,,,
Gro,M2,CZ10,cPVVG,99656226.24,0,0,93723743740.87,0,236526425562.68,,,,
Gro,M2,CZ11,cPVVG,2012209832.61,0,3729389.48,217112907488.94,0,251496533864.77,,,,
Gro,M2,CZ12,cPVVG,1353162954.24,0,0,215366329259.21,0,197694485151.16,,,,
Gro,M2,CZ13,cPVVG,951938841.64,0,0,179064064245.85,0,280407692140.46,,,,
Gro,M2,CZ14,cPVVG,2369438201.73,0,0,176953958220.52,0,253672806261.21,,,,
Gro,M2,CZ15,cPVVG,124206130.97,0,8479864.57,47448420839.74,0,437575036038.91,,,,
Gro,M2,CZ16,cPVVG,8430126311.8,0,0,348393262091.63,0,125616869913.88,,,,
Htl,M2,CZ01,cDXGF,0,0,0,1815569457.41,0,227455032144.65,,,,
Htl,M2,CZ02,cDXGF,0,0,0,1801365939.85,0,286717066065.52,,,,
Htl,M2,CZ03,cDXGF,0,0,0,631569020.71,0,282229777026.15,,,,
Htl,M2,CZ04,cDXGF,0,0,0,1080981937.04,0,322010436084.4,,,,
Htl,M2,CZ05,cDXGF,0,0,0,420091662.38,0,286514492958.75,,,,
Htl,M2,CZ06,cDXGF,0,0,0,6131823.22,0,321501992519.81,,,,
Htl,M2,CZ07,cDXGF,0,0,0,1603581.28,0,320221032091.05,,,,
Htl,M2,CZ08,cDXGF,0,0,0,9550990.94,0,354831170894.35,,,,
Htl,M2,CZ09,cDXGF,0,0,0,70466369.88,0,355794008374.21,,,,
Htl,M2,CZ10,cDXGF,0,0,0,30185633.8,0,357968429049.65,,,,
Htl,M2,CZ11,cDXGF,0,0,9444574.22,3422365312.72,0,345993814267.82,,,,
Htl,M2,CZ12,cDXGF,0,0,0,2339968396.07,0,312983105113.23,,,,
Htl,M2,CZ13,cDXGF,0,0,18089120.46,2096954004.97,0,360582966026.13,,,,
Htl,M2,CZ14,cDXGF,0,0,4342796.9,370357854.9,0,356739929659.83,,,,
Htl,M2,CZ15,cDXGF,0,0,184537149.9,2906918.47,0,455883593037.89,,,,
Htl,M2,CZ16,cDXGF,152413.06,0,0,6209222155.88,0,281666230865.98,,,,
Htl,M2,CZ01,cDXHP,0,0,0,0,461667523.98,229306233023.46,,,,
Htl,M2,CZ02,cDXHP,0,0,0,0,470555420.72,286878506814.27,,,,
Htl,M2,CZ03,cDXHP,0,0,0,0,155051435.81,282859921541.13,,,,
Htl,M2,CZ04,cDXHP,0,0,0,0,281360017.98,321994208872.94,,,,
Htl,M2,CZ05,cDXHP,0,0,0,0,104572240.95,287561080147.99,,,,
Htl,M2,CZ06,cDXHP,0,0,0,0,1496574.02,323254014540.46,,,,
Htl,M2,CZ07,cDXHP,0,0,0,0,397600.22,321519956120.27,,,,
Htl,M2,CZ08,cDXHP,0,0,0,0,2365956.42,355122982689.86,,,,
Htl,M2,CZ09,cDXHP,0,0,0,0,18016361.13,355880132519.65,,,,
Htl,M2,CZ10,cDXHP,0,0,0,0,7763334.27,358034630512.32,,,,
Htl,M2,CZ11,cDXHP,0,0,9444574.72,0,886782638.62,346070371012.43,,,,
Htl,M2,CZ12,cDXHP,0,0,0,0,601672611.2,313021907113.94,,,,
Htl,M2,CZ13,cDXHP,0,0,18089155.63,0,531716465.03,360675545366.19,,,,
Htl,M2,CZ14,cDXHP,0,0,4342853.68,0,110088316.66,356789014076.66,,,,
Htl,M2,CZ15,cDXHP,0,0,184537207.25,0,784501.4,455890519417.25,,,,
Htl,M2,CZ16,cDXHP,0,55500.34,0,0,1842969352.1,283231114667.33,,,,
Htl,M2,CZ01,cPTAC,0,0,0,0,0,227367770625.75,,,,
Htl,M2,CZ02,cPTAC,0,0,0,0,0,286651570260.82,,,,
Htl,M2,CZ03,cPTAC,0,0,0,0,0,282215904863.3,,,,
Htl,M2,CZ04,cPTAC,0,0,0,0,0,321969180430.2,,,,
Htl,M2,CZ05,cPTAC,0,0,0,0,0,286497447632.44,,,,
Htl,M2,CZ06,cPTAC,0,0,0,0,0,321528922557.61,,,,
Htl,M2,CZ07,cPTAC,0,0,0,0,0,320221058076.62,,,,
Htl,M2,CZ08,cPTAC,0,0,0,0,0,354830461705.64,,,,
Htl,M2,CZ09,cPTAC,0,0,0,0,0,355789553033.2,,,,
Htl,M2,CZ10,cPTAC,0,0,0,0,0,357966779417.2,,,,
Htl,M2,CZ11,cPTAC,0,0,9444574.62,0,0,345919868230.03,,,,
Htl,M2,CZ12,cPTAC,0,0,0,0,0,312932592453.55,,,,
Htl,M2,CZ13,cPTAC,0,0,18089110.25,0,0,360550514258.06,,,,
Htl,M2,CZ14,cPTAC,0,0,4342797,0,0,356713527117.73,,,,
Htl,M2,CZ15,cPTAC,0,0,184537157.85,0,0,455888184444.03,,,,
Htl,M2,CZ16,cPTAC,0,0,0,0,0,281525304643.9,,,,
Htl,M2,CZ01,cPVVG,0,0,0,2646150143.06,0,205460885167.03,,,,
Htl,M2,CZ02,cPVVG,0,0,0,2556268045.02,0,258782881406.87,,,,
Htl,M2,CZ03,cPVVG,0,0,0,954749946.98,0,255527380720.82,,,,
Htl,M2,CZ04,cPVVG,0,0,0,1663527011.47,0,293351292239.76,,,,
Htl,M2,CZ05,cPVVG,0,0,0,655269915.87,0,260390802285.29,,,,
Htl,M2,CZ06,cPVVG,0,0,0,20555372.2,0,298566181145.9,,,,
Htl,M2,CZ07,cPVVG,0,0,0,4411049.53,0,296898249806.53,,,,
Htl,M2,CZ08,cPVVG,0,0,0,31546995.27,0,328403412519.75,,,,
Htl,M2,CZ09,cPVVG,0,0,0,137916891.27,0,327503299179.77,,,,
Htl,M2,CZ10,cPVVG,0,0,0,75836186.93,0,329381261106.22,,,,
Htl,M2,CZ11,cPVVG,0,0,6066040.89,4571743439.65,0,315253006311.57,,,,
Htl,M2,CZ12,cPVVG,0,0,0,3098265686.69,0,284917346644.99,,,,
Htl,M2,CZ13,cPVVG,0,0,11675955.69,2752242148.57,0,330891840457.55,,,,
Htl,M2,CZ14,cPVVG,0,0,2826585.28,784229600.62,0,325930430131.31,,,,
Htl,M2,CZ15,cPVVG,0,0,122179925.68,11570339.99,0,427797420799.56,,,,
Htl,M2,CZ16,cPVVG,5697503.57,0,0,8520749769.63,0,250440959050.18,,,,
MBT,M2,CZ01,cDXGF,106244956.09,0,34160977.24,40857017058.2,0,549373724955.9,,,,
MBT,M2,CZ02,cDXGF,371183464.78,0,2143267892.59,29998097444.57,0,770915882550.51,,,,
MBT,M2,CZ03,cDXGF,46326386.96,0,854843518.24,13989332111.51,0,740102709081.38,,,,
MBT,M2,CZ04,cDXGF,174643997.26,0,4448018930.53,20063549743.01,0,906088242769.7,,,,
MBT,M2,CZ05,cDXGF,26580569.19,0,1156587715.33,11457772073.01,0,753730043749.32,,,,
MBT,M2,CZ06,cDXGF,0,0,3242965207.32,617461304.54,0,898525772382.84,,,,
MBT,M2,CZ07,cDXGF,0,0,2823490832.16,280300231.05,0,903560640345.09,,,,
MBT,M2,CZ08,cDXGF,0,0,6406949947.25,805232792.24,0,1012776722400.79,,,,
MBT,M2,CZ09,cDXGF,0,0,7203971471.44,2504363221.48,0,1025823750808.19,,,,
MBT,M2,CZ10,cDXGF,0,0,6139685294.56,2150685062.84,0,1029312479303.92,,,,
MBT,M2,CZ11,cDXGF,1158982777.03,0,11451199707.05,31244769024.1,0,1015245143555.84,,,,
MBT,M2,CZ12,cDXGF,200021589.56,0,5154687846.83,30530220789.24,0,901604798600.05,,,,
MBT,M2,CZ13,cDXGF,49130459.22,0,12379964845.06,23101398611.18,0,1078411386983.8,,,,
MBT,M2,CZ14,cDXGF,110904291.55,0,8858175399.4,17174439998.38,0,1047553139116.11,,,,
MBT,M2,CZ15,cDXGF,0,0,33288789490.81,1639050813.65,0,1444103818533.24,,,,
MBT,M2,CZ16,cDXGF,1906745261.58,0,2713654553.79,78974404298.6,0,764883694747.72,,,,
MBT,M2,CZ01,cDXHP,0,27103222.91,34207236.06,0,10570172356.83,551423322727.88,,,,
MBT,M2,CZ02,cDXHP,0,95568574.3,2078027641.86,0,7771203380.67,773771776945.79,,,,
MBT,M2,CZ03,cDXHP,0,11414911.96,831574972.12,0,3415102715.4,743785239310.65,,,,
MBT,M2,CZ04,cDXHP,0,44517831.27,4335246384.35,0,5176878884.47,909147891316.57,,,,
MBT,M2,CZ05,cDXHP,0,6727758.09,1128365817.57,0,2807694362.18,757354002913.4,,,,
MBT,M2,CZ06,cDXHP,0,0,3190779341.09,0,149286813.89,903371737101.02,,,,
MBT,M2,CZ07,cDXHP,0,0,2781102314.39,0,67801538.14,906772845129.19,,,,
MBT,M2,CZ08,cDXHP,0,0,6327891166.78,0,196108047.77,1015778186429.84,,,,
MBT,M2,CZ09,cDXHP,0,0,7122362413.92,0,638580851.4,1028257114053.23,,,,
MBT,M2,CZ10,cDXHP,0,0,6061827944.4,0,545465046.3,1031257442945.55,,,,
MBT,M2,CZ11,cDXHP,0,312402431.41,11371156097.55,0,8293482560.53,1017878605169.51,,,,
MBT,M2,CZ12,cDXHP,0,51627507.73,5066795357.56,0,7724993566.6,904603313771.07,,,,
MBT,M2,CZ13,cDXHP,0,12483059.84,12302297799.29,0,5774304898.05,1080490474988.77,,,,
MBT,M2,CZ14,cDXHP,0,34249499.95,8783178992.83,0,5012035402.59,1050376743447.35,,,,
MBT,M2,CZ15,cDXHP,0,0,33281894114.38,0,431171111.21,1444895270380.6,,,,
MBT,M2,CZ16,cDXHP,0,605130163.64,2661186589.47,0,23911200159.45,766006325394.63,,,,
MBT,M2,CZ01,cPTAC,0,0,34160863.81,0,0,548201945747.01,,,,
MBT,M2,CZ02,cPTAC,0,0,2143264455.28,0,0,769833159920.83,,,,
MBT,M2,CZ03,cPTAC,0,0,854842802.74,0,0,739513945166.84,,,,
MBT,M2,CZ04,cPTAC,0,0,4448011870.79,0,0,905231413962.76,,,,
MBT,M2,CZ05,cPTAC,0,0,1156379842.7,0,0,753126306703.15,,,,
MBT,M2,CZ06,cPTAC,0,0,3242948057.13,0,0,898474722635.9,,,,
MBT,M2,CZ07,cPTAC,0,0,2823487775.44,0,0,903534438984.26,,,,
MBT,M2,CZ08,cPTAC,0,0,6406906285.62,0,0,1012712118374.85,,,,
MBT,M2,CZ09,cPTAC,0,0,7203800455.35,0,0,1025672372354.39,,,,
MBT,M2,CZ10,cPTAC,0,0,6139554484.94,0,0,1029197345791.39,,,,
MBT,M2,CZ11,cPTAC,0,0,11451199057.17,0,0,1014149058123.61,,,,
MBT,M2,CZ12,cPTAC,0,0,5154687347.77,0,0,900658099291.06,,,,
MBT,M2,CZ13,cPTAC,0,0,12379964818.41,0,0,1077651055150.66,,,,
MBT,M2,CZ14,cPTAC,0,0,8860138478.23,0,0,1046889442604.61,,,,
MBT,M2,CZ15,cPTAC,0,0,33288710240.47,0,0,1444007543318.46,,,,
MBT,M2,CZ16,cPTAC,0,0,2713542870.36,0,0,762869183208.21,,,,
MBT,M2,CZ01,cPVVG,359589190.46,0,22104774.95,71050859027.11,0,476248595804.43,,,,
MBT,M2,CZ02,cPVVG,1440790827.56,0,1483068664.93,52023779629.43,0,680465393958.65,,,,
MBT,M2,CZ03,cPVVG,243054530.02,0,575977518.75,25063856968.24,0,654525920184.93,,,,
MBT,M2,CZ04,cPVVG,1517314037.41,0,3134865028.39,39550881368.01,0,809218161107.42,,,,
MBT,M2,CZ05,cPVVG,255448061.89,0,767635307.6,21232296713.57,0,665320811189.22,,,,
MBT,M2,CZ06,cPVVG,0,0,2309510780.43,1724371701.44,0,811140793873.38,,,,
MBT,M2,CZ07,cPVVG,0,0,1986920387.63,752340800.62,0,813275942086.81,,,,
MBT,M2,CZ08,cPVVG,0,0,4570649150.71,2220999530.32,0,914340724965.99,,,,
MBT,M2,CZ09,cPVVG,0,0,5057657393.76,5486316286.3,0,921562599314.38,,,,
MBT,M2,CZ10,cPVVG,0,0,4256325945.37,4097654848.15,0,924467942661.08,,,,
MBT,M2,CZ11,cPVVG,3176810470.12,0,8036189029.36,56140977321.06,0,909375473987.78,,,,
MBT,M2,CZ12,cPVVG,1225461158.7,0,3622529650.39,52457564078.72,0,807286005548.66,,,,
MBT,M2,CZ13,cPVVG,307040768.17,0,8597364889.06,40106334031,0,971154075666.67,,,,
MBT,M2,CZ14,cPVVG,786355692.17,0,6064658684.58,34173379849.32,0,938214652498.07,,,,
MBT,M2,CZ15,cPVVG,0,0,23620098294.16,2558363133.26,0,1320167451544.76,,,,
MBT,M2,CZ16,cPVVG,4259356217.37,0,1776498130.67,141403075163.97,0,657546082389.61,,,,
MFmCmn,M2,CZ01,cDXGF,163838857.77,0,1224424005.91,11305908874.91,0,71191304986.54,,,,
MFmCmn,M2,CZ02,cDXGF,178996830.05,0,4069548252.85,6294377556.13,0,120384413437.58,,,,
MFmCmn,M2,CZ03,cDXGF,88225164.2,0,3080080190.56,3860174258.99,0,114677241682.97,,,,
MFmCmn,M2,CZ04,cDXGF,175820663.03,0,5785994982.29,4541730172.78,0,147379678569.09,,,,
MFmCmn,M2,CZ05,cDXGF,51616565.85,0,3416726709.72,2932893918.41,0,121523571864.26,,,,
MFmCmn,M2,CZ06,cDXGF,0,0,4500877293.06,328147294.23,0,142268328370.93,,,,
MFmCmn,M2,CZ07,cDXGF,0,0,4006824421.55,146601461.92,0,141132485238.91,,,,
MFmCmn,M2,CZ08,cDXGF,28175.61,0,6661989641.51,397307188.94,0,165469415319.42,,,,
MFmCmn,M2,CZ09,cDXGF,2644836.28,0,7444876143.43,786871083.62,0,170895597159.19,,,,
MFmCmn,M2,CZ10,cDXGF,824483.44,0,5951832709.73,535653766.72,0,158029650108.47,,,,
MFmCmn,M2,CZ11,cDXGF,409298492.72,0,8515914857.56,6156472472.59,0,162422892147.24,,,,
MFmCmn,M2,CZ12,cDXGF,161041130.93,0,5663452041,5171882813.71,0,140557750507.89,,,,
MFmCmn,M2,CZ13,cDXGF,60518238.82,0,8456257222.41,3859359017.61,0,170061487502.23,,,,
MFmCmn,M2,CZ14,cDXGF,65785757.81,0,7511995499.37,3065555891.67,0,167167583201.67,,,,
MFmCmn,M2,CZ15,cDXGF,859130.87,0,15455656666.9,198251993.7,0,230567362299.63,,,,
MFmCmn,M2,CZ16,cDXGF,566598154.43,0,4288760543.73,14302512373.29,0,118235606709.49,,,,
MFmCmn,M2,CZ01,cDXHP,0,43117531.15,1232032449.34,0,2910282098.08,71244468015.29,,,,
