Building Type,Run Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy,,,,
Epr,M4,CZ03,cPVVG,31972455363.72,0.0,203152038.64,152424799737.35,0.0,64949244558.97,,,,
Epr,M4,CZ04,cPVVG,50340780658.76,0.0,5935361170.84,200831773118.44,0.0,168141702532.82,,,,
Epr,M4,CZ05,cPVVG,18698338921.72,0.0,290633755.48,139170481226.22,0.0,73294114015.27,,,,
Epr,M4,CZ06,cPVVG,191360676.89,0.0,472390657.57,33471267229.24,0.0,138275622382.56,,,,
Epr,M4,CZ07,cPVVG,0.0,0.0,381097178.68,31456402337.92,0.0,136358091852.85,,,,
Epr,M4,CZ08,cPVVG,1032262883.92,0.0,2469965037.69,42935562135.01,0.0,203036584534.52,,,,
Epr,M4,CZ09,cPVVG,6443950470.39,0.0,3694042750.51,57529422642.02,0.0,202102399067.66,,,,
Epr,M4,CZ10,cPVVG,5294155460.75,0.0,4578423310.2,61180980564.53,0.0,221334460723.16,,,,
Epr,M4,CZ11,cPVVG,75012881258.85,0.0,15214397069.06,234215929096.25,0.0,234994823422.55,,,,
Epr,M4,CZ12,cPVVG,79746680144.06,0.0,5939681589.3,238821193327.59,0.0,167502617007.32,,,,
Epr,M4,CZ13,cPVVG,77631616976.29,0.0,16073511728.42,202240395900.15,0.0,250484914353.82,,,,
Epr,M4,CZ14,cPVVG,51465861853.13,0.0,11865523543.12,186038790132.67,0.0,238749068937.28,,,,
Epr,M4,CZ15,cPVVG,3617602657.36,0.0,38520996936.8,23746782682.47,0.0,448952256533.17,,,,
Epr,M4,CZ16,cPVVG,96069573806.69,0.0,732069808.14,400426916962.49,0.0,86483484136.05,,,,
Epr,M5,CZ01,cDXGF,24951313095.73,0.0,90518461022.0,24951313095.73,0.0,90518461022.0,,,,
Epr,M5,CZ02,cDXGF,21138940080.34,0.0,158416767592.87,21138940080.34,0.0,158768507317.61,,,,
Epr,M5,CZ03,cDXGF,10475504426.68,0.0,142843694391.31,10475504426.68,0.0,142843694391.31,,,,
Epr,M5,CZ04,cDXGF,14906233094.63,0.0,192650697462.24,14906233094.63,0.0,194300038890.32,,,,
Epr,M5,CZ05,cDXGF,6455710859.17,0.0,144386331711.85,6455710859.17,0.0,144386331711.85,,,,
Epr,M5,CZ06,cDXGF,517722617.55,0.0,190820100973.18,517722617.55,0.0,191323927501.89,,,,
Epr,M5,CZ07,cDXGF,377922261.55,0.0,191647826094.36,377922261.55,0.0,191895616378.27,,,,
Epr,M5,CZ08,cDXGF,1006752356.2,0.0,232496292049.29,1006752356.2,0.0,232707211737.7,,,,
Epr,M5,CZ09,cDXGF,2473791936.32,0.0,227699742958.34,2473791936.32,0.0,228046872998.66,,,,
Epr,M5,CZ10,cDXGF,1772812582.26,0.0,234532790594.46,1772812582.26,0.0,234865826886.81,,,,
Epr,M5,CZ11,cDXGF,23304392169.06,0.0,227245145216.86,23304392169.06,0.0,228117039359.77,,,,
Epr,M5,CZ12,cDXGF,23274432436.69,0.0,198153448807.81,23274432436.69,0.0,198153448807.81,,,,
Epr,M5,CZ13,cDXGF,21300940054.58,0.0,245609150511.63,21300940054.58,0.0,245942300816.69,,,,
Epr,M5,CZ14,cDXGF,14464021661.07,0.0,221839339035.69,14464021661.07,0.0,222799604750.38,,,,
Epr,M5,CZ15,cDXGF,930619061.78,0.0,348945991139.22,930619061.78,0.0,357675421996.36,,,,
Epr,M5,CZ16,cDXGF,39293874654.45,0.0,129165626559.92,39293874654.45,0.0,129165626559.92,,,,
Epr,M5,CZ01,cDXHP,0.0,8849201669.42,104619475854.09,0.0,9262251447.1,104619475854.09,,,,
Epr,M5,CZ02,cDXHP,0.0,7564240389.16,166604043900.49,0.0,7884615386.82,166604043900.49,,,,
Epr,M5,CZ03,cDXHP,0.0,3231708225.64,154958442105.69,0.0,3231708225.64,154958442105.69,,,,
Epr,M5,CZ04,cDXHP,0.0,5404260120.11,199077969208.71,0.0,5635360305.72,199077969208.71,,,,
Epr,M5,CZ05,cDXHP,0.0,2079018047.77,158412227217.14,0.0,2164802229.99,158412227217.14,,,,
Epr,M5,CZ06,cDXHP,0.0,138515130.35,204492703653.31,0.0,138515130.35,204492703653.31,,,,
Epr,M5,CZ07,cDXHP,0.0,102090864.8,203024304224.87,0.0,102090864.8,203024304224.87,,,,
Epr,M5,CZ08,cDXHP,0.0,294771419.79,238344434837.08,0.0,294771419.79,238344434837.08,,,,
Epr,M5,CZ09,cDXHP,0.0,742865752.07,232653143974.45,0.0,742865752.07,232692467096.16,,,,
Epr,M5,CZ10,cDXHP,0.0,532458235.73,236845549480.05,0.0,532458235.73,236967937689.44,,,,
Epr,M5,CZ11,cDXHP,0.0,8279300257.55,230945068399.39,0.0,8279300257.55,230945068399.39,,,,
Epr,M5,CZ12,cDXHP,0.0,7802888892.16,203380313665.87,0.0,7929472503.09,203380313665.87,,,,
Epr,M5,CZ13,cDXHP,0.0,6898988516.34,248613829174.78,0.0,6898988516.34,248653400938.04,,,,
Epr,M5,CZ14,cDXHP,0.0,5807119305.23,226186653331.68,0.0,6088930391.58,226226936325.99,,,,
Epr,M5,CZ15,cDXHP,0.0,278444374.43,349519249218.02,0.0,278444374.43,357692870892.86,,,,
Epr,M5,CZ16,cDXHP,0.0,16697915876.4,141650741008.51,0.0,17007059471.94,141650741008.51,,,,
Epr,M5,CZ01,cPTAC,0.0,0.0,83997772449.53,0.0,0.0,83997772449.53,,,,
Epr,M5,CZ02,cPTAC,0.0,0.0,153679314745.31,0.0,0.0,154031054493.48,,,,
Epr,M5,CZ03,cPTAC,0.0,0.0,140461798047.36,0.0,0.0,140461798047.36,,,,
Epr,M5,CZ04,cPTAC,0.0,0.0,188793789203.79,0.0,0.0,190443130663.25,,,,
Epr,M5,CZ05,cPTAC,0.0,0.0,142431724125.39,0.0,0.0,142431724125.39,,,,
Epr,M5,CZ06,cPTAC,0.0,0.0,190474289316.29,0.0,0.0,190978115843.47,,,,
Epr,M5,CZ07,cPTAC,0.0,0.0,191310934920.04,0.0,0.0,191558725203.95,,,,
Epr,M5,CZ08,cPTAC,0.0,0.0,231798109017.34,0.0,0.0,232009028728.62,,,,
Epr,M5,CZ09,cPTAC,0.0,0.0,226703406080.33,0.0,0.0,227050536055.58,,,,
Epr,M5,CZ10,cPTAC,0.0,0.0,233606882992.7,0.0,0.0,233939919285.05,,,,
Epr,M5,CZ11,cPTAC,0.0,0.0,222801207331.56,0.0,0.0,223673101472.08,,,,
Epr,M5,CZ12,cPTAC,0.0,0.0,193524752836.19,0.0,0.0,193524752836.19,,,,
Epr,M5,CZ13,cPTAC,0.0,0.0,241560076833.25,0.0,0.0,241893227141.0,,,,
Epr,M5,CZ14,cPTAC,0.0,0.0,218375545554.04,0.0,0.0,219335811062.28,,,,
Epr,M5,CZ15,cPTAC,0.0,0.0,348695149200.18,0.0,0.0,357424580057.31,,,,
Epr,M5,CZ16,cPTAC,0.0,0.0,119296486949.27,0.0,0.0,119296486949.27,,,,
Epr,M5,CZ01,cPVVG,14066677983.91,0.0,1284904.64,24454394064.76,0.0,89584663166.01,,,,
Epr,M5,CZ02,cPVVG,14883136047.53,0.0,909174502.1,20930899670.73,0.0,157337448517.2,,,,
Epr,M5,CZ03,cPVVG,7229346070.88,0.0,332507236.1,10446211517.37,0.0,141499885245.39,,,,
Epr,M5,CZ04,cPVVG,11136612764.1,0.0,2787291244.37,14825375856.97,0.0,192617918995.17,,,,
Epr,M5,CZ05,cPVVG,4338682154.71,0.0,326947615.4,6409793853.12,0.0,143006535485.4,,,,
Epr,M5,CZ06,cPVVG,29402622.23,0.0,1115038961.74,519899065.32,0.0,189609971026.46,,,,
Epr,M5,CZ07,cPVVG,0.0,0.0,990780582.55,377827742.99,0.0,190156333287.98,,,,
Epr,M5,CZ08,cPVVG,175039111.78,0.0,2873404473.7,1001999195.92,0.0,230740138932.63,,,,
Epr,M5,CZ09,cPVVG,1278133977.34,0.0,3457550297.37,2479238566.41,0.0,226081378555.38,,,,
Epr,M5,CZ10,cPVVG,897227558.28,0.0,2887213812.59,1777018536.06,0.0,232876987741.8,,,,
Epr,M5,CZ11,cPVVG,17527346797.88,0.0,8009276130.21,23264732550.51,0.0,226201008100.23,,,,
Epr,M5,CZ12,cPVVG,18339692609.93,0.0,3450809749.3,23242693957.99,0.0,196456715642.55,,,,
Epr,M5,CZ13,cPVVG,17771135122.9,0.0,8318080783.85,21402380013.09,0.0,243911836528.82,,,,
Epr,M5,CZ14,cPVVG,10523765970.26,0.0,5687344139.39,14341574846.71,0.0,220858728504.22,,,,
Epr,M5,CZ15,cPVVG,638872829.55,0.0,16677461946.61,941291247.94,0.0,355001739593.45,,,,
Epr,M5,CZ16,cPVVG,22651446075.1,0.0,1382673837.62,39032563445.85,0.0,127792762933.36,,,,
ERC,M1,CZ01,cDXGF,7849042952.0,0.0,0.0,24698025875.01,0.0,72885618.08,,,,
ERC,M1,CZ02,cDXGF,5416465203.86,0.0,68927164.53,14670653358.73,0.0,3738993875.87,,,,
ERC,M1,CZ03,cDXGF,2965822291.49,0.0,3762841.5,9294159827.64,0.0,1346726003.85,,,,
ERC,M1,CZ04,cDXGF,4365967004.57,0.0,482006567.2,11499616482.69,0.0,7129596249.05,,,,
ERC,M1,CZ05,cDXGF,2083158161.66,0.0,5123332.77,8283893498.87,0.0,1799950360.49,,,,
ERC,M1,CZ06,cDXGF,244110462.54,0.0,29824099.13,1855889584.89,0.0,4410022154.95,,,,
ERC,M1,CZ07,cDXGF,15551072.5,0.0,24524063.27,1488699070.48,0.0,4793063244.0,,,,
ERC,M1,CZ08,cDXGF,382842207.44,0.0,238369254.28,2250446113.38,0.0,8461525900.28,,,,
ERC,M1,CZ09,cDXGF,859698810.22,0.0,356897067.89,3138020882.61,0.0,8576054794.37,,,,
ERC,M1,CZ10,cDXGF,782048608.05,0.0,434370236.79,3260188676.9,0.0,9566450643.59,,,,
ERC,M1,CZ11,cDXGF,5491066353.67,0.0,1263036434.64,12964921028.27,0.0,11100832393.37,,,,
ERC,M1,CZ12,cDXGF,5490988901.92,0.0,509476992.39,13081127400.96,0.0,7102854242.05,,,,
ERC,M1,CZ13,cDXGF,4763127268.52,0.0,1414285070.99,10351933312.55,0.0,11922346916.16,,,,
ERC,M1,CZ14,cDXGF,4775084753.52,0.0,1109802729.59,11013437629.59,0.0,11210793510.99,,,,
ERC,M1,CZ15,cDXGF,411300308.67,0.0,3487751327.15,1163821824.65,0.0,22931252302.3,,,,
ERC,M1,CZ16,cDXGF,10287876530.11,0.0,83707131.38,24924448180.35,0.0,3056953770.5,,,,
ERC,M1,CZ01,cDXHP,0.0,2030737797.31,0.0,0.0,6061008207.0,73902694.3,,,,
ERC,M1,CZ02,cDXHP,0.0,1441226233.62,69775102.76,0.0,3746560974.48,3756922004.32,,,,
ERC,M1,CZ03,cDXHP,0.0,745918443.3,3843094.25,0.0,2254112173.99,1353784622.0,,,,
ERC,M1,CZ04,cDXHP,0.0,1205978255.93,489692655.51,0.0,3039356053.61,7233803342.13,,,,
ERC,M1,CZ05,cDXHP,0.0,537880398.54,5222865.67,0.0,2043303807.36,1813672909.01,,,,
ERC,M1,CZ06,cDXHP,0.0,59890586.65,30230406.74,0.0,437515545.42,4212764690.66,,,,
ERC,M1,CZ07,cDXHP,0.0,3812351.49,24826930.9,0.0,349017374.56,4631131728.51,,,,
ERC,M1,CZ08,cDXHP,0.0,95221862.31,239440682.86,0.0,544613157.37,8382466278.46,,,,
ERC,M1,CZ09,cDXHP,0.0,218209641.03,358052202.49,0.0,772287936.09,8552028488.49,,,,
ERC,M1,CZ10,cDXHP,0.0,198427303.91,435031904.56,0.0,807341780.58,9560780591.01,,,,
ERC,M1,CZ11,cDXHP,0.0,1488265403.58,1273000416.44,0.0,3346848427.14,11178725078.26,,,,
ERC,M1,CZ12,cDXHP,0.0,1441600413.03,514322982.4,0.0,3324009212.3,7133379142.73,,,,
ERC,M1,CZ13,cDXHP,0.0,1244732100.75,1420481226.74,0.0,2634178228.24,11957065201.18,,,,
ERC,M1,CZ14,cDXHP,0.0,1381108237.09,1120900038.16,0.0,3025591904.29,11338736095.79,,,,
ERC,M1,CZ15,cDXHP,0.0,107191158.46,3487751327.15,0.0,291517609.29,22931252302.31,,,,
ERC,M1,CZ16,cDXHP,0.0,3083665788.39,84460863.68,0.0,7173899070.59,3102199662.14,,,,
ERC,M1,CZ01,cPTAC,0.0,0.0,0.0,0.0,0.0,66181687.54,,,,
ERC,M1,CZ02,cPTAC,0.0,0.0,66719384.11,0.0,0.0,3690598332.59,,,,
ERC,M1,CZ03,cPTAC,0.0,0.0,3739137.1,0.0,0.0,1336718904.65,,,,
ERC,M1,CZ04,cPTAC,0.0,0.0,481715325.95,0.0,0.0,7081595673.68,,,,
ERC,M1,CZ05,cPTAC,0.0,0.0,5090519.75,0.0,0.0,1749446510.23,,,,
ERC,M1,CZ06,cPTAC,0.0,0.0,29824000.2,0.0,0.0,4399431378.33,,,,
ERC,M1,CZ07,cPTAC,0.0,0.0,24524062.9,0.0,0.0,4783514880.96,,,,
ERC,M1,CZ08,cPTAC,0.0,0.0,238346229.74,0.0,0.0,8437181479.73,,,,
ERC,M1,CZ09,cPTAC,0.0,0.0,356851959.63,0.0,0.0,8549610673.45,,,,
ERC,M1,CZ10,cPTAC,0.0,0.0,434317802.84,0.0,0.0,9533932158.58,,,,
ERC,M1,CZ11,cPTAC,0.0,0.0,1262980509.74,0.0,0.0,11076485940.68,,,,
ERC,M1,CZ12,cPTAC,0.0,0.0,509412376.81,0.0,0.0,7083694775.5,,,,
ERC,M1,CZ13,cPTAC,0.0,0.0,1414155411.03,0.0,0.0,11911317895.84,,,,
ERC,M1,CZ14,cPTAC,0.0,0.0,1109167048.13,0.0,0.0,11183233071.19,,,,
ERC,M1,CZ15,cPTAC,0.0,0.0,3487708086.52,0.0,0.0,22920197282.69,,,,
ERC,M1,CZ16,cPTAC,0.0,0.0,83603432.02,0.0,0.0,3049931439.27,,,,
ERC,M1,CZ01,cPVVG,9509981375.81,0.0,0.0,30979671235.93,0.0,97246211.14,,,,
ERC,M1,CZ02,cPVVG,6877954688.2,0.0,48761010.64,19531644462.33,0.0,3458938923.47,,,,
ERC,M1,CZ03,cPVVG,3903843200.12,0.0,2779058.71,12968208252.0,0.0,1383406180.84,,,,
ERC,M1,CZ04,cPVVG,5719777150.78,0.0,387526135.69,15807401473.77,0.0,6644872009.99,,,,
ERC,M1,CZ05,cPVVG,2813663282.06,0.0,3257317.98,11796239881.96,0.0,1736509902.13,,,,
ERC,M1,CZ06,cPVVG,418069371.33,0.0,20707160.89,3249014967.96,0.0,4204303085.23,,,,
ERC,M1,CZ07,cPVVG,34483903.04,0.0,17790039.56,2663961599.69,0.0,4374197086.57,,,,
ERC,M1,CZ08,cPVVG,663348995.97,0.0,155988284.12,3782094619.05,0.0,7760664455.59,,,,
ERC,M1,CZ09,cPVVG,1386568232.34,0.0,246892020.79,5124446645.12,0.0,7852543799.27,,,,
ERC,M1,CZ10,cPVVG,1249294621.88,0.0,320740752.26,5161523714.13,0.0,8875845693.05,,,,
ERC,M1,CZ11,cPVVG,7193088543.54,0.0,1017776329.6,17681168812.65,0.0,10339530147.43,,,,
ERC,M1,CZ12,cPVVG,7101647941.58,0.0,401714270.66,17603799362.89,0.0,6633771663.56,,,,
ERC,M1,CZ13,cPVVG,6482357777.49,0.0,1128183913.47,14632923626.43,0.0,11103932552.63,,,,
ERC,M1,CZ14,cPVVG,6304136036.65,0.0,866242774.59,15166736917.59,0.0,10416753243.56,,,,
ERC,M1,CZ15,cPVVG,629931556.75,0.0,2785760667.81,2046013834.8,0.0,21332609621.64,,,,
ERC,M1,CZ16,cPVVG,13305225653.65,0.0,43579366.33,32674279649.91,0.0,2825757940.06,,,,
ERC,M2,CZ01,cDXGF,1163141516.1,0.0,0.0,3172547363.45,0.0,4702906121.72,,,,
ERC,M2,CZ02,cDXGF,701899361.87,0.0,66439689.78,1556334737.68,0.0,8615135061.58,,,,
ERC,M2,CZ03,cDXGF,318371767.09,0.0,3772484.4,885330098.38,0.0,7716999270.56,,,,
ERC,M2,CZ04,cDXGF,377469239.23,0.0,363208333.53,945915370.26,0.0,11038164623.64,,,,
ERC,M2,CZ05,cDXGF,141443567.51,0.0,5268229.41,573926624.8,0.0,7971481244.87,,,,
ERC,M2,CZ06,cDXGF,5185303.14,0.0,38177256.01,89157142.81,0.0,10559072183.45,,,,
ERC,M2,CZ07,cDXGF,67882.24,0.0,38200493.59,70017004.24,0.0,10606107463.66,,,,
ERC,M2,CZ08,cDXGF,3387923.56,0.0,288964374.45,108275399.12,0.0,12813636374.18,,,,
ERC,M2,CZ09,cDXGF,24925696.83,0.0,383842746.11,168604746.24,0.0,12965120590.36,,,,
ERC,M2,CZ10,cDXGF,11086369.77,0.0,374130721.85,129387875.23,0.0,12855178279.26,,,,
ERC,M2,CZ11,cDXGF,753221135.21,0.0,1071891196.28,1419753734.68,0.0,13197255647.74,,,,
ERC,M2,CZ12,cDXGF,771825608.58,0.0,425893795.49,1430173292.59,0.0,11022345867.36,,,,
ERC,M2,CZ13,cDXGF,523535451.8,0.0,1209497713.9,948664756.11,0.0,14372441914.47,,,,
ERC,M2,CZ14,cDXGF,376296865.63,0.0,947260650.55,884784992.8,0.0,13524332204.31,,,,
ERC,M2,CZ15,cDXGF,2819659.35,0.0,2648721813.82,29029813.5,0.0,20935264278.62,,,,
ERC,M2,CZ16,cDXGF,1419535949.5,0.0,154066799.44,3234846514.79,0.0,8280855901.01,,,,
ERC,M2,CZ01,cDXHP,0.0,311967190.51,0.0,0.0,815873437.84,4570194162.39,,,,
ERC,M2,CZ02,cDXHP,0.0,190904535.97,66194223.97,0.0,417361304.79,8505610558.43,,,,
ERC,M2,CZ03,cDXHP,0.0,81639566.85,3730944.04,0.0,219815323.83,7561241173.38,,,,
ERC,M2,CZ04,cDXHP,0.0,106148613.88,363191146.36,0.0,261529609.64,10938085431.03,,,,
ERC,M2,CZ05,cDXHP,0.0,36556441.12,5253656.92,0.0,145705604.81,7800931615.54,,,,
ERC,M2,CZ06,cDXHP,0.0,1295334.74,38160233.55,0.0,20875295.74,10442790116.71,,,,
ERC,M2,CZ07,cDXHP,0.0,16502.95,38078908.75,0.0,16321013.02,10493853076.15,,,,
ERC,M2,CZ08,cDXHP,0.0,850176.36,288184376.68,0.0,26181971.14,12749206560.41,,,,
ERC,M2,CZ09,cDXHP,0.0,6542340.43,383493760.56,0.0,41948985.43,12911080988.22,,,,
ERC,M2,CZ10,cDXHP,0.0,2869468.85,373890146.43,0.0,32361700.19,12825910937.28,,,,
ERC,M2,CZ11,cDXHP,0.0,211808517.0,1073650110.09,0.0,383554665.73,13145808839.16,,,,
ERC,M2,CZ12,cDXHP,0.0,207934061.69,425535550.93,0.0,379511153.28,10963781059.52,,,,
ERC,M2,CZ13,cDXHP,0.0,141249749.53,1210212298.49,0.0,250380647.44,14339394020.42,,,,
ERC,M2,CZ14,cDXHP,0.0,116108140.62,951397498.22,0.0,261843014.54,13421418386.9,,,,
ERC,M2,CZ15,cDXHP,0.0,753642.79,2648721813.82,0.0,7195651.94,20935264279.39,,,,
ERC,M2,CZ16,cDXHP,0.0,448459251.37,154044956.68,0.0,989248762.79,8157408838.79,,,,
ERC,M2,CZ01,cPTAC,0.0,0.0,0.0,0.0,0.0,4529122203.64,,,,
ERC,M2,CZ02,cPTAC,0.0,0.0,66436665.08,0.0,0.0,8523729883.5,,,,
ERC,M2,CZ03,cPTAC,0.0,0.0,3772250.73,0.0,0.0,7653897849.34,,,,
ERC,M2,CZ04,cPTAC,0.0,0.0,363208006.39,0.0,0.0,10969168838.65,,,,
ERC,M2,CZ05,cPTAC,0.0,0.0,5268221.59,0.0,0.0,7920940064.98,,,,
ERC,M2,CZ06,cPTAC,0.0,0.0,38177256.01,0.0,0.0,10548891589.52,,,,
ERC,M2,CZ07,cPTAC,0.0,0.0,38200493.59,0.0,0.0,10596962003.29,,,,
ERC,M2,CZ08,cPTAC,0.0,0.0,288964211.76,0.0,0.0,12800192873.95,,,,
ERC,M2,CZ09,cPTAC,0.0,0.0,383842608.76,0.0,0.0,12947448343.21,,,,
ERC,M2,CZ10,cPTAC,0.0,0.0,374130486.67,0.0,0.0,12839464421.79,,,,
ERC,M2,CZ11,cPTAC,0.0,0.0,1071890996.43,0.0,0.0,13133486542.32,,,,
ERC,M2,CZ12,cPTAC,0.0,0.0,425893634.98,0.0,0.0,10949022440.53,,,,
ERC,M2,CZ13,cPTAC,0.0,0.0,1209497491.07,0.0,0.0,14314374638.03,,,,
ERC,M2,CZ14,cPTAC,0.0,0.0,947260575.55,0.0,0.0,13461722107.43,,,,
ERC,M2,CZ15,cPTAC,0.0,0.0,2648720279.57,0.0,0.0,20931371352.9,,,,
ERC,M2,CZ16,cPTAC,0.0,0.0,154066201.95,0.0,0.0,8130266380.36,,,,
ERC,M2,CZ01,cPVVG,2377716356.97,0.0,0.0,5643204722.23,0.0,3715793777.49,,,,
ERC,M2,CZ02,cPVVG,1760292541.39,0.0,42516631.98,3355723201.09,0.0,7204858882.59,,,,
ERC,M2,CZ03,cPVVG,985817483.1,0.0,2343496.38,2071928825.08,0.0,6497810110.58,,,,
ERC,M2,CZ04,cPVVG,1348163260.19,0.0,254818486.2,2500851178.62,0.0,9378119741.11,,,,
ERC,M2,CZ05,cPVVG,593803109.02,0.0,3260639.57,1457234959.16,0.0,6703728211.73,,,,
ERC,M2,CZ06,cPVVG,62041622.31,0.0,25001582.64,265361222.61,0.0,9190930972.52,,,,
ERC,M2,CZ07,cPVVG,1855762.46,0.0,23847389.43,181361674.48,0.0,9175085345.25,,,,
ERC,M2,CZ08,cPVVG,77704809.71,0.0,191984326.29,337483455.61,0.0,11177212989.55,,,,
ERC,M2,CZ09,cPVVG,227909609.76,0.0,258390081.39,545707263.28,0.0,11231044806.83,,,,
ERC,M2,CZ10,cPVVG,177879832.16,0.0,248298908.91,448089444.98,0.0,11262451293.15,,,,
ERC,M2,CZ11,cPVVG,1894953215.81,0.0,780262931.08,3360298609.91,0.0,11415181398.7,,,,
ERC,M2,CZ12,cPVVG,1969212393.87,0.0,299505755.21,3305563254.43,0.0,9475086367.75,,,,
ERC,M2,CZ13,cPVVG,1779584512.71,0.0,877934794.67,2685891021.91,0.0,12511999626.49,,,,
ERC,M2,CZ14,cPVVG,1350136863.79,0.0,669947821.31,2392938718.7,0.0,11593740666.67,,,,
ERC,M2,CZ15,cPVVG,70902785.45,0.0,1898292397.93,134504440.05,0.0,18662440576.64,,,,
ERC,M2,CZ16,cPVVG,3310899281.79,0.0,97980386.73,6776172971.15,0.0,6757895258.92,,,,
ERC,M3,CZ01,cDXGF,5710280085.95,0.0,2854934948.33,5710280085.95,0.0,2854934948.33,,,,
ERC,M3,CZ02,cDXGF,3583903135.12,0.0,5680240458.42,3583903135.12,0.0,5680240458.42,,,,
ERC,M3,CZ03,cDXGF,2256554342.97,0.0,5137364196.8,2256554342.97,0.0,5137364196.8,,,,
ERC,M3,CZ04,cDXGF,2809515003.47,0.0,7450515334.8,2809515003.47,0.0,7450515334.8,,,,
ERC,M3,CZ05,cDXGF,1677013333.71,0.0,5294363002.72,1677013333.71,0.0,5294363002.72,,,,
ERC,M3,CZ06,cDXGF,371432819.32,0.0,7253552082.73,371432819.32,0.0,7253552082.73,,,,
ERC,M3,CZ07,cDXGF,245493429.63,0.0,7234640163.7,245493429.63,0.0,7234640163.7,,,,
ERC,M3,CZ08,cDXGF,479406239.65,0.0,8870778008.73,479406239.65,0.0,8870778008.73,,,,
ERC,M3,CZ09,cDXGF,760701498.19,0.0,8945255891.43,760701498.19,0.0,8945255891.43,,,,
ERC,M3,CZ10,cDXGF,649051395.41,0.0,9022645451.01,649051395.41,0.0,9022645451.01,,,,
ERC,M3,CZ11,cDXGF,3711971515.46,0.0,9060617291.97,3711971515.46,0.0,9060617291.97,,,,
ERC,M3,CZ12,cDXGF,3575557697.75,0.0,7531220441.56,3575557697.75,0.0,7531220441.56,,,,
ERC,M3,CZ13,cDXGF,3054565547.27,0.0,9931702764.78,3054565547.27,0.0,9931702764.78,,,,
ERC,M3,CZ14,cDXGF,2751721764.49,0.0,9236812538.16,2751721764.49,0.0,9236812538.16,,,,
ERC,M3,CZ15,cDXGF,225932922.0,0.0,14926435987.07,225932922.0,0.0,14926435987.07,,,,
ERC,M3,CZ16,cDXGF,7179679735.73,0.0,5212177751.18,7179679735.73,0.0,5212177751.18,,,,
ERC,M3,CZ01,cDXHP,0.0,1462393072.09,2836449365.37,0.0,1462393072.09,2836449365.37,,,,
ERC,M3,CZ02,cDXHP,0.0,948405807.34,5721754877.92,0.0,948405807.34,5721754877.92,,,,
ERC,M3,CZ03,cDXHP,0.0,569775016.17,5199392789.49,0.0,569775016.17,5199392789.49,,,,
ERC,M3,CZ04,cDXHP,0.0,764294080.8,7514588660.26,0.0,764294080.8,7514588660.26,,,,
ERC,M3,CZ05,cDXHP,0.0,429644490.28,5323294621.94,0.0,429644490.28,5323294621.94,,,,
ERC,M3,CZ06,cDXHP,0.0,91057487.42,7291052625.2,0.0,91057487.42,7291052625.2,,,,
ERC,M3,CZ07,cDXHP,0.0,59594972.08,7283784034.5,0.0,59594972.08,7283784034.5,,,,
ERC,M3,CZ08,cDXHP,0.0,120079952.04,8902636168.99,0.0,120079952.04,8902636168.99,,,,
ERC,M3,CZ09,cDXHP,0.0,193909694.87,8970976169.0,0.0,193909694.87,8970976169.0,,,,
ERC,M3,CZ10,cDXHP,0.0,166134684.72,9040216766.95,0.0,166134684.72,9040216766.95,,,,
ERC,M3,CZ11,cDXHP,0.0,990089192.91,9110378758.58,0.0,990089192.91,9110378758.58,,,,
ERC,M3,CZ12,cDXHP,0.0,941610032.9,7579806058.45,0.0,941610032.9,7579806058.45,,,,
ERC,M3,CZ13,cDXHP,0.0,801342619.28,9960055258.51,0.0,801342619.28,9960055258.51,,,,
ERC,M3,CZ14,cDXHP,0.0,779867064.89,9305468614.61,0.0,779867064.89,9305468614.61,,,,
ERC,M3,CZ15,cDXHP,0.0,59270989.52,14926431053.87,0.0,59270989.52,14926431053.87,,,,
ERC,M3,CZ16,cDXHP,0.0,2096985979.1,5177538647.7,0.0,2096985979.1,5177538647.7,,,,
ERC,M3,CZ01,cPTAC,0.0,0.0,2719933002.78,0.0,0.0,2719933002.78,,,,
ERC,M3,CZ02,cPTAC,0.0,0.0,5592531620.01,0.0,0.0,5592531620.01,,,,
ERC,M3,CZ03,cPTAC,0.0,0.0,5071589367.82,0.0,0.0,5071589367.82,,,,
ERC,M3,CZ04,cPTAC,0.0,0.0,7373212935.13,0.0,0.0,7373212935.13,,,,
ERC,M3,CZ05,cPTAC,0.0,0.0,5237020334.02,0.0,0.0,5237020334.02,,,,
ERC,M3,CZ06,cPTAC,0.0,0.0,7237732024.25,0.0,0.0,7237732024.25,,,,
ERC,M3,CZ07,cPTAC,0.0,0.0,7219959795.66,0.0,0.0,7219959795.66,,,,
ERC,M3,CZ08,cPTAC,0.0,0.0,8850549009.87,0.0,0.0,8850549009.87,,,,
ERC,M3,CZ09,cPTAC,0.0,0.0,8916941526.15,0.0,0.0,8916941526.15,,,,
ERC,M3,CZ10,cPTAC,0.0,0.0,8996921091.91,0.0,0.0,8996921091.91,,,,
ERC,M3,CZ11,cPTAC,0.0,0.0,8995304819.39,0.0,0.0,8995304819.39,,,,
ERC,M3,CZ12,cPTAC,0.0,0.0,7463810016.49,0.0,0.0,7463810016.49,,,,
ERC,M3,CZ13,cPTAC,0.0,0.0,9880987689.31,0.0,0.0,9880987689.31,,,,
