File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ08/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,56.89,158472.77,183.51,511229.12
CZ08/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,56.28,156788.27,181.49,505602.88
CZ08/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,78.25,806945.22,220.63,2275183.45
CZ08/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,78.08,805148.06,220.04,2269116.64
CZ08/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,77.82,802503.83,219.19,2260308.74
CZ08/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,65.74,2137094.63,211.29,6868593.59
CZ08/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,65.37,2125075.28,210.05,6828443.85
CZ08/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,64.84,2107898.18,208.29,6771076.23
CZ08/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,60.37,112193.94,176.42,327879.30
CZ08/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,59.97,111452.26,175.09,325402.07
CZ08/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,59.40,110393.58,173.19,321866.10
CZ08/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,269.17,99930.04,631.51,234452.87
CZ08/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,268.48,99674.28,629.21,233598.58
CZ08/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,267.49,99309.28,625.92,232379.36
CZ08/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,208.96,217523.66,451.70,470216.09
CZ08/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,208.85,217405.41,451.32,469817.78
CZ08/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,208.68,217236.15,450.77,469248.27
CZ08/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,81.95,1827285.21,257.44,5740148.86
CZ08/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,81.43,1815597.07,255.69,5701097.57
CZ08/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,80.68,1798789.47,253.17,5644962.10
CZ08/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,139.57,1692101.12,436.66,5294070.31
CZ08/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,138.79,1682663.92,434.06,5262550.08
CZ08/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,137.68,1669191.53,430.35,5217552.31
CZ08/RtS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,78.98,117424.54,241.03,358334.44
CZ08/RtS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,78.48,116673.15,239.34,355824.82
CZ08/RtS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,77.76,115600.65,236.93,352242.66
CZ08/SCn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,55.01,2555214.23,179.91,8356736.68
CZ08/SCn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,54.53,2533152.08,178.32,8283049.10
CZ08/SCn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,53.86,2501658.65,176.05,8177861.05
CZ09/Asm&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,92.39,583743.39,300.93,1901272.34
CZ09/Asm&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,91.75,579660.34,298.77,1887634.96
CZ09/Asm&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,90.82,573833.26,295.69,1868172.54
CZ09/ECC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,92.37,2438695.81,267.14,7053196.82
CZ09/ECC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,92.00,2429021.63,265.92,7020890.01
CZ09/ECC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,91.48,2415368.29,264.19,6975282.23
CZ09/EPr&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,92.26,349233.05,234.92,889274.02
CZ09/EPr&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,91.95,348067.68,233.89,885381.69
CZ09/EPr&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,91.51,346404.58,232.43,879826.95
CZ09/ERC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,62.66,16786.58,132.12,35394.04
CZ09/ERC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,62.44,16727.53,131.38,35196.82
CZ09/ERC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,62.13,16642.96,130.33,34914.36
CZ09/ESe&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,155.83,1077155.67,406.51,2809889.85
CZ09/ESe&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,155.61,1075582.93,405.75,2804630.53
CZ09/ESe&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,155.28,1073343.76,404.67,2797137.50
CZ09/EUn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,94.24,7509899.79,291.28,23212349.08
CZ09/EUn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,93.90,7482716.58,290.14,23121557.12
CZ09/EUn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,93.41,7443918.53,288.51,22991971.56
CZ09/Hsp&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,81.70,3750039.68,248.83,11421097.10
CZ09/Hsp&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,81.57,3743809.67,248.37,11399870.63
CZ09/Hsp&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,81.37,3734802.50,247.70,11369482.42
CZ09/MBT&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,145.58,5409114.33,348.77,12958835.66
CZ09/MBT&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,145.43,5403503.68,348.26,12939924.63
CZ09/MBT&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,145.21,5395494.65,347.53,12912926.48
CZ09/MLI&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,97.15,902637.38,313.41,2912098.45
CZ09/MLI&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,96.38,895480.35,310.84,2888193.97
CZ09/MLI&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,95.28,885265.29,307.17,2854075.66
CZ09/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,58.21,162167.27,187.93,523546.23
CZ09/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,57.78,160964.74,186.49,519529.78
CZ09/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,57.16,159247.64,184.43,513794.66
CZ09/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,77.77,801929.02,219.34,2261890.21
CZ09/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,77.59,800069.08,218.74,2255694.41
CZ09/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,77.34,797489.40,217.90,2246991.20
CZ09/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,65.85,2140554.84,211.44,6873482.54
CZ09/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,65.47,2128498.28,210.20,6833216.72
CZ09/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,64.95,2111285.57,208.43,6775723.24
CZ09/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,59.58,110722.54,173.62,322673.04
CZ09/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,59.19,110006.48,172.33,320281.40
CZ09/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,58.64,108983.68,170.50,316865.23
CZ09/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,271.86,100930.86,639.43,237393.88
CZ09/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,271.16,100671.13,637.09,236526.31
CZ09/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,270.16,100300.51,633.76,235288.31
CZ09/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,211.23,219889.21,455.52,474186.29
CZ09/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,211.12,219776.62,455.15,473807.80
CZ09/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,210.97,219616.02,454.63,473267.75
CZ09/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,83.52,1862267.15,262.50,5852987.64
CZ09/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,82.98,1850247.90,260.70,5812837.82
CZ09/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,82.21,1833100.96,258.13,5755559.15
CZ09/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,141.14,1711148.27,441.75,5355723.88
CZ09/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,140.35,1701590.95,439.11,5323802.40
CZ09/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,139.22,1687929.87,435.35,5278174.41
CZ09/RtS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,80.11,119102.83,244.69,363783.85
CZ09/RtS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,79.60,118341.73,242.98,361241.76
CZ09/RtS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,78.87,117256.12,240.54,357615.84
CZ09/SCn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,56.57,2627622.48,185.08,8597296.38
CZ09/SCn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,56.08,2605085.54,183.46,8522022.98
CZ09/SCn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,55.39,2572909.91,181.15,8414556.40
CZ10/Asm&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,97.17,613912.90,316.95,2002505.02
CZ10/Asm&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,96.51,609782.91,314.77,1988710.86
CZ10/Asm&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,95.58,603888.37,311.65,1969023.09
CZ10/ECC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,94.48,2494499.00,274.72,7253199.71
CZ10/ECC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,94.11,2484727.14,273.48,7220560.04
CZ10/ECC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,93.58,2470733.95,271.71,7173816.86
CZ10/EPr&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,94.44,357502.06,242.87,919354.42
CZ10/EPr&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,94.13,356311.69,241.82,915378.59
CZ10/EPr&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,93.68,354611.94,240.32,909701.42
CZ10/ERC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,64.31,17227.95,137.96,36957.53
CZ10/ERC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,64.08,17165.48,137.18,36748.86
CZ10/ERC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,63.75,17077.08,136.07,36453.61
CZ10/ESe&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,160.02,1106080.46,420.93,2909536.64
CZ10/ESe&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,159.78,1104462.36,420.14,2904117.13
CZ10/ESe&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,159.45,1102163.19,419.03,2896437.03
CZ10/EUn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,96.20,7666084.75,298.10,23756099.38
CZ10/EUn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,95.85,7638350.74,296.94,23663467.72
CZ10/EUn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,95.35,7598750.53,295.28,23531202.90
CZ10/Hsp&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,84.51,3878974.98,257.70,11828168.08
CZ10/Hsp&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,84.37,3872506.72,257.23,11806472.85
CZ10/Hsp&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,84.17,3863478.65,256.56,11775777.17
CZ10/MBT&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,150.17,5579766.67,360.34,13388841.86
CZ10/MBT&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,150.02,5574029.14,359.82,13369510.84
CZ10/MBT&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,149.80,5565836.64,359.07,13341902.68
CZ10/MLI&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,99.16,921351.72,320.27,2975843.96
CZ10/MLI&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,98.39,914163.66,317.69,2951835.84
CZ10/MLI&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,97.28,903904.00,314.00,2917568.58
CZ10/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,60.25,167834.90,194.74,542513.26
CZ10/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,59.81,166618.60,193.28,538450.83
CZ10/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,59.19,164881.65,191.20,532649.39
CZ10/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,79.52,820034.90,225.60,2326431.45
CZ10/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,79.34,818123.68,224.98,2320045.95
CZ10/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,79.08,815525.58,224.14,2311308.80
CZ10/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,68.10,2213916.97,219.02,7119953.52
CZ10/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,67.72,2201427.45,217.74,7078280.68
CZ10/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,67.17,2183624.28,215.91,7018819.37
CZ10/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,62.01,115252.63,182.04,338319.78
CZ10/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,61.61,114495.25,180.68,335790.13
CZ10/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,61.02,113414.23,178.74,332179.54
CZ10/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,276.60,102689.60,656.74,243819.58
CZ10/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,275.88,102421.80,654.33,242925.10
CZ10/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,274.85,102039.55,650.89,241648.21
CZ10/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,215.22,224041.48,467.83,486999.49
CZ10/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,215.11,223924.82,467.45,486607.45
CZ10/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,214.95,223758.15,466.91,486047.31
CZ10/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,85.34,1902905.35,268.80,5993372.53
CZ10/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,84.80,1890861.19,267.00,5953136.08
CZ10/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,84.03,1873643.78,264.42,5895622.02
CZ10/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,143.47,1739489.48,449.84,5453859.07
CZ10/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,142.69,1730006.76,447.23,5422186.78
CZ10/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,141.58,1716469.77,443.50,5376973.22
CZ10/RtS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,82.86,123185.97,254.05,377698.01
CZ10/RtS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,82.33,122404.34,252.30,375087.38
CZ10/RtS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,81.58,121286.34,249.78,371353.26
CZ10/SCn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,58.02,2694856.28,189.97,8824145.53
CZ10/SCn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,57.53,2672446.29,188.36,8749296.16
CZ10/SCn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,56.84,2640433.98,186.06,8642375.06
CZ11/Asm&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,105.07,663864.28,343.21,2168409.59
CZ11/Asm&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,104.46,659969.47,341.15,2155400.94
CZ11/Asm&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,103.58,654409.81,338.21,2136831.39
CZ11/ECC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,93.29,2463076.60,269.88,7125372.57
CZ11/ECC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,92.96,2454489.25,268.79,7096695.20
CZ11/ECC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,92.50,2442154.77,267.23,7055505.66
CZ11/EPr&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,97.15,367764.07,250.85,949572.59
CZ11/EPr&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,96.85,366612.17,249.84,945725.26
CZ11/EPr&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,96.42,364981.14,248.40,940277.60
CZ11/ERC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,67.78,18157.11,148.99,39914.41
CZ11/ERC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,67.54,18092.98,148.19,39700.20
CZ11/ERC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,67.20,18001.89,147.06,39395.96
CZ11/ESe&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,161.55,1116683.99,403.40,2788393.90
CZ11/ESe&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,161.35,1115314.65,402.74,2783848.07
CZ11/ESe&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,161.08,1113401.61,401.82,2777432.94
CZ11/EUn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,96.96,7727087.08,300.06,23911962.24
