File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Cohort,Case,Net Site EUI,Net Site Energy,Net Source EUI,Net Source Energy,Total,Heating,Cooling,Interior Lighting,Exterior Lighting,Interior Equipment,Exterior Equipment,Fans,Pumps,Heat Rejection,Humidification,Heat Recovery,Water Systems,Refrigeration,Generators,Heating Elec,Cooling Elec,Heating NG,Cooling NG,Interior Equipment Elec,Interior Equipment NG,Water Systems NG,Electricity,Natural Gas,Unmet Heating,Unmet Cooling,Electricity:Facility [J](Hourly)
runs/CZ03/Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz/NE-Ref_Storage-RefrigFrz-GlassDoor-Frz/instance-out.sql,CZ03,Gro,0,cDXGF,Ex,Ref_Storage,RefrigFrz,NE-Ref_Storage-RefrigFrz-GlassDoor-Frz,Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz,NE-Ref_Storage-RefrigFrz-GlassDoor-Frz,300.6,1396269.95,911.85,4235425.87,1396269.95,125195.35,8837.6,249218.65,0.0,177584.03,0.0,127583.29,3.38,0.0,0.0,0.0,61510.17,646337.47,0.0,0.0,8837.6,125195.35,0.0,177584.03,0.0,61510.17,1209564.43,186705.52,0.0,0.0,905178301.5341458
runs/CZ04/Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz/NE-Ref_Storage-RefrigFrz-GlassDoor-Frz/instance-out.sql,CZ04,Gro,0,cDXGF,Ex,Ref_Storage,RefrigFrz,NE-Ref_Storage-RefrigFrz-GlassDoor-Frz,Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz,NE-Ref_Storage-RefrigFrz-GlassDoor-Frz,319.27,1482945.98,970.69,4508713.24,1482945.98,133959.04,53703.21,249218.65,0.0,177584.03,0.0,134454.36,3.38,0.0,0.0,0.0,59816.07,674207.23,0.0,0.0,53703.21,133959.04,0.0,177584.03,0.0,59816.07,1289170.87,193775.11,0.0,0.0,1028933986.2612123
runs/CZ03/Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz/NE-Ref_Storage-RefrigFrz-OpenCase-Frz/instance-out.sql,CZ03,Gro,0,cDXGF,Ex,Ref_Storage,RefrigFrz,NE-Ref_Storage-RefrigFrz-OpenCase-Frz,Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz,NE-Ref_Storage-RefrigFrz-OpenCase-Frz,353.06,1639918.26,1074.28,4989887.74,1639918.26,151066.91,7567.65,249218.65,0.0,177584.03,0.0,123890.99,3.38,0.0,0.0,0.0,61510.18,869076.47,0.0,0.0,7567.65,151066.91,0.0,177584.03,0.0,61510.18,1427341.17,212577.09,0.0,0.0,1209499082.0018268
runs/CZ02/Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz/NE-Ref_Storage-RefrigFrz-GlassDoor-Frz/instance-out.sql,CZ02,Gro,0,cDXGF,Ex,Ref_Storage,RefrigFrz,NE-Ref_Storage-RefrigFrz-GlassDoor-Frz,Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz,NE-Ref_Storage-RefrigFrz-GlassDoor-Frz,312.82,1453010.17,931.26,4325585.46,1453010.16,167850.16,27281.78,249218.65,0.0,177584.03,0.0,132913.0,3.38,0.0,0.0,0.0,62184.07,635975.08,0.0,0.0,27281.78,167850.16,0.0,177584.03,0.0,62184.07,1222975.93,230034.23,0.0,0.0,924655344.0227729
runs/CZ02/Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz/NE-Ref_Storage-RefrigFrz-GlassDoor-Cooler/instance-out.sql,CZ02,Gro,0,cDXGF,Ex,Ref_Storage,RefrigFrz,NE-Ref_Storage-RefrigFrz-GlassDoor-Cooler,Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz,NE-Ref_Storage-RefrigFrz-GlassDoor-Cooler,301.59,1400846.46,910.62,4229692.63,1400846.46,133687.96,32050.98,249218.65,0.0,177584.03,0.0,138647.55,3.38,0.0,0.0,0.0,62184.06,607469.84,0.0,0.0,32050.98,133687.96,0.0,177584.03,0.0,62184.06,1204974.44,195872.02,0.0,0.0,857097782.4549432
runs/CZ05/Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz/NE-Ref_Storage-RefrigFrz-OpenCase-Frz/instance-out.sql,CZ05,Gro,0,cDXGF,Ex,Ref_Storage,RefrigFrz,NE-Ref_Storage-RefrigFrz-OpenCase-Frz,Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz,NE-Ref_Storage-RefrigFrz-OpenCase-Frz,367.5,1706998.15,1129.31,5245492.36,1706998.15,137027.95,8787.79,249218.65,0.0,177584.03,0.0,125283.93,3.38,0.0,0.0,0.0,61786.47,947305.94,0.0,0.0,8787.79,137027.95,0.0,177584.03,0.0,61786.47,1508183.73,198814.42,0.0,0.0,1225793026.3093746
runs/CZ04/Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz/NE-Ref_Storage-RefrigFrz-OpenCase-Cooler/instance-out.sql,CZ04,Gro,0,cDXGF,Ex,Ref_Storage,RefrigFrz,NE-Ref_Storage-RefrigFrz-OpenCase-Cooler,Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz,NE-Ref_Storage-RefrigFrz-OpenCase-Cooler,397.31,1845452.42,1221.49,5673639.18,1845452.4200000002,153952.75,50050.71,249218.65,0.0,177584.03,0.0,132206.73,3.38,0.0,0.0,0.0,59816.08,1022620.09,0.0,0.0,50050.71,153952.75,0.0,177584.03,0.0,59816.08,1631683.6,213768.82,0.0,0.0,1309343789.7705886
runs/CZ04/Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz/NE-Ref_Storage-RefrigFrz-GlassDoor-Cooler/instance-out.sql,CZ04,Gro,0,cDXGF,Ex,Ref_Storage,RefrigFrz,NE-Ref_Storage-RefrigFrz-GlassDoor-Cooler,Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz,NE-Ref_Storage-RefrigFrz-GlassDoor-Cooler,319.7,1484954.08,985.33,4576733.69,1484954.08,107219.66,60133.07,249218.65,0.0,177584.03,0.0,139707.68,3.38,0.0,0.0,0.0,59816.07,691271.53,0.0,0.0,60133.07,107219.66,0.0,177584.03,0.0,59816.07,1317918.35,167035.73,0.0,0.0,1068932855.3939421
runs/CZ03/Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz/NE-Ref_Storage-RefrigFrz-GlassDoor-Cooler/instance-out.sql,CZ03,Gro,0,cDXGF,Ex,Ref_Storage,RefrigFrz,NE-Ref_Storage-RefrigFrz-GlassDoor-Cooler,Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz,NE-Ref_Storage-RefrigFrz-GlassDoor-Cooler,281.96,1309686.06,865.31,4019259.04,1309686.06,93349.16,11847.59,249218.65,0.0,177584.03,0.0,132490.54,3.38,0.0,0.0,0.0,61510.15,583682.56,0.0,0.0,11847.59,93349.16,0.0,177584.03,0.0,61510.15,1154826.75,154859.31,0.0,0.0,836460519.8990349
runs/CZ02/Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz/NE-Ref_Storage-RefrigFrz-OpenCase-Cooler/instance-out.sql,CZ02,Gro,0,cDXGF,Ex,Ref_Storage,RefrigFrz,NE-Ref_Storage-RefrigFrz-OpenCase-Cooler,Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz,NE-Ref_Storage-RefrigFrz-OpenCase-Cooler,375.57,1744455.46,1128.86,5243387.36,1744455.47,192108.94,24950.57,249218.65,0.0,177584.03,0.0,130195.46,3.38,0.0,0.0,0.0,62184.08,908210.35,0.0,0.0,24950.57,192108.94,0.0,177584.03,0.0,62184.08,1490162.45,254293.02,0.0,0.0,1219987978.9085422
runs/CZ02/Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz/NE-Ref_Storage-RefrigFrz-OpenCase-Frz/instance-out.sql,CZ02,Gro,0,cDXGF,Ex,Ref_Storage,RefrigFrz,NE-Ref_Storage-RefrigFrz-OpenCase-Frz,Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz,NE-Ref_Storage-RefrigFrz-OpenCase-Frz,370.77,1722161.01,1111.51,5162815.99,1722161.01,194772.65,24710.25,249218.65,0.0,177584.03,0.0,130028.33,3.38,0.0,0.0,0.0,62184.08,883659.63,0.0,0.0,24710.25,194772.65,0.0,177584.03,0.0,62184.08,1465204.28,256956.73,0.0,0.0,1216804101.7475848
runs/CZ01/Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz/NE-Ref_Storage-RefrigFrz-GlassDoor-Cooler/instance-out.sql,CZ01,Gro,0,cDXGF,Ex,Ref_Storage,RefrigFrz,NE-Ref_Storage-RefrigFrz-GlassDoor-Cooler,Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz,NE-Ref_Storage-RefrigFrz-GlassDoor-Cooler,273.35,1269661.38,773.15,3591174.21,1269661.38,217002.44,1024.04,249218.65,0.0,177584.03,0.0,131116.95,3.38,0.0,0.0,0.0,66248.67,427463.21,0.0,0.0,1024.04,217002.44,0.0,177584.03,0.0,66248.67,986410.27,283251.11,0.0,0.0,631928080.3386168
runs/CZ01/Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz/NE-Ref_Storage-RefrigFrz-GlassDoor-Frz/instance-out.sql,CZ01,Gro,0,cDXGF,Ex,Ref_Storage,RefrigFrz,NE-Ref_Storage-RefrigFrz-GlassDoor-Frz,Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz,NE-Ref_Storage-RefrigFrz-GlassDoor-Frz,300.37,1395172.38,839.35,3898663.65,1395172.3900000001,265723.46,599.59,249218.65,0.0,177584.03,0.0,134680.93,3.38,0.0,0.0,0.0,66248.68,501113.67,0.0,0.0,599.59,265723.46,0.0,177584.03,0.0,66248.68,1063200.25,331972.14,0.0,0.0,734286008.1022243
runs/CZ01/Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz/NE-Ref_Storage-RefrigFrz-OpenCase-Cooler/instance-out.sql,CZ01,Gro,0,cDXGF,Ex,Ref_Storage,RefrigFrz,NE-Ref_Storage-RefrigFrz-OpenCase-Cooler,Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz,NE-Ref_Storage-RefrigFrz-OpenCase-Cooler,332.68,1545256.51,930.67,4322822.49,1545256.5,299357.18,500.51,249218.65,0.0,177584.03,0.0,135620.47,3.38,0.0,0.0,0.0,66248.69,616723.6,0.0,0.0,500.51,299357.18,0.0,177584.03,0.0,66248.69,1179650.64,365605.86,0.0,0.0,849426371.6098878
runs/CZ01/Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz/NE-Ref_Storage-RefrigFrz-OpenCase-Frz/instance-out.sql,CZ01,Gro,0,cDXGF,Ex,Ref_Storage,RefrigFrz,NE-Ref_Storage-RefrigFrz-OpenCase-Frz,Gro&0&cDXGF&Ex&Ref_Storage__RefrigFrz,NE-Ref_Storage-RefrigFrz-OpenCase-Frz,330.8,1536535.31,922.63,4285496.26,1536535.3199999998,302932.16,487.23,249218.65,0.0,177584.03,0.0,135910.79,3.38,0.0,0.0,0.0,66248.69,604150.38,0.0,0.0,487.23,302932.16,0.0,177584.03,0.0,66248.69,1167354.47,369180.85,0.0,0.0,850078347.2897818
