Time stamp,CZ07
0:00,0.350699409
1:00,0.378722605
2:00,0.339043323
3:00,0.371491652
4:00,0.391742888
5:00,0.398062272
6:00,0.427429256
7:00,0.371316434
8:00,0.423666544
9:00,0.241284137
10:00,0.27605475
11:00,0.25631976
12:00,0.203646246
13:00,0.199624877
14:00,0.219129368
15:00,0.212752694
16:00,0.23504535
17:00,0.211514126
18:00,0.180675423
19:00,0.249906388
20:00,0.208861425
21:00,0.433153388
22:00,0.306487029
23:00,0.269588628
0:00,0.328498711
1:00,0.358069056
2:00,0.374049508
3:00,0.382042122
4:00,0.389587291
5:00,0.397265527
6:00,0.415889845
7:00,0.397879701
8:00,0.290455164
9:00,0.273622289
10:00,0.320981666
11:00,0.241598875
12:00,0.215830735
13:00,0.239159159
14:00,0.236482827
15:00,0.201950624
16:00,0.218717624
17:00,0.217647484
18:00,0.234551808
19:00,0.246856614
20:00,0.294028632
21:00,0.28025749
22:00,0.284254462
23:00,0.365953934
0:00,0.327127855
1:00,0.359557916
2:00,0.381484517
3:00,0.390515288
4:00,0.399527236
5:00,0.4083319
6:00,0.448188033
7:00,0.413244635
8:00,0.247105095
9:00,0.306193229
10:00,0.26265366
11:00,0.30748129
12:00,0.241787889
13:00,0.172446932
14:00,0.181438984
15:00,0.162443668
16:00,0.184252034
17:00,0.198026781
18:00,0.220468749
19:00,0.21707943
20:00,0.245260748
21:00,0.26173486
22:00,0.298754707
23:00,0.327499849
0:00,0.355171833
1:00,0.367000639
2:00,0.374029603
3:00,0.380640413
4:00,0.38746575
5:00,0.395068935
6:00,0.39474018
7:00,0.373408066
8:00,0.333893016
9:00,0.301008754
10:00,0.28173046
11:00,0.267031607
12:00,0.253372725
13:00,0.242925122
14:00,0.232233946
15:00,0.236084316
16:00,0.203834033
17:00,0.211719148
18:00,0.232734184
19:00,0.270289385
20:00,0.22767973
21:00,0.309424307
22:00,0.286975805
23:00,0.249603902
0:00,0.284190988
1:00,0.352778598
2:00,0.465044033
3:00,0.317939905
4:00,0.32462969
5:00,0.387154437
6:00,0.693082107
7:00,0.329162721
8:00,0.227764371
9:00,0.263310353
10:00,0.279822658
11:00,0.267336449
12:00,0.254056809
13:00,0.243779062
14:00,0.233128605
15:00,0.223456674
16:00,0.221020559
17:00,0.226110916
18:00,0.23548921
19:00,0.24806293
20:00,0.273330247
21:00,0.338588821
22:00,0.291720269
23:00,0.268219125
0:00,0.314489989
1:00,0.340007469
2:00,0.368451743
3:00,0.37897556
4:00,0.385809897
5:00,0.393085718
6:00,0.393549309
7:00,0.412250612
8:00,0.311773424
9:00,0.269643376
10:00,0.280017068
11:00,0.267979789
12:00,0.255227932
13:00,0.242199841
14:00,0.233134152
15:00,0.225265399
16:00,0.217485917
17:00,0.223261219
18:00,0.233921599
19:00,0.268544669
20:00,0.264525378
21:00,0.242831026
22:00,0.255469238
23:00,0.338473607
0:00,0.362484254
1:00,0.365132111
2:00,0.380341423
3:00,0.391262659
4:00,0.399893343
5:00,0.408099504
6:00,0.407599099
7:00,0.391534061
8:00,0.339025102
9:00,0.370325846
10:00,0.253205254
11:00,0.20349506
12:00,0.238250379
13:00,0.250736924
