Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
MLI,CZ01,cDXGF,31193524.67,0.0,0.0,911499033716.95,0.0,100206234773.72
MLI,CZ01,cDXHP,0.0,9925071.23,0.0,0.0,228967953180.64,100782780156.45
MLI,CZ01,cPTAC,0.0,0.0,0.0,0.0,0.0,88756799904.35
MLI,CZ01,cPVVG,42061990.61,0.0,0.0,1474037280412.52,0.0,46831614180.01
MLI,CZ02,cDXGF,25432252.26,0.0,0.0,605695471279.02,0.0,403406770697.51
MLI,CZ02,cDXHP,0.0,6635271.07,0.0,0.0,157271586458.7,407005627814.39
MLI,CZ02,cPTAC,0.0,0.0,0.0,0.0,0.0,388966483712.84
MLI,CZ02,cPVVG,51456264.75,0.0,0.0,966353245731.29,0.0,300781153664.12
MLI,CZ03,cDXGF,0.0,0.0,0.0,386458042266.75,0.0,292850345153.0
MLI,CZ03,cDXHP,0.0,0.0,0.0,0.0,94709121316.77,294032967186.33
MLI,CZ03,cPTAC,0.0,0.0,0.0,0.0,0.0,284361981933.33
MLI,CZ03,cPVVG,0.0,0.0,0.0,694634560512.07,0.0,190594920196.88
MLI,CZ04,cDXGF,0.0,0.0,0.0,495465054859.52,0.0,619627206440.71
MLI,CZ04,cDXHP,0.0,5986477.76,0.0,0.0,132561694249.97,630213491058.94
MLI,CZ04,cPTAC,0.0,0.0,0.0,0.0,0.0,603601791967.4
MLI,CZ04,cPVVG,21012150.22,0.0,0.0,809750701160.16,0.0,501197734418.04
MLI,CZ05,cDXGF,0.0,0.0,0.0,340371415372.97,0.0,313776450789.33
MLI,CZ05,cDXHP,0.0,0.0,0.0,0.0,85522550400.72,315149217210.71
MLI,CZ05,cPTAC,0.0,0.0,0.0,0.0,0.0,299614345000.85
MLI,CZ05,cPVVG,0.0,0.0,0.0,647995061371.42,0.0,205487342468.1
MLI,CZ06,cDXGF,0.0,0.0,0.0,88391484750.15,0.0,533062544067.1
MLI,CZ06,cDXHP,0.0,0.0,0.0,0.0,20900186971.15,526219402991.62
MLI,CZ06,cPTAC,0.0,0.0,0.0,0.0,0.0,528926213760.76
MLI,CZ06,cPVVG,0.0,0.0,0.0,205044962508.17,0.0,389149965860.67
MLI,CZ07,cDXGF,0.0,0.0,0.0,72741270760.51,0.0,552044284286.61
MLI,CZ07,cDXHP,0.0,0.0,0.0,0.0,17131592942.68,546979284283.99
MLI,CZ07,cPTAC,0.0,0.0,0.0,0.0,0.0,548157682165.29
MLI,CZ07,cPVVG,0.0,0.0,0.0,185821782971.93,0.0,403964053618.46
MLI,CZ08,cDXGF,0.0,0.0,0.0,119393151521.22,0.0,752983901174.17
MLI,CZ08,cDXHP,0.0,0.0,0.0,0.0,29021834455.8,749231085420.52
MLI,CZ08,cPTAC,0.0,0.0,0.0,0.0,0.0,746234324084.48
MLI,CZ08,cPVVG,0.0,0.0,0.0,256524989253.55,0.0,607700128248.41
MLI,CZ09,cDXGF,0.0,0.0,0.0,160675886621.23,0.0,753350260043.1
MLI,CZ09,cDXHP,0.0,0.0,0.0,0.0,39699615513.65,753851486682.45
MLI,CZ09,cPTAC,0.0,0.0,0.0,0.0,0.0,745609819478.13
MLI,CZ09,cPVVG,0.0,0.0,0.0,320177710139.72,0.0,608253244656.06
