Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
SCn,CZ01,cDXGF,2282806181851.4,0.0,206409500750.84,2298005788787.78,0.0,206409500750.84
SCn,CZ01,cDXHP,0.0,478453980229.87,208009034701.51,0.0,532154183511.68,208009034701.51
SCn,CZ01,cPTAC,0.0,0.0,202550003351.71,0.0,0.0,202550003351.71
SCn,CZ01,cPVVG,23020377507.23,0.0,0.0,2298046046165.87,0.0,191772939460.53
SCn,CZ02,cDXGF,1426941697921.54,0.0,868051474667.43,1442932512605.91,0.0,868051474667.43
SCn,CZ02,cDXHP,0.0,299843737154.14,867840404117.48,0.0,340476748394.17,867840404117.48
SCn,CZ02,cPTAC,0.0,0.0,858852410779.16,0.0,0.0,858852410779.16
SCn,CZ02,cPVVG,32049633889.36,0.0,0.0,1442957931035.81,0.0,816261352304.57
SCn,CZ03,cDXGF,947261619301.01,0.0,629163854563.14,960527905606.1,0.0,629163854563.14
SCn,CZ03,cDXHP,0.0,197124670615.17,638848457411.0,0.0,216325665802.28,638848457411.0
SCn,CZ03,cPTAC,0.0,0.0,624923276456.96,0.0,0.0,624923276456.96
SCn,CZ03,cPVVG,21765525478.49,0.0,0.0,960544797579.97,0.0,605605538403.84
SCn,CZ04,cDXGF,1107448949431.48,0.0,1307217836767.01,1115733568206.18,0.0,1312287390466.26
SCn,CZ04,cDXHP,0.0,238852561680.47,1307039185133.88,0.0,268263384203.04,1312108738833.14
SCn,CZ04,cPTAC,0.0,0.0,1298475712498.87,0.0,0.0,1303545266140.45
SCn,CZ04,cPVVG,31359760733.37,0.0,0.0,1115754016304.5,0.0,1268972457280.3
SCn,CZ05,cDXGF,712848765048.74,0.0,584886598927.33,727097396877.87,0.0,584886598927.33
SCn,CZ05,cDXHP,0.0,151046550436.37,588951485600.88,0.0,165480335502.06,588951485600.88
SCn,CZ05,cPTAC,0.0,0.0,575845513853.07,0.0,0.0,575845513853.07
SCn,CZ05,cPVVG,20626707998.56,0.0,0.0,727110504277.47,0.0,557472125645.9
SCn,CZ06,cDXGF,209931515519.26,0.0,1080106003934.7,218041731875.58,0.0,1088749525640.43
SCn,CZ06,cDXHP,0.0,42990376655.08,1095547231255.35,0.0,47376634366.05,1099469175323.98
SCn,CZ06,cPTAC,0.0,0.0,1074171506477.7,0.0,0.0,1082815028183.44
SCn,CZ06,cPVVG,4046159805.7,0.0,0.0,218046045529.47,0.0,1081575131042.09
SCn,CZ07,cDXGF,175760962437.17,0.0,1117053165578.21,186629065599.71,0.0,1118633900814.64
SCn,CZ07,cDXHP,0.0,37510184349.31,1127503804145.7,0.0,40186029409.54,1127503804145.7
SCn,CZ07,cPTAC,0.0,0.0,1111566584356.06,0.0,0.0,1113147319592.49
SCn,CZ07,cPVVG,1501305644.74,0.0,0.0,186632827330.37,0.0,1111307721943.35
SCn,CZ08,cDXGF,291434249453.76,0.0,1574042194873.98,301287336008.28,0.0,1582341050719.05
SCn,CZ08,cDXHP,0.0,65015357942.13,1573976813324.7,0.0,67250082792.87,1582275669127.84
SCn,CZ08,cPTAC,0.0,0.0,1565472102853.9,0.0,0.0,1573770958698.97
SCn,CZ08,cPVVG,6310894761.35,0.0,0.0,301293684321.4,0.0,1572987580659.7
SCn,CZ09,cDXGF,412794562830.89,0.0,1587305646548.16,429562083802.09,0.0,1602527543410.62
SCn,CZ09,cDXHP,0.0,91349088094.84,1587192673664.22,0.0,96843678466.62,1602414570526.68
SCn,CZ09,cPTAC,0.0,0.0,1575522145442.91,0.0,0.0,1590744042305.38
SCn,CZ09,cPVVG,16901774703.36,0.0,0.0,429571029812.66,0.0,1592950119052.09
SCn,CZ10,cDXGF,367076563664.15,0.0,1602056871493.56,383578268951.18,0.0,1643448041812.32
SCn,CZ10,cDXHP,0.0,80582036352.92,1601900035082.96,0.0,86867410811.28,1643291205401.72
SCn,CZ10,cPTAC,0.0,0.0,1591257921532.32,0.0,0.0,1632649091866.18
SCn,CZ10,cPVVG,15157964415.51,0.0,0.0,383585627967.41,0.0,1634985345197.8
SCn,CZ11,cDXGF,1478340614767.12,0.0,1692298220978.31,1494377432226.49,0.0,1740014396270.11
SCn,CZ11,cDXHP,0.0,329895574024.88,1692250907437.74,0.0,354110119742.25,1739967082508.19
SCn,CZ11,cPTAC,0.0,0.0,1687353678494.4,0.0,0.0,1735069853564.86
SCn,CZ11,cPVVG,40835726725.04,0.0,350570475.33,1494405167092.49,0.0,1731465823962.78
SCn,CZ12,cDXGF,1436610602141.29,0.0,1376030041025.1,1459632420241.73,0.0,1390767962477.8
SCn,CZ12,cDXHP,0.0,299447841126.53,1375936059092.53,0.0,339221277495.28,1390673980534.23
SCn,CZ12,cPTAC,0.0,0.0,1371378115545.93,0.0,0.0,1386116037026.95
SCn,CZ12,cPVVG,34374622107.69,0.0,0.0,1459658100953.74,0.0,1376468132838.05
SCn,CZ13,cDXGF,1243327090309.59,0.0,1970981196698.04,1255000900950.8,0.0,2015631302272.61
SCn,CZ13,cDXHP,0.0,283019014377.25,1970913431159.89,0.0,295558155265.06,2015563536748.0
SCn,CZ13,cPTAC,0.0,0.0,1966050772802.73,0.0,0.0,2010700878377.31
SCn,CZ13,cPVVG,24204282171.21,0.0,0.0,1255024899371.44,0.0,2006063976190.23
SCn,CZ14,cDXGF,1141226001281.6,0.0,1723549384132.96,1157252577494.89,0.0,1744921972103.07
SCn,CZ14,cDXHP,0.0,248205571284.14,1723352036593.98,0.0,287053868835.88,1744724624564.09
SCn,CZ14,cPTAC,0.0,0.0,1717773985178.95,0.0,0.0,1739146573149.05
SCn,CZ14,cPVVG,32712202088.24,0.0,200360339.91,1157274630531.58,0.0,1685115831926.94
SCn,CZ15,cDXGF,171604852963.87,0.0,2901924816861.54,182528166763.62,0.0,3105560960553.08
SCn,CZ15,cDXHP,0.0,38750323322.69,2901896577896.78,0.0,42523687339.97,3105532721607.98
SCn,CZ15,cPTAC,0.0,0.0,2898040010493.15,0.0,0.0,3101676153714.51
SCn,CZ15,cPVVG,17708605835.09,0.0,773281040.42,182532379393.04,0.0,3091661864572.55
SCn,CZ16,cDXGF,2601718546782.12,0.0,834265336447.87,2609952356211.07,0.0,836787316122.94
SCn,CZ16,cDXHP,0.0,633971363889.11,840104342568.81,0.0,692168188048.48,840104342568.81
SCn,CZ16,cPTAC,0.0,0.0,826529296069.99,0.0,0.0,829051275736.23
SCn,CZ16,cPVVG,47637947245.68,0.0,0.0,2610010105685.19,0.0,774596678399.14
