Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
ECC,CZ01,cDXGF,129063323332.35,0.0,498518628.15,790859006410.02,0.0,270408654904.38
ECC,CZ01,cDXHP,0.0,34146641498.93,506362561.13,0.0,198671907517.0,261205769326.89
ECC,CZ01,cPTAC,0.0,0.0,471582952.25,0.0,0.0,256341742332.7
ECC,CZ01,cPVVG,162131788574.75,0.0,220834951.67,1159583162702.33,0.0,182982077500.14
ECC,CZ02,cDXGF,168122566908.04,0.0,18061849219.53,607305853791.03,0.0,826229172265.05
ECC,CZ02,cDXHP,0.0,45089941360.92,18244426692.73,0.0,157718205179.58,826250643656.63
ECC,CZ02,cPTAC,0.0,0.0,17929947945.88,0.0,0.0,812497902839.82
ECC,CZ02,cPVVG,221760108255.59,0.0,12595477359.47,892810859795.68,0.0,693786114924.52
ECC,CZ03,cDXGF,75916114902.67,0.0,4924198933.59,315920800367.29,0.0,668841395116.05
ECC,CZ03,cDXHP,0.0,19177126768.64,4974191199.62,0.0,77575947536.0,661744632247.37
ECC,CZ03,cPTAC,0.0,0.0,4894438145.69,0.0,0.0,661660871551.48
ECC,CZ03,cPVVG,104049055323.62,0.0,2762641576.38,500064118924.37,0.0,526919607330.37
ECC,CZ04,cDXGF,144712607362.79,0.0,51809862302.75,488988211990.22,0.0,1183563998130.94
ECC,CZ04,cDXHP,0.0,39887596184.29,52333179442.61,0.0,130958636161.93,1192792057485.83
ECC,CZ04,cPTAC,0.0,0.0,51525053132.19,0.0,0.0,1168802443814.86
ECC,CZ04,cPVVG,197930072092.93,0.0,40591584940.9,729710442772.72,0.0,1040448475637.67
ECC,CZ05,cDXGF,50953702386.17,0.0,10055760961.89,283397425916.81,0.0,729124992738.54
ECC,CZ05,cDXHP,0.0,13012906070.58,10188162739.57,0.0,70743280933.14,720802197850.76
ECC,CZ05,cPTAC,0.0,0.0,9926261024.84,0.0,0.0,719327517856.7
ECC,CZ05,cPVVG,73145754276.61,0.0,6285120143.49,465416386654.72,0.0,584711650200.55
ECC,CZ06,cDXGF,1408483474.04,0.0,15743928734.21,52650309980.71,0.0,1084797501822.19
ECC,CZ06,cDXHP,0.0,347292849.44,15916087595.7,0.0,12542144173.88,1063413320025.7
ECC,CZ06,cPTAC,0.0,0.0,15716263340.88,0.0,0.0,1082724060791.68
ECC,CZ06,cPVVG,2068188888.35,0.0,10607233649.34,105649231506.1,0.0,926160409370.03
ECC,CZ07,cDXGF,0.0,0.0,16383548447.75,50409303276.1,0.0,1080302045961.57
ECC,CZ07,cDXHP,0.0,0.0,16530248782.58,0.0,12035264009.1,1062842287912.64
ECC,CZ07,cPTAC,0.0,0.0,16368488627.4,0.0,0.0,1078178026087.15
ECC,CZ07,cPVVG,0.0,0.0,10865597330.34,101062813384.42,0.0,914691529075.8
ECC,CZ08,cDXGF,2551420700.93,0.0,44975215891.42,70921605289.51,0.0,1427179343117.09
ECC,CZ08,cDXHP,0.0,635805575.6,45181757741.15,0.0,17354937677.25,1423443620806.54
ECC,CZ08,cPTAC,0.0,0.0,44903893103.38,0.0,0.0,1423966289198.26
ECC,CZ08,cPVVG,3854831112.44,0.0,32272842302.26,132010162137.37,0.0,1260186149780.69
ECC,CZ09,cDXGF,16691198869.48,0.0,57467250546.76,111419426525.7,0.0,1428837561582.0
ECC,CZ09,cDXHP,0.0,4302610134.79,57618681936.49,0.0,27728477073.31,1428269440423.0
ECC,CZ09,cPTAC,0.0,0.0,57352441895.55,0.0,0.0,1424612131431.9
ECC,CZ09,cPVVG,25567278096.4,0.0,41085438399.57,197969449725.19,0.0,1253302169871.48
ECC,CZ10,cDXGF,16619727126.98,0.0,68666376689.78,142455975462.67,0.0,1518715712638.82
ECC,CZ10,cDXHP,0.0,4239478059.11,68740058395.22,0.0,35693842822.46,1519111933411.22
ECC,CZ10,cPTAC,0.0,0.0,68545693235.8,0.0,0.0,1513256562445.58
ECC,CZ10,cPVVG,27672578567.3,0.0,51316243080.69,246896661174.21,0.0,1350101949041.0
ECC,CZ11,cDXGF,199575860847.59,0.0,125014664354.01,567885751454.62,0.0,1566093108647.68
ECC,CZ11,cDXHP,0.0,55277200707.72,125773722169.95,0.0,148700917958.7,1574452952369.01
ECC,CZ11,cPTAC,0.0,0.0,124906655979.15,0.0,0.0,1555609899838.52
ECC,CZ11,cPVVG,263579788050.63,0.0,98414037532.31,839928220481.27,0.0,1408801144455.27
ECC,CZ12,cDXGF,198418652066.02,0.0,52043519961.84,548873932411.7,0.0,1180317116279.7
ECC,CZ12,cDXHP,0.0,52693742902.31,52396160260.87,0.0,141598482641.46,1182677041988.73
ECC,CZ12,cPTAC,0.0,0.0,51984543206.34,0.0,0.0,1170928926930.12
ECC,CZ12,cPVVG,266154884539.91,0.0,39839995226.52,811047012427.48,0.0,1041216593689.91
ECC,CZ13,cDXGF,180327359418.47,0.0,125474876231.79,431086010759.96,0.0,1660127830696.14
ECC,CZ13,cDXHP,0.0,47743873623.21,125987956107.15,0.0,111000595278.33,1665627332650.57
ECC,CZ13,cPTAC,0.0,0.0,125448109275.73,0.0,0.0,1653110043447.64
ECC,CZ13,cPVVG,253454809038.74,0.0,96148527827.6,664281059872.52,0.0,1496029781205.53
ECC,CZ14,cDXGF,114420260974.06,0.0,96847228983.3,379303377205.0,0.0,1568180964372.09
ECC,CZ14,cDXHP,0.0,33894742516.09,97570185228.76,0.0,105659245295.35,1583297373574.81
ECC,CZ14,cPTAC,0.0,0.0,96692932697.05,0.0,0.0,1556102781411.1
ECC,CZ14,cPVVG,155071641250.98,0.0,72509352624.8,580497052100.39,0.0,1404328073491.75
ECC,CZ15,cDXGF,6863814659.44,0.0,340853719054.5,37874587415.49,0.0,2738757807058.76
ECC,CZ15,cDXHP,0.0,1807356036.88,340926737873.76,0.0,9561530668.77,2739216849509.08
ECC,CZ15,cPTAC,0.0,0.0,340809248705.36,0.0,0.0,2736731689632.77
ECC,CZ15,cPVVG,10760218423.43,0.0,273765404279.58,73888532367.21,0.0,2525285694826.4
ECC,CZ16,cDXGF,244911412598.02,0.0,16737252807.52,992089448784.62,0.0,743301907560.81
ECC,CZ16,cDXHP,0.0,75991406435.96,16853165694.74,0.0,296790664054.33,751971579692.88
ECC,CZ16,cPTAC,0.0,0.0,16642113834.22,0.0,0.0,726253679170.28
ECC,CZ16,cPVVG,322399111096.84,0.0,8946144498.45,1435166249823.87,0.0,605551229850.64
