Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
Gro,CZ01,cDXGF,5019211165.6,0.0,0.0,1205687459905.34,0.0,13466806141.2
Gro,CZ01,cDXHP,0.0,1416435301.62,0.0,0.0,277514701640.11,13489800600.49
Gro,CZ01,cPTAC,0.0,0.0,0.0,0.0,0.0,9925679660.37
Gro,CZ01,cPVVG,6170341780.64,0.0,0.0,1371874971282.84,0.0,8476824007.9
Gro,CZ02,cDXGF,3125168035.15,0.0,0.0,772535065253.11,0.0,138788727709.21
Gro,CZ02,cDXHP,0.0,922502665.44,0.0,0.0,183595434290.81,139760037018.41
Gro,CZ02,cPTAC,0.0,0.0,0.0,0.0,0.0,127818573344.49
Gro,CZ02,cPVVG,4256482906.02,0.0,0.0,928350433929.84,0.0,116820824966.08
Gro,CZ03,cDXGF,877728779.95,0.0,0.0,610200569540.08,0.0,68121776893.12
Gro,CZ03,cDXHP,0.0,235046409.0,0.0,0.0,140014693852.36,68689485774.17
Gro,CZ03,cPTAC,0.0,0.0,0.0,0.0,0.0,62455361258.95
Gro,CZ03,cPVVG,1133297067.95,0.0,0.0,742198366929.92,0.0,51215442693.89
Gro,CZ04,cDXGF,3013294512.75,0.0,0.0,625534301311.29,0.0,244999220722.63
Gro,CZ04,cDXHP,0.0,924716500.93,0.0,0.0,152258422825.59,245761312545.87
Gro,CZ04,cPTAC,0.0,0.0,0.0,0.0,0.0,234479453127.87
Gro,CZ04,cPVVG,4269940479.79,0.0,0.0,772973842946.33,0.0,215428639562.1
Gro,CZ05,cDXGF,909962515.53,0.0,0.0,566167664551.71,0.0,77590220697.36
Gro,CZ05,cDXHP,0.0,256832479.41,0.0,0.0,130675718192.77,78144363411.63
Gro,CZ05,cPTAC,0.0,0.0,0.0,0.0,0.0,67492849200.77
Gro,CZ05,cPVVG,1205140596.68,0.0,0.0,696005176398.42,0.0,58327642382.28
Gro,CZ06,cDXGF,9173744.94,0.0,0.0,229340032081.93,0.0,149754748418.83
