Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
RFF,CZ01,cDXGF,8791490070.22,0.0,14178623174.13,8791490070.22,0.0,14183137093.0
RFF,CZ01,cDXHP,0.0,2319568678.06,15548918056.85,0.0,2321369847.0,15548918056.85
RFF,CZ01,cPTAC,0.0,0.0,13381196443.75,0.0,0.0,13385710362.52
RFF,CZ01,cPVVG,21717241.47,0.0,5056997.88,8868122640.91,0.0,14013831830.62
RFF,CZ02,cDXGF,8095517896.91,0.0,28512886878.86,8095517896.91,0.0,28550938109.14
RFF,CZ02,cDXHP,0.0,2181081529.06,29806138494.61,0.0,2183759873.86,29806138494.61
RFF,CZ02,cPTAC,0.0,0.0,27829550867.56,0.0,0.0,27867602097.85
RFF,CZ02,cPVVG,95422353.65,0.0,19561612.15,8222962453.53,0.0,28269524132.62
RFF,CZ03,cDXGF,3809173122.17,0.0,25737911970.12,3809173122.17,0.0,25737911970.12
RFF,CZ03,cDXHP,0.0,942672685.81,26960264033.03,0.0,942672685.81,26960264033.03
RFF,CZ03,cPTAC,0.0,0.0,25338593458.18,0.0,0.0,25338593458.18
RFF,CZ03,cPVVG,2009722.15,0.0,16860741.52,3882368435.44,0.0,25449571179.15
RFF,CZ04,cDXGF,5869957565.03,0.0,36574742203.41,5869957565.03,0.0,36916317798.97
RFF,CZ04,cDXHP,0.0,1638001092.22,38024008735.95,0.0,1638616967.26,38099812808.47
RFF,CZ04,cPTAC,0.0,0.0,35880582189.45,0.0,0.0,36222157753.36
RFF,CZ04,cPVVG,54902600.65,0.0,39438585.72,5974233462.9,0.0,36602339810.2
RFF,CZ05,cDXGF,2908267370.69,0.0,26771640597.17,2908267370.69,0.0,27007081125.38
RFF,CZ05,cDXHP,0.0,738085281.12,28348846430.69,0.0,738085281.12,28348846430.69
RFF,CZ05,cPTAC,0.0,0.0,26369615690.17,0.0,0.0,26605056126.92
RFF,CZ05,cPVVG,5582519.7,0.0,14083588.69,2960571447.47,0.0,26703262299.33
RFF,CZ06,cDXGF,732161169.3,0.0,36365980400.8,732161169.3,0.0,36687742143.83
RFF,CZ06,cDXHP,0.0,174451780.7,37396332016.72,0.0,174451780.7,37438035610.74
RFF,CZ06,cPTAC,0.0,0.0,36273217272.01,0.0,0.0,36594979014.6
RFF,CZ06,cPVVG,0.0,0.0,50545623.42,756465215.87,0.0,36320962476.09
RFF,CZ07,cDXGF,511765868.71,0.0,35554734654.23,511765868.71,0.0,35661192212.02
RFF,CZ07,cDXHP,0.0,121083913.55,36331464705.11,0.0,121083913.55,36345634090.24
RFF,CZ07,cPTAC,0.0,0.0,35470646537.71,0.0,0.0,35577104095.42
RFF,CZ07,cPVVG,0.0,0.0,39571239.71,529474577.36,0.0,35291373548.51
RFF,CZ08,cDXGF,982914277.16,0.0,43589299029.85,982914277.16,0.0,43874334490.28
RFF,CZ08,cDXHP,0.0,239389713.6,44591377722.66,0.0,239389713.6,44668596246.77
RFF,CZ08,cPTAC,0.0,0.0,43443798555.69,0.0,0.0,43728834016.12
RFF,CZ08,cPVVG,0.0,0.0,66905930.23,1016394992.98,0.0,43468914740.35
RFF,CZ09,cDXGF,1663979314.87,0.0,44647876204.5,1663979314.87,0.0,44915038561.0
RFF,CZ09,cDXHP,0.0,414847151.36,45515571265.1,0.0,414847151.36,45575798746.33
RFF,CZ09,cPTAC,0.0,0.0,44458884663.26,0.0,0.0,44726047019.57
RFF,CZ09,cPVVG,2777386.84,0.0,87087744.62,1720751244.75,0.0,44496970046.22
RFF,CZ10,cDXGF,2014082635.25,0.0,44501994858.65,2014082635.25,0.0,44669142714.69
RFF,CZ10,cDXHP,0.0,504965459.94,45146559322.17,0.0,504965459.94,45236748434.81
RFF,CZ10,cPTAC,0.0,0.0,44259097751.43,0.0,0.0,44426245607.11
RFF,CZ10,cPVVG,2631648.98,0.0,99065771.86,2077406095.24,0.0,44260364238.73
RFF,CZ11,cDXGF,8310490011.57,0.0,44645771433.56,8310490011.57,0.0,44694720205.58
RFF,CZ11,cDXHP,0.0,2227018734.71,45316001464.72,0.0,2227693655.58,45339547287.36
RFF,CZ11,cPTAC,0.0,0.0,44153529846.75,0.0,0.0,44202478618.77
RFF,CZ11,cPVVG,130779942.64,0.0,100321978.82,8534924179.33,0.0,44323604289.36
RFF,CZ12,cDXGF,7101501994.16,0.0,37581675363.26,7101501994.16,0.0,37591464808.84
RFF,CZ12,cDXHP,0.0,1871138186.87,38577862822.11,0.0,1871718753.35,38579439027.68
RFF,CZ12,cPTAC,0.0,0.0,37065535179.08,0.0,0.0,37075324624.66
RFF,CZ12,cPVVG,76836733.16,0.0,63178537.44,7256701094.15,0.0,37271184362.29
RFF,CZ13,cDXGF,5469400214.22,0.0,47316722169.96,5469400214.22,0.0,47363440020.9
RFF,CZ13,cDXHP,0.0,1422785591.38,47959735048.59,0.0,1422785591.38,47972789956.35
RFF,CZ13,cPTAC,0.0,0.0,46930866694.1,0.0,0.0,46977584545.04
RFF,CZ13,cPVVG,45929613.29,0.0,119368366.55,5630278307.05,0.0,46969545631.43
RFF,CZ14,cDXGF,3461069061.99,0.0,43572509467.74,3461069061.99,0.0,43969510209.46
RFF,CZ14,cDXHP,0.0,1070500613.99,44561617992.26,0.0,1070500613.99,44563366458.78
RFF,CZ14,cPTAC,0.0,0.0,43026517907.47,0.0,0.0,43423518953.16
RFF,CZ14,cPVVG,15864659.02,0.0,126984900.29,3536600181.22,0.0,43587444389.17
RFF,CZ15,cDXGF,261409375.74,0.0,69317560203.94,261409375.74,0.0,69857475042.81
RFF,CZ15,cDXHP,0.0,66592795.06,69317608600.24,0.0,66592795.06,69857523439.1
RFF,CZ15,cPTAC,0.0,0.0,69232000373.88,0.0,0.0,69771915212.74
RFF,CZ15,cPVVG,0.0,0.0,358043667.01,270670687.3,0.0,69315161452.44
RFF,CZ16,cDXGF,14848722238.69,0.0,26584247635.94,14848722238.69,0.0,26584247635.94
RFF,CZ16,cDXHP,0.0,4943556869.4,26999028143.63,0.0,4948516859.88,26999028143.63
RFF,CZ16,cPTAC,0.0,0.0,25879532149.1,0.0,0.0,25879532149.1
RFF,CZ16,cPVVG,612355974.07,0.0,80300740.04,15165164293.1,0.0,26269522025.0
