Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
OfS,CZ01,cDXGF,976394207.49,0.0,802603583.36,47879916182.74,0.0,46332552637.12
OfS,CZ01,cDXHP,0.0,264890549.9,807994846.63,0.0,12072600450.42,46377151447.56
OfS,CZ01,cPTAC,0.0,0.0,784813628.67,0.0,0.0,45051770503.78
OfS,CZ01,cPVVG,1795056420.12,0.0,560471089.95,79853917865.52,0.0,34786655791.67
OfS,CZ02,cDXGF,911649189.42,0.0,3581478593.55,27872741154.89,0.0,99776155984.74
OfS,CZ02,cDXHP,0.0,248134514.27,3600242249.4,0.0,7331217344.39,100097078224.17
OfS,CZ02,cPTAC,0.0,0.0,3565524026.09,0.0,0.0,98769818963.58
OfS,CZ02,cPVVG,1985506064.75,0.0,2765194848.93,52701963324.09,0.0,82800271455.93
OfS,CZ03,cDXGF,291643565.65,0.0,2394948230.11,17215800949.34,0.0,91957665180.93
OfS,CZ03,cDXHP,0.0,72498174.12,2407881185.96,0.0,4220683044.03,92120768124.14
OfS,CZ03,cPTAC,0.0,0.0,2385183594.81,0.0,0.0,91284964224.76
OfS,CZ03,cPVVG,744863813.61,0.0,1759839005.21,33216801510.77,0.0,74188340130.33
OfS,CZ04,cDXGF,861243059.57,0.0,5461067696.48,20630997934.49,0.0,131850524737.31
OfS,CZ04,cDXHP,0.0,240890053.98,5477501628.44,0.0,5584325064.63,132369739343.64
OfS,CZ04,cPTAC,0.0,0.0,5448216577.15,0.0,0.0,130892422353.4
OfS,CZ04,cPVVG,1795851718.1,0.0,4341636894.08,41429407451.54,0.0,113848150267.29
OfS,CZ05,cDXGF,230141192.83,0.0,2750086545.03,13623669009.83,0.0,98197823724.08
OfS,CZ05,cDXHP,0.0,58988447.37,2767155569.82,0.0,3423239388.68,98408770434.13
OfS,CZ05,cPTAC,0.0,0.0,2740640013.34,0.0,0.0,97494063094.21
OfS,CZ05,cPVVG,644071363.27,0.0,2094977947.15,26808676847.18,0.0,79462237535.9
OfS,CZ06,cDXGF,0.0,0.0,3665492448.1,2472714444.32,0.0,125645310449.02
OfS,CZ06,cDXHP,0.0,0.0,3677133937.57,0.0,595896692.87,125762631707.32
OfS,CZ06,cPTAC,0.0,0.0,3664196462.74,0.0,0.0,125494272030.95
OfS,CZ06,cPVVG,0.0,0.0,2851203897.8,6794537856.18,0.0,106255865537.96
OfS,CZ07,cDXGF,0.0,0.0,3275219966.63,1617933116.85,0.0,124670563963.43
OfS,CZ07,cDXHP,0.0,0.0,3286833257.97,0.0,390059815.23,124771958605.11
OfS,CZ07,cPTAC,0.0,0.0,3274448752.9,0.0,0.0,124556511644.91
OfS,CZ07,cPVVG,0.0,0.0,2526356929.25,4866301365.89,0.0,104934800949.17
OfS,CZ08,cDXGF,734192.44,0.0,6015295725.85,3160818194.15,0.0,152936792275.54
OfS,CZ08,cDXHP,0.0,191140.68,6030415905.74,0.0,782213884.54,153121330911.52
OfS,CZ08,cPTAC,0.0,0.0,6012231388.46,0.0,0.0,152727853773.71
OfS,CZ08,cPVVG,3609932.91,0.0,4723845108.94,8744417913.12,0.0,131926075277.37
OfS,CZ09,cDXGF,37241724.48,0.0,6871711776.67,4902247360.19,0.0,157961617767.08
