Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
ERC,CZ01,cDXGF,7488627599.04,0.0,0.0,24563446504.76,0.0,66776730.24
ERC,CZ01,cDXHP,0.0,1935500781.11,0.0,0.0,6026718532.25,67873668.1
ERC,CZ01,cPTAC,0.0,0.0,0.0,0.0,0.0,60992816.57
ERC,CZ01,cPVVG,9144739923.67,0.0,0.0,30743439579.26,0.0,81440832.04
ERC,CZ02,cDXGF,5340125501.8,0.0,49664052.5,14607154919.71,0.0,3584431313.39
ERC,CZ02,cDXHP,0.0,1424462334.75,50281351.16,0.0,3735574468.4,3605354284.67
ERC,CZ02,cPTAC,0.0,0.0,49160675.13,0.0,0.0,3542488024.78
ERC,CZ02,cPVVG,6788893235.79,0.0,34683903.18,19425132588.22,0.0,3334748084.73
ERC,CZ03,cDXGF,2973638164.01,0.0,0.0,9364645474.99,0.0,1488034199.77
ERC,CZ03,cDXHP,0.0,749452444.85,0.0,0.0,2274196168.81,1490617082.97
ERC,CZ03,cPTAC,0.0,0.0,0.0,0.0,0.0,1477154233.24
ERC,CZ03,cPVVG,3894775158.98,0.0,0.0,13001572208.86,0.0,1513838393.15
ERC,CZ04,cDXGF,4530372163.1,0.0,462599801.25,11472541551.76,0.0,6939441204.97
ERC,CZ04,cDXHP,0.0,1257784414.39,469884758.9,0.0,3043296636.77,7045561147.36
ERC,CZ04,cPTAC,0.0,0.0,461887387.89,0.0,0.0,6898131762.52
ERC,CZ04,cPVVG,5943459006.87,0.0,371527162.09,15762311500.28,0.0,6476453126.57
ERC,CZ05,cDXGF,2195452491.39,0.0,0.0,8162930396.75,0.0,1900157795.9
ERC,CZ05,cDXHP,0.0,569619499.81,0.0,0.0,2017321884.31,1902989691.51
ERC,CZ05,cPTAC,0.0,0.0,0.0,0.0,0.0,1854430234.41
ERC,CZ05,cPVVG,2950734930.92,0.0,0.0,11615501842.54,0.0,1824091523.73
ERC,CZ06,cDXGF,244180407.17,0.0,5911568.48,1842311105.08,0.0,4199074811.79
ERC,CZ06,cDXHP,0.0,59907607.64,5924166.26,0.0,435268217.01,4027534419.42
ERC,CZ06,cPTAC,0.0,0.0,5911243.41,0.0,0.0,4191245009.26
ERC,CZ06,cPVVG,420876717.88,0.0,1183884.99,3271350787.31,0.0,4020470617.89
ERC,CZ07,cDXGF,15551072.5,0.0,12891454.14,1520422380.4,0.0,4604887670.51
ERC,CZ07,cDXHP,0.0,3812351.49,12943162.62,0.0,357746431.07,4450011011.08
ERC,CZ07,cPTAC,0.0,0.0,12891403.19,0.0,0.0,4597567222.3
ERC,CZ07,cPVVG,34483903.04,0.0,5054148.35,2723821630.45,0.0,4209688774.14
ERC,CZ08,cDXGF,371293021.83,0.0,266878568.91,2231087557.68,0.0,8051676010.53
ERC,CZ08,cDXHP,0.0,92245342.85,268032633.29,0.0,539735059.12,7976113323.44
ERC,CZ08,cPTAC,0.0,0.0,266847721.67,0.0,0.0,8031414423.98
ERC,CZ08,cPVVG,639995212.41,0.0,170043597.09,3790863602.27,0.0,7382036345.41
ERC,CZ09,cDXGF,890708651.26,0.0,404563922.08,3188765723.76,0.0,8200480147.51
ERC,CZ09,cDXHP,0.0,226010597.6,405861563.67,0.0,785234366.48,8176768891.72
ERC,CZ09,cPTAC,0.0,0.0,404474748.36,0.0,0.0,8177991710.75
ERC,CZ09,cPVVG,1432556924.61,0.0,278511374.44,5227389231.6,0.0,7499514728.59
ERC,CZ10,cDXGF,753728976.52,0.0,507216132.57,3254748962.13,0.0,9134623244.84
ERC,CZ10,cDXHP,0.0,190793218.29,508176482.59,0.0,806194102.35,9129568073.97
ERC,CZ10,cPTAC,0.0,0.0,506548605.34,0.0,0.0,9107425936.09
