Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
RtS,CZ01,cDXGF,38413166.41,0.0,0.0,92423348622.76,0.0,12541091644.93
RtS,CZ01,cDXHP,0.0,14846966.87,0.0,0.0,22548756010.55,12521777331.15
RtS,CZ01,cPTAC,0.0,0.0,0.0,0.0,0.0,11579243156.01
RtS,CZ01,cPVVG,51316237.88,0.0,0.0,124098555835.29,0.0,8165977925.09
RtS,CZ02,cDXGF,1066874777.21,0.0,7482866.44,67373249120.56,0.0,57316724905.21
RtS,CZ02,cDXHP,0.0,315939474.48,7520617.1,0.0,16939028598.8,57718702856.31
RtS,CZ02,cPTAC,0.0,0.0,7482866.07,0.0,0.0,56087158672.49
RtS,CZ02,cPVVG,1468930917.15,0.0,3761873.29,92663215356.1,0.0,48607034404.36
RtS,CZ03,cDXGF,47510839.75,0.0,0.0,39449001802.18,0.0,42639899124.05
RtS,CZ03,cDXHP,0.0,11771788.32,0.0,0.0,9416378216.05,42699191007.07
RtS,CZ03,cPTAC,0.0,0.0,0.0,0.0,0.0,41877877704.45
RtS,CZ03,cPVVG,89976340.7,0.0,0.0,57252383348.07,0.0,33709133918.21
RtS,CZ04,cDXGF,679869869.74,0.0,86830436.48,51944672964.14,0.0,86169239773.69
RtS,CZ04,cDXHP,0.0,195018507.5,86961314.03,0.0,13382579423.37,86999224727.93
RtS,CZ04,cPTAC,0.0,0.0,86826749.14,0.0,0.0,84884060572.34
RtS,CZ04,cPVVG,1008340268.32,0.0,48909301.93,72519779095.11,0.0,76601293324.71
RtS,CZ05,cDXGF,100984813.86,0.0,0.0,33591523438.6,0.0,46808277089.62
RtS,CZ05,cDXHP,0.0,26112716.78,0.0,0.0,8155433231.9,46993368873.91
RtS,CZ05,cPTAC,0.0,0.0,0.0,0.0,0.0,45798909135.2
RtS,CZ05,cPVVG,153990887.39,0.0,0.0,50786286007.93,0.0,37314593373.98
RtS,CZ06,cDXGF,0.0,0.0,0.0,9603329001.2,0.0,75281456238.76
RtS,CZ06,cDXHP,0.0,0.0,0.0,0.0,2232007605.71,74115409455.97
RtS,CZ06,cPTAC,0.0,0.0,0.0,0.0,0.0,74981734742.15
RtS,CZ06,cPVVG,0.0,0.0,0.0,15975543459.96,0.0,64687384210.83
RtS,CZ07,cDXGF,0.0,0.0,0.0,8618400549.46,0.0,75235986909.1
RtS,CZ07,cDXHP,0.0,0.0,0.0,0.0,1995722349.51,74313543939.71
RtS,CZ07,cPTAC,0.0,0.0,0.0,0.0,0.0,74927510904.07
RtS,CZ07,cPVVG,0.0,0.0,0.0,14735411284.84,0.0,63893273969.66
RtS,CZ08,cDXGF,0.0,0.0,20756106.36,10932054701.03,0.0,103526058046.55
RtS,CZ08,cDXHP,0.0,0.0,20509777.95,0.0,2604471832.46,103340701166.22
RtS,CZ08,cPTAC,0.0,0.0,20756106.36,0.0,0.0,103101483191.64
RtS,CZ08,cPVVG,0.0,0.0,8457573.71,18310967782.91,0.0,91467169281.8
RtS,CZ09,cDXGF,0.0,0.0,105416353.33,15224169839.27,0.0,105896629809.96
RtS,CZ09,cDXHP,0.0,0.0,104991042.68,0.0,3683796754.15,105953305350.66
RtS,CZ09,cPTAC,0.0,0.0,105415780.35,0.0,0.0,105399524581.05
RtS,CZ09,cPVVG,0.0,0.0,59131210.13,24716912517.61,0.0,93600136352.08
RtS,CZ10,cDXGF,22520105.96,0.0,113312974.44,18933064907.41,0.0,115411818641.42
RtS,CZ10,cDXHP,0.0,6343304.35,113142689.55,0.0,4593903983.3,115456194672.62
RtS,CZ10,cPTAC,0.0,0.0,113312971.75,0.0,0.0,114817206281.03
RtS,CZ10,cPVVG,30093799.24,0.0,61607173.21,30266922197.12,0.0,102746253584.49
RtS,CZ11,cDXGF,1523547269.79,0.0,769275814.92,59316928306.4,0.0,113105510997.67
RtS,CZ11,cDXHP,0.0,448510080.3,767617948.36,0.0,15072374284.73,113522876386.14
RtS,CZ11,cPTAC,0.0,0.0,769275355.86,0.0,0.0,112246211799.47
RtS,CZ11,cPVVG,2141189766.21,0.0,453941067.24,83778816548.99,0.0,103461284694.48
RtS,CZ12,cDXGF,1244196952.91,0.0,107076194.76,60239433249.68,0.0,85481475626.71
RtS,CZ12,cDXHP,0.0,344297832.9,107361566.0,0.0,15085776836.13,85937846075.82
RtS,CZ12,cPTAC,0.0,0.0,107075529.62,0.0,0.0,84683145375.39
RtS,CZ12,cPVVG,1724187203.15,0.0,64062203.98,83224138035.93,0.0,76449771933.65
RtS,CZ13,cDXGF,720872915.23,0.0,1107655803.06,47688549564.19,0.0,119924604462.98
RtS,CZ13,cDXHP,0.0,206922608.63,1107643765.8,0.0,11974801568.57,120322990834.98
RtS,CZ13,cPTAC,0.0,0.0,1107655803.05,0.0,0.0,119344308991.78
RtS,CZ13,cPVVG,1063794102.95,0.0,669210832.74,69441326338.14,0.0,109967917199.92
RtS,CZ14,cDXGF,571942432.14,0.0,286821907.25,37994143086.47,0.0,112288530623.76
RtS,CZ14,cDXHP,0.0,197262305.77,278697174.76,0.0,10186120362.12,113110446789.81
RtS,CZ14,cPTAC,0.0,0.0,286821907.02,0.0,0.0,111333370061.48
