Building Type,Measure,System Type,Run Type,Climate Zone,Average Temperature,Average Electric Energy
Epr,M2,cDXGF,Measure,CZ01,12.469444444444443,14129264.445610046
Epr,M2,cDXHP,Base,CZ01,12.469444444444443,18277510.573002663
Epr,M2,cDXHP,Measure,CZ01,12.469444444444443,13658434.872206185
Epr,M2,cPTAC,Base,CZ01,12.469444444444443,18707941.058290206
Epr,M2,cPTAC,Measure,CZ01,12.469444444444443,14127641.705326222
Epr,M2,cPVVG,Base,CZ01,12.469444444444443,13077673.160054889
Epr,M2,cPVVG,Measure,CZ01,12.469444444444443,11409073.325823357
Epr,M3,cDXGF,Base,CZ01,12.469444444444443,11863684.70986071
Epr,M3,cDXGF,Measure,CZ01,12.469444444444443,11863684.725198869
Epr,M3,cDXHP,Base,CZ01,12.469444444444443,11809351.13638564
Epr,M3,cDXHP,Measure,CZ01,12.469444444444443,11809351.106954815
Epr,M3,cPTAC,Base,CZ01,12.469444444444443,11858917.186603077
Epr,M3,cPTAC,Measure,CZ01,12.469444444444443,11858917.092847843
Epr,M3,cPVVG,Base,CZ01,12.469444444444443,11696194.319970021
Epr,M3,cPVVG,Measure,CZ01,12.469444444444443,11696192.327716105
Epr,M4,cDXGF,Base,CZ01,12.469444444444443,261472.50692821326
Epr,M4,cDXGF,Measure,CZ01,12.469444444444443,1043516.1856952751
Epr,M4,cDXHP,Base,CZ01,12.469444444444443,262608.9235993002
Epr,M4,cDXHP,Measure,CZ01,12.469444444444443,1052149.5071959465
Epr,M4,cPTAC,Base,CZ01,12.469444444444443,160920.1235965378
Epr,M4,cPTAC,Measure,CZ01,12.469444444444443,903475.8442831561
Epr,M4,cPVVG,Base,CZ01,12.469444444444443,19762.38686696665
Epr,M4,cPVVG,Measure,CZ01,12.469444444444443,462557.07989338215
Epr,M5,cDXGF,Base,CZ01,12.469444444444443,8478057.842864817
Epr,M5,cDXGF,Measure,CZ01,12.469444444444443,8478058.303616494
Epr,M5,cDXHP,Base,CZ01,12.469444444444443,9572081.417572776
Epr,M5,cDXHP,Measure,CZ01,12.469444444444443,9572081.281201968
Epr,M5,cPTAC,Base,CZ01,12.469444444444443,8361638.038736258
Epr,M5,cPTAC,Measure,CZ01,12.469444444444443,8361638.0315489555
Epr,M5,cPVVG,Base,CZ01,12.469444444444443,8360776.687486356
Epr,M5,cPVVG,Measure,CZ01,12.469444444444443,8360778.40100697
ERC,M1,cDXGF,Base,CZ01,12.469444444444443,0.0
