Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
Eun,CZ01,cDXGF,7818273852.34,0.0,6430899268.37,1531899980033.66,0.0,1360300175523.76
Eun,CZ01,cDXHP,0.0,2195377827.96,6563173783.05,0.0,390808577783.41,1336351643982.83
Eun,CZ01,cPTAC,0.0,0.0,6236303070.01,0.0,0.0,1309608601565.99
Eun,CZ01,cPVVG,10308465227.77,0.0,1504648780.76,2492609360458.73,0.0,431333633479.03
Eun,CZ02,cDXGF,18721195980.46,0.0,48861327554.43,1084836791146.54,0.0,2778110479180.47
Eun,CZ02,cDXHP,0.0,5028993149.56,49414791277.77,0.0,285752510194.72,2781421347732.41
Eun,CZ02,cPTAC,0.0,0.0,48501505317.62,0.0,0.0,2736787369040.55
Eun,CZ02,cPVVG,26148805666.31,0.0,13504452461.12,1827227116582.84,0.0,1037436437567.74
Eun,CZ03,cDXGF,2082578656.64,0.0,23594455715.95,592595771041.57,0.0,2482648897545.17
Eun,CZ03,cDXHP,0.0,517923003.56,23856344930.28,0.0,146794990858.78,2461006231665.96
Eun,CZ03,cPTAC,0.0,0.0,23471951154.97,0.0,0.0,2460196630762.36
Eun,CZ03,cPVVG,3412638706.65,0.0,5716469320.03,1085921835741.31,0.0,889207325117.44
Eun,CZ04,cDXGF,18267014484.37,0.0,85958807895.13,934637456292.26,0.0,3705999462139.08
Eun,CZ04,cDXHP,0.0,4987469125.96,86874658985.61,0.0,252745218620.28,3734902437870.37
Eun,CZ04,cPTAC,0.0,0.0,85457348059.52,0.0,0.0,3664280538801.43
Eun,CZ04,cPVVG,28244167537.3,0.0,27342950675.34,1564837499708.59,0.0,1441197920626.64
Eun,CZ05,cDXGF,2647840427.16,0.0,32352821090.5,607377925870.72,0.0,2665194422337.67
Eun,CZ05,cDXHP,0.0,672773608.6,32810895308.28,0.0,153697515602.05,2640423565915.02
Eun,CZ05,cPTAC,0.0,0.0,32142983249.77,0.0,0.0,2638440343155.25
Eun,CZ05,cPVVG,2585889179.37,0.0,8907679034.67,1135888803317.91,0.0,977120357175.65
Eun,CZ06,cDXGF,0.0,0.0,39971048479.75,132185874034.62,0.0,3604354183911.84
Eun,CZ06,cDXHP,0.0,0.0,40394082526.4,0.0,31708928945.91,3550224718117.72
Eun,CZ06,cPTAC,0.0,0.0,39936916762.94,0.0,0.0,3598266366444.48
Eun,CZ06,cPVVG,0.0,0.0,11103502714.16,301186543087.68,0.0,1386766242079.9
Eun,CZ07,cDXGF,0.0,0.0,36350539044.72,106848184608.38,0.0,3625801747131.8
