Building Type,Measure,System Type,Run Type,Climate Zone,Average Temperature,Average Electric Energy
ERC,M3,cPVVG,Measure,CZ08,32.875,9211441.152547866
ERC,M4,cDXGF,Base,CZ08,32.875,13960649.810329739
ERC,M4,cDXGF,Measure,CZ08,32.875,14020235.64611342
ERC,M4,cDXHP,Base,CZ08,32.875,14038634.686104493
ERC,M4,cDXHP,Measure,CZ08,32.875,14099296.597962474
ERC,M4,cPTAC,Base,CZ08,32.875,13960649.80287103
ERC,M4,cPTAC,Measure,CZ08,32.875,14020235.638268888
ERC,M4,cPVVG,Base,CZ08,32.875,12655698.792797983
ERC,M4,cPVVG,Measure,CZ08,32.875,12856726.729261933
ERC,M5,cDXGF,Base,CZ08,32.875,11297902.408532571
ERC,M5,cDXGF,Measure,CZ08,32.875,10399752.7831398
ERC,M5,cDXHP,Base,CZ08,32.875,11102949.03370503
ERC,M5,cDXHP,Measure,CZ08,32.875,10208271.99268819
ERC,M5,cPTAC,Base,CZ08,32.875,11297902.405428536
ERC,M5,cPTAC,Measure,CZ08,32.875,10399752.780254725
ERC,M5,cPVVG,Base,CZ08,32.875,11098351.768648325
ERC,M5,cPVVG,Measure,CZ08,32.875,10207608.255026994
Ese,M1,cDXGF,Base,CZ08,32.875,858940234.0057744
Ese,M1,cDXGF,Measure,CZ08,32.875,865054784.373409
Ese,M1,cDXHP,Base,CZ08,32.875,860419639.9460893
Ese,M1,cDXHP,Measure,CZ08,32.875,866571724.8804137
Ese,M1,cPTAC,Base,CZ08,32.875,858940234.0058458
Ese,M1,cPTAC,Measure,CZ08,32.875,865054784.3733948
Ese,M1,cPVVG,Base,CZ08,32.875,831822409.527205
Ese,M1,cPVVG,Measure,CZ08,32.875,841496999.8359952
Ese,M2,cDXGF,Base,CZ08,32.875,785351713.2688851
Ese,M2,cDXGF,Measure,CZ08,32.875,772071373.4191012
Ese,M2,cDXHP,Base,CZ08,32.875,785025575.579116
Ese,M2,cDXHP,Measure,CZ08,32.875,771702192.4842966
Ese,M2,cPTAC,Base,CZ08,32.875,785351713.2688822
Ese,M2,cPTAC,Measure,CZ08,32.875,772071373.419071
Ese,M2,cPVVG,Base,CZ08,32.875,751780693.5058751
Ese,M2,cPVVG,Measure,CZ08,32.875,739597604.2280751
Ese,M3,cDXGF,Base,CZ08,32.875,730991710.4863228
Ese,M3,cDXGF,Measure,CZ08,32.875,708117038.7442702
Ese,M3,cDXHP,Base,CZ08,32.875,728782302.663671
Ese,M3,cDXHP,Measure,CZ08,32.875,705789389.0841467
Ese,M3,cPTAC,Base,CZ08,32.875,730991710.4862807
Ese,M3,cPTAC,Measure,CZ08,32.875,708117038.7442529
Ese,M3,cPVVG,Base,CZ08,32.875,727155534.2204826
Ese,M3,cPVVG,Measure,CZ08,32.875,704455331.3186623
Ese,M4,cDXGF,Base,CZ08,32.875,858940414.9265136
Ese,M4,cDXGF,Measure,CZ08,32.875,865055532.304214
Ese,M4,cDXHP,Base,CZ08,32.875,860419801.9777089
Ese,M4,cDXHP,Measure,CZ08,32.875,866572471.4655879
