Filename,Measure,BldgType,BldgLoc,BldgHVAC,Run Type,Cooling Capacity,Heating Capacity,Conditioned Area,Electricity Heating,Natural Gas Heating,Electricity Cooling,Electricity Fans,Unmet Hours Heating,Unmet Hours Cooling
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ10\ECC\M5-cDXGF-Base\instance0820044712\eplustbl.csv,M5,ECC,CZ10,cDXGF,Base,1536851.25,1575094.0,13942.75,0.0,5770.21,607218.57,211499.66,0.0,56.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ11\ECC\M5-cDXGF-Base\instance0820064514\eplustbl.csv,M5,ECC,CZ11,cDXGF,Base,1495422.95,1688736.8000000003,13942.75,0.0,37437.67,587846.66,200651.52,0.0,28.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ12\ECC\M5-cDXGF-Base\instance0820084034\eplustbl.csv,M5,ECC,CZ12,cDXGF,Base,1394075.4899999998,1636758.26,13942.75,0.0,34883.54,519796.03,184796.63,0.0,27.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ13\ECC\M5-cDXGF-Base\instance0820102500\eplustbl.csv,M5,ECC,CZ13,cDXGF,Base,1508668.8199999998,1645821.24,13942.75,0.0,31430.41,623399.45,209141.05,0.0,32.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ14\ECC\M5-cDXGF-Base\instance0820121500\eplustbl.csv,M5,ECC,CZ14,cDXGF,Base,1438976.48,1646425.2100000002,13942.75,0.0,19525.72,585824.17,220009.84,0.0,74.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ15\ECC\M5-cDXGF-Base\instance0820072443\eplustbl.csv,M5,ECC,CZ15,cDXGF,Base,1641327.7099999997,1538319.4100000001,13942.75,0.0,1419.64,858856.74,253028.58,0.0,85.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ16\ECC\M5-cDXGF-Base\instance0819203926\eplustbl.csv,M5,ECC,CZ16,cDXGF,Base,1233928.6700000002,1603329.5000000002,13942.75,0.0,57127.21,399305.04,195449.29,0.0,133.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ01\ECC\M5-cDXGF-Measure\instance0821180720\eplustbl.csv,M5,ECC,CZ01,cDXGF,Measure,939004.2999999999,1489654.56,13942.75,0.0,21935.45,272769.91,144309.95,2.17,1249.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ02\ECC\M5-cDXGF-Measure\instance0821182912\eplustbl.csv,M5,ECC,CZ02,cDXGF,Measure,1331042.9699999997,1652196.4299999997,13942.75,0.0,27874.32,389949.25,166179.7,17.33,237.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ03\ECC\M5-cDXGF-Measure\instance0821185231\eplustbl.csv,M5,ECC,CZ03,cDXGF,Measure,1194387.7,1530030.1200000003,13942.75,0.0,13216.26,355745.29,164746.03,0.0,210.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ04\ECC\M5-cDXGF-Measure\instance0821190953\eplustbl.csv,M5,ECC,CZ04,cDXGF,Measure,1385985.1399999997,1678087.5900000003,13942.75,0.0,22492.09,456072.64,194084.3,13.83,462.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ05\ECC\M5-cDXGF-Measure\instance0821193028\eplustbl.csv,M5,ECC,CZ05,cDXGF,Measure,1162037.83,1581572.0799999998,13942.75,0.0,9689.95,367237.68,180801.01,0.0,832.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ06\ECC\M5-cDXGF-Measure\instance0821194804\eplustbl.csv,M5,ECC,CZ06,cDXGF,Measure,1140840.02,1405298.1,13942.75,0.0,878.59,452331.25,218656.58,0.0,433.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ07\ECC\M5-cDXGF-Measure\instance0821200600\eplustbl.csv,M5,ECC,CZ07,cDXGF,Measure,1202875.0099999998,1414610.58,13942.75,0.0,647.01,449555.29,202295.6,0.0,309.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ08\ECC\M5-cDXGF-Measure\instance0821202427\eplustbl.csv,M5,ECC,CZ08,cDXGF,Measure,1402882.0300000003,1526518.33,13942.75,0.0,1351.08,524920.81,213259.93,0.0,424.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ09\ECC\M5-cDXGF-Measure\instance0821204301\eplustbl.csv,M5,ECC,CZ09,cDXGF,Measure,1470920.06,1554157.9800000002,13942.75,0.0,3565.56,521433.94,217875.34,0.0,503.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ10\ECC\M5-cDXGF-Measure\instance0821210513\eplustbl.csv,M5,ECC,CZ10,cDXGF,Measure,1536851.25,1575094.0,13942.75,0.0,4751.59,535066.69,211198.24,0.0,412.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ11\ECC\M5-cDXGF-Measure\instance0821212354\eplustbl.csv,M5,ECC,CZ11,cDXGF,Measure,1495422.95,1688736.8000000003,13942.75,0.0,31503.12,517855.56,200209.1,52.83,459.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ12\ECC\M5-cDXGF-Measure\instance0821214225\eplustbl.csv,M5,ECC,CZ12,cDXGF,Measure,1394075.4899999998,1636758.26,13942.75,0.0,29317.23,458909.5,184534.7,24.83,330.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ13\ECC\M5-cDXGF-Measure\instance0821215953\eplustbl.csv,M5,ECC,CZ13,cDXGF,Measure,1508668.8199999998,1645821.24,13942.75,0.0,26159.56,548864.62,208698.93,17.0,507.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ14\ECC\M5-cDXGF-Measure\instance0821221837\eplustbl.csv,M5,ECC,CZ14,cDXGF,Measure,1438976.48,1646425.2100000002,13942.75,0.0,16133.77,517782.79,219612.15,16.83,502.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ15\ECC\M5-cDXGF-Measure\instance0821210158\eplustbl.csv,M5,ECC,CZ15,cDXGF,Measure,1641327.7099999997,1538319.4100000001,13942.75,0.0,1209.13,752659.22,252396.24,0.0,768.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ16\ECC\M5-cDXGF-Measure\instance0821192234\eplustbl.csv,M5,ECC,CZ16,cDXGF,Measure,1233928.6700000002,1603329.5000000002,13942.75,0.0,47991.28,357136.55,195142.37,115.0,405.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ01\ECC\M5-cDXHP-Base\instance0819135802\eplustbl.csv,M5,ECC,CZ01,cDXHP,Base,1360476.19,1360476.19,13942.75,9339.92,0.0,328968.09,122788.46,4.83,1208.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ02\ECC\M5-cDXHP-Base\instance0819151210\eplustbl.csv,M5,ECC,CZ02,cDXHP,Base,1541696.09,1541696.09,13942.75,11434.66,3.98,450242.34,154015.14,2.5,14.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ03\ECC\M5-cDXHP-Base\instance0819163808\eplustbl.csv,M5,ECC,CZ03,cDXHP,Base,1460765.3900000004,1460765.3900000004,13942.75,4336.51,0.0,417382.94,148141.04,0.17,23.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ04\ECC\M5-cDXHP-Base\instance0819180413\eplustbl.csv,M5,ECC,CZ04,cDXHP,Base,1577540.2399999998,1577540.2399999998,13942.75,9375.6,12.43,522719.18,181583.55,1.33,155.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ05\ECC\M5-cDXHP-Base\instance0819194518\eplustbl.csv,M5,ECC,CZ05,cDXHP,Base,1499586.5199999998,1499586.5199999998,13942.75,3387.9,0.0,433607.21,158311.67,0.67,633.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ06\ECC\M5-cDXHP-Base\instance0819212239\eplustbl.csv,M5,ECC,CZ06,cDXHP,Base,1398141.7399999998,1398141.7399999998,13942.75,254.03,0.0,528699.29,195233.34,0.0,108.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ07\ECC\M5-cDXHP-Base\instance0819230930\eplustbl.csv,M5,ECC,CZ07,cDXHP,Base,1406810.96,1406810.96,13942.75,177.24,0.0,522236.05,185078.34,0.0,31.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ08\ECC\M5-cDXHP-Base\instance0820005416\eplustbl.csv,M5,ECC,CZ08,cDXHP,Base,1509752.3,1509752.3,13942.75,419.64,0.0,601435.01,203881.99,0.0,35.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ09\ECC\M5-cDXHP-Base\instance0820024805\eplustbl.csv,M5,ECC,CZ09,cDXHP,Base,1547238.5200000003,1547238.5200000003,13942.75,1225.97,0.0,594798.32,211427.75,0.0,66.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ10\ECC\M5-cDXHP-Base\instance0820044810\eplustbl.csv,M5,ECC,CZ10,cDXHP,Base,1569456.48,1569456.48,13942.75,1564.35,0.0,607908.36,208190.64,0.0,56.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ11\ECC\M5-cDXHP-Base\instance0820064554\eplustbl.csv,M5,ECC,CZ11,cDXHP,Base,1616814.0,1616814.0,13942.75,12287.36,28.38,591118.07,192439.5,0.33,28.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ12\ECC\M5-cDXHP-Base\instance0820084120\eplustbl.csv,M5,ECC,CZ12,cDXHP,Base,1543258.4000000001,1543258.4000000001,13942.75,10648.36,1.41,526237.92,175235.68,0.67,27.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ13\ECC\M5-cDXHP-Base\instance0820102533\eplustbl.csv,M5,ECC,CZ13,cDXHP,Base,1595292.3200000003,1595292.3200000003,13942.75,9104.98,0.0,626508.95,202925.68,0.17,32.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ14\ECC\M5-cDXHP-Base\instance0820121542\eplustbl.csv,M5,ECC,CZ14,cDXHP,Base,1605100.0399999998,1605100.0399999998,13942.75,8193.99,0.0,589784.77,207047.19,1.0,73.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ15\ECC\M5-cDXHP-Base\instance0820071959\eplustbl.csv,M5,ECC,CZ15,cDXHP,Base,1644140.71,1644140.71,13942.75,386.25,0.0,858884.86,252669.49,0.0,85.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ16\ECC\M5-cDXHP-Base\instance0819203605\eplustbl.csv,M5,ECC,CZ16,cDXHP,Base,1592671.8,1592671.8,13942.75,27600.87,20.64,415067.1,175538.73,4.0,133.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ01\ECC\M5-cDXHP-Measure\instance0821180721\eplustbl.csv,M5,ECC,CZ01,cDXHP,Measure,1360476.19,1360476.19,13942.75,8945.7,0.0,293625.6,122658.37,6.83,1249.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ02\ECC\M5-cDXHP-Measure\instance0821183018\eplustbl.csv,M5,ECC,CZ02,cDXHP,Measure,1541696.09,1541696.09,13942.75,11038.55,6.76,398315.49,153801.15,19.67,236.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ03\ECC\M5-cDXHP-Measure\instance0821185234\eplustbl.csv,M5,ECC,CZ03,cDXHP,Measure,1460765.3900000004,1460765.3900000004,13942.75,4087.93,0.0,369342.72,147997.54,0.17,210.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ04\ECC\M5-cDXHP-Measure\instance0821191000\eplustbl.csv,M5,ECC,CZ04,cDXHP,Measure,1577540.2399999998,1577540.2399999998,13942.75,9079.21,17.6,461683.83,181288.47,15.17,460.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ05\ECC\M5-cDXHP-Measure\instance0821193036\eplustbl.csv,M5,ECC,CZ05,cDXHP,Measure,1499586.5199999998,1499586.5199999998,13942.75,3297.92,0.03,383857.63,158167.1,0.83,832.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ06\ECC\M5-cDXHP-Measure\instance0821194805\eplustbl.csv,M5,ECC,CZ06,cDXHP,Measure,1398141.7399999998,1398141.7399999998,13942.75,240.3,0.0,467188.1,195060.99,0.0,419.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ07\ECC\M5-cDXHP-Measure\instance0821200611\eplustbl.csv,M5,ECC,CZ07,cDXHP,Measure,1406810.96,1406810.96,13942.75,176.54,0.0,461312.27,184910.17,0.0,306.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ08\ECC\M5-cDXHP-Measure\instance0821202435\eplustbl.csv,M5,ECC,CZ08,cDXHP,Measure,1509752.3,1509752.3,13942.75,402.98,0.0,529534.08,203621.13,0.0,421.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ09\ECC\M5-cDXHP-Measure\instance0821204308\eplustbl.csv,M5,ECC,CZ09,cDXHP,Measure,1547238.5200000003,1547238.5200000003,13942.75,1100.5,0.0,524201.81,211088.52,0.0,501.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ10\ECC\M5-cDXHP-Measure\instance0821210524\eplustbl.csv,M5,ECC,CZ10,cDXHP,Measure,1569456.48,1569456.48,13942.75,1504.69,0.0,535644.55,207892.68,0.0,412.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ11\ECC\M5-cDXHP-Measure\instance0821212404\eplustbl.csv,M5,ECC,CZ11,cDXHP,Measure,1616814.0,1616814.0,13942.75,11893.58,35.78,520613.52,191972.56,53.17,459.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ12\ECC\M5-cDXHP-Measure\instance0821214232\eplustbl.csv,M5,ECC,CZ12,cDXHP,Measure,1543258.4000000001,1543258.4000000001,13942.75,10344.51,3.39,464345.95,174953.17,25.33,331.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ13\ECC\M5-cDXHP-Measure\instance0821220003\eplustbl.csv,M5,ECC,CZ13,cDXHP,Measure,1595292.3200000003,1595292.3200000003,13942.75,8770.89,0.02,551491.7,202470.86,17.0,505.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ14\ECC\M5-cDXHP-Measure\instance0821221839\eplustbl.csv,M5,ECC,CZ14,cDXHP,Measure,1605100.0399999998,1605100.0399999998,13942.75,7867.5,0.0,521096.52,206658.36,18.17,501.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ15\ECC\M5-cDXHP-Measure\instance0821205938\eplustbl.csv,M5,ECC,CZ15,cDXHP,Measure,1644140.71,1644140.71,13942.75,383.42,0.0,752682.93,252041.16,0.0,768.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ16\ECC\M5-cDXHP-Measure\instance0821192044\eplustbl.csv,M5,ECC,CZ16,cDXHP,Measure,1592671.8,1592671.8,13942.75,26696.03,28.45,370351.06,175094.37,120.33,405.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ01\ECC\M5-cPTAC-Base\instance0819135643\eplustbl.csv,M5,ECC,CZ01,cPTAC,Base,939004.2999999999,0.0,13942.75,0.0,7.23,296298.59,195324.02,1932.83,1200.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ02\ECC\M5-cPTAC-Base\instance0819151046\eplustbl.csv,M5,ECC,CZ02,cPTAC,Base,1331042.9699999997,0.0,13942.75,0.0,299.8,432404.66,232882.27,1445.17,14.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ03\ECC\M5-cPTAC-Base\instance0819163654\eplustbl.csv,M5,ECC,CZ03,cPTAC,Base,1194387.7,0.0,13942.75,0.0,24.37,397581.17,201098.77,928.33,23.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ04\ECC\M5-cPTAC-Base\instance0819180232\eplustbl.csv,M5,ECC,CZ04,cPTAC,Base,1385985.1399999997,0.0,13942.75,0.0,176.08,509311.37,253036.44,1203.33,156.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ05\ECC\M5-cPTAC-Base\instance0819194354\eplustbl.csv,M5,ECC,CZ05,cPTAC,Base,1162037.83,0.0,13942.75,0.0,10.34,410701.14,206537.23,730.67,631.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ06\ECC\M5-cPTAC-Base\instance0819212052\eplustbl.csv,M5,ECC,CZ06,cPTAC,Base,1140840.02,0.0,13942.75,0.0,0.0,510662.69,221767.28,169.5,119.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ07\ECC\M5-cPTAC-Base\instance0819230810\eplustbl.csv,M5,ECC,CZ07,cPTAC,Base,1202875.0099999998,0.0,13942.75,0.0,0.0,507859.6,204549.55,111.83,34.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ08\ECC\M5-cPTAC-Base\instance0820005244\eplustbl.csv,M5,ECC,CZ08,cPTAC,Base,1402882.0300000003,0.0,13942.75,0.0,0.0,595021.88,217995.5,220.67,37.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ09\ECC\M5-cPTAC-Base\instance0820024621\eplustbl.csv,M5,ECC,CZ09,cPTAC,Base,1470920.06,0.0,13942.75,0.0,0.0,589937.7,230701.55,356.5,67.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ10\ECC\M5-cPTAC-Base\instance0820044622\eplustbl.csv,M5,ECC,CZ10,cPTAC,Base,1536851.25,0.0,13942.75,0.0,0.0,605214.96,225770.81,441.83,56.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ11\ECC\M5-cPTAC-Base\instance0820064408\eplustbl.csv,M5,ECC,CZ11,cPTAC,Base,1495422.95,0.0,13942.75,0.0,544.32,580602.12,274803.96,1269.0,28.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ12\ECC\M5-cPTAC-Base\instance0820083940\eplustbl.csv,M5,ECC,CZ12,cPTAC,Base,1394075.4899999998,0.0,13942.75,0.0,278.21,513038.75,257592.33,1342.33,27.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ13\ECC\M5-cPTAC-Base\instance0820102357\eplustbl.csv,M5,ECC,CZ13,cPTAC,Base,1508668.8199999998,0.0,13942.75,0.0,150.94,617788.62,281180.77,1098.17,32.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ14\ECC\M5-cPTAC-Base\instance0820121356\eplustbl.csv,M5,ECC,CZ14,cPTAC,Base,1438976.48,0.0,13942.75,0.0,129.26,579831.49,271651.73,1098.83,73.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ15\ECC\M5-cPTAC-Base\instance0820072917\eplustbl.csv,M5,ECC,CZ15,cPTAC,Base,1641327.7099999997,0.0,13942.75,0.0,0.0,858339.93,259164.15,170.5,85.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ16\ECC\M5-cPTAC-Base\instance0819204251\eplustbl.csv,M5,ECC,CZ16,cPTAC,Base,1233928.6700000002,0.0,13942.75,0.0,615.51,383163.63,325944.25,2226.17,133.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ01\ECC\M5-cPTAC-Measure\instance0821180720\eplustbl.csv,M5,ECC,CZ01,cPTAC,Measure,939004.2999999999,0.0,13942.75,0.0,2.35,266219.89,183384.2,1724.17,1241.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ02\ECC\M5-cPTAC-Measure\instance0821182908\eplustbl.csv,M5,ECC,CZ02,cPTAC,Measure,1331042.9699999997,0.0,13942.75,0.0,272.34,383350.02,217444.18,1342.67,234.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ03\ECC\M5-cPTAC-Measure\instance0821185128\eplustbl.csv,M5,ECC,CZ03,cPTAC,Measure,1194387.7,0.0,13942.75,0.0,15.9,352672.21,190916.75,888.33,210.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ04\ECC\M5-cPTAC-Measure\instance0821190825\eplustbl.csv,M5,ECC,CZ04,cPTAC,Measure,1385985.1399999997,0.0,13942.75,0.0,166.11,450466.91,239293.66,1151.0,456.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ05\ECC\M5-cPTAC-Measure\instance0821192916\eplustbl.csv,M5,ECC,CZ05,cPTAC,Measure,1162037.83,0.0,13942.75,0.0,6.84,364625.42,199483.92,689.17,827.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ06\ECC\M5-cPTAC-Measure\instance0821194803\eplustbl.csv,M5,ECC,CZ06,cPTAC,Measure,1140840.02,0.0,13942.75,0.0,0.0,451847.43,221088.15,147.67,433.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ07\ECC\M5-cPTAC-Measure\instance0821200456\eplustbl.csv,M5,ECC,CZ07,cPTAC,Measure,1202875.0099999998,0.0,13942.75,0.0,0.0,449087.12,204297.39,108.17,309.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ08\ECC\M5-cPTAC-Measure\instance0821202312\eplustbl.csv,M5,ECC,CZ08,cPTAC,Measure,1402882.0300000003,0.0,13942.75,0.0,0.0,524082.41,217010.8,201.5,423.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ09\ECC\M5-cPTAC-Measure\instance0821204132\eplustbl.csv,M5,ECC,CZ09,cPTAC,Measure,1470920.06,0.0,13942.75,0.0,0.0,520084.64,227882.34,350.0,502.33
