File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ01/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,45.2,575828.89,125.67,1600909.24
CZ01/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,40.93,521409.89,111.44,1419565.5
CZ01/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,45.37,577935.37,126.26,1608434.41
CZ02/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,55.24,703707.42,160.41,2043400.48
CZ02/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,53.3,678985.9,154.03,1962077.73
CZ02/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,57.65,734331.57,168.54,2146903.35
CZ03/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,48.64,619570.28,147.32,1876682.7
CZ03/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,44.94,572531.62,135.0,1719661.03
CZ03/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,49.5,630614.8,150.22,1913530.94
CZ04/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,54.99,700517.27,164.83,2099646.13
CZ04/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,53.78,685103.26,160.82,2048665.73
CZ04/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,58.07,739718.51,175.14,2230992.85
CZ05/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,49.01,624322.51,149.02,1898319.51
CZ05/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,45.83,583762.8,138.39,1762948.31
CZ05/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,49.73,633429.28,151.41,1928724.21
CZ06/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,55.62,708515.28,174.45,2222288.33
CZ06/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,53.51,681694.08,167.36,2131938.83
CZ06/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,56.98,725849.07,178.94,2279434.44
CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,60.18,766605.36,185.98,2369162.96
CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,58.44,744480.98,180.11,2294347.11
CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,61.69,785889.91,190.98,2432783.91
CZ08/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,60.02,764546.41,183.02,2331438.07
CZ08/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,61.44,782716.9,187.82,2392514.73
CZ08/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,65.04,828493.44,199.82,2545376.46
CZ09/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,65.91,839610.93,201.9,2571858.07
CZ09/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,63.94,814494.97,195.25,2487177.64
CZ09/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,67.46,859352.76,207.01,2636985.55
CZ10/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,66.73,850100.23,198.38,2527084.02
CZ10/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,69.1,880280.24,206.49,2630334.32
CZ10/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,72.74,926548.48,218.6,2784704.55
CZ11/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,70.88,902940.35,202.8,2583443.67
CZ11/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,71.64,912536.15,205.56,2618539.07
CZ11/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,75.67,963931.3,219.05,2790337.49
CZ12/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,65.68,836608.01,189.77,2417421.14
CZ12/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,66.46,846621.03,192.51,2452243.04
CZ12/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,70.58,899117.22,206.27,2627575.47
CZ13/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,71.38,909317.99,208.74,2659106.11
CZ13/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,73.01,929984.5,214.29,2729789.83
CZ13/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,77.04,981386.41,227.79,2901703.38
CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,74.73,951980.35,222.98,2840451.64
CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,74.04,943113.62,220.65,2810761.33
CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,77.19,983329.51,231.2,2945146.76
CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,83.59,1064854.2,249.14,3173667.94
CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,88.02,1121283.11,264.11,3364352.42
CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,90.85,1157289.43,273.55,3484615.69
CZ16/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,69.97,891328.29,197.14,2511244.77
CZ16/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,68.75,875807.1,193.33,2462719.72
CZ16/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,71.39,909427.96,202.14,2575017.06

File Name,Total (kWh),Heating (kWh),Cooling (kWh),Interior Lighting (kWh),Exterior Lighting (kWh),Interior Equipment (kWh),Exterior Equipment (kWh),Fans (kWh),Pumps (kWh),Heat Rejection (kWh),Humidification (kWh),Heat Recovery (kWh),Water Systems (kWh),Refrigeration (kWh),Generators (kWh),Heating Elec (kWh),Cooling Elec (kWh),Heating NG (kWh),Cooling NG (kWh),Interior Equipment Elec (kWh),Interior Equipment NG (kWh)
CZ01/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,575828.89,101684.06,26207.28,125722.95,0.0,205621.82,0.0,39907.84,29186.3,34587.55,0.0,0.0,12911.11,0.0,0.0,0.0,26207.28,101684.06,0.0,179632.92,25988.9
CZ01/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,521409.89,101531.06,27842.1,125722.95,0.0,205621.82,0.0,39907.9,2413.3,5487.96,0.0,0.0,12882.81,0.0,0.0,0.0,27842.1,101531.06,0.0,179632.92,25988.9
CZ01/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,577935.37,101527.26,27895.64,125722.95,0.0,205621.82,0.0,39907.98,29822.65,34582.65,0.0,0.0,12854.41,0.0,0.0,0.0,27895.64,101527.26,0.0,179632.92,25988.9
CZ02/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,703707.42,96024.39,122293.44,125722.95,0.0,205621.82,0.0,57227.1,40886.47,44066.52,0.0,0.0,11864.73,0.0,0.0,0.0,122293.44,96024.39,0.0,179632.92,25988.9
CZ02/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,678985.9,95465.9,150138.63,125722.95,0.0,205621.82,0.0,57206.9,11568.36,21382.01,0.0,0.0,11879.34,0.0,0.0,0.0,150138.63,95465.9,0.0,179632.92,25988.9
CZ02/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,734331.58,95467.0,150248.7,125722.95,0.0,205621.82,0.0,57206.92,43951.75,44221.59,0.0,0.0,11890.85,0.0,0.0,0.0,150248.7,95467.0,0.0,179632.92,25988.9
CZ03/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,619570.28,46210.57,103142.89,125722.95,0.0,205621.82,0.0,44480.65,38422.44,44137.89,0.0,0.0,11831.08,0.0,0.0,0.0,103142.89,46210.57,0.0,179632.92,25988.9
CZ03/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,572531.62,46222.23,111158.98,125722.95,0.0,205621.82,0.0,44489.54,8587.53,18947.3,0.0,0.0,11781.27,0.0,0.0,0.0,111158.98,46222.23,0.0,179632.92,25988.9
CZ03/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,630614.8,46221.29,111417.65,125722.95,0.0,205621.82,0.0,44489.55,41100.8,44202.74,0.0,0.0,11838.0,0.0,0.0,0.0,111417.65,46221.29,0.0,179632.92,25988.9
CZ04/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,700517.2799999999,67203.35,141550.55,125722.95,0.0,205621.82,0.0,59874.75,41697.46,47336.69,0.0,0.0,11509.7,0.0,0.0,0.0,141550.55,67203.35,0.0,179632.92,25988.9
CZ04/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,685103.26,67042.46,177315.97,125722.95,0.0,205621.82,0.0,59851.84,13480.47,24616.28,0.0,0.0,11451.48,0.0,0.0,0.0,177315.97,67042.46,0.0,179632.92,25988.9
CZ04/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,739718.51,67031.85,177403.86,125722.95,0.0,205621.82,0.0,59850.09,45224.68,47362.87,0.0,0.0,11500.4,0.0,0.0,0.0,177403.86,67031.85,0.0,179632.92,25988.9
CZ05/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,624322.51,43642.21,114221.56,125722.95,0.0,205621.82,0.0,48142.33,35774.2,39311.91,0.0,0.0,11885.53,0.0,0.0,0.0,114221.56,43642.21,0.0,179632.92,25988.9
CZ05/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,583762.8,43673.71,120628.69,125722.95,0.0,205621.82,0.0,48160.81,9136.48,19007.15,0.0,0.0,11811.21,0.0,0.0,0.0,120628.69,43673.71,0.0,179632.92,25988.9
CZ05/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,633429.2799999999,43668.42,120778.12,125722.95,0.0,205621.82,0.0,48159.79,38153.09,39460.56,0.0,0.0,11864.53,0.0,0.0,0.0,120778.12,43668.42,0.0,179632.92,25988.9
CZ06/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,708515.28,25900.79,197284.33,125722.95,0.0,205621.82,0.0,59483.56,39351.08,44174.01,0.0,0.0,10976.74,0.0,0.0,0.0,197284.33,25900.79,0.0,179632.92,25988.9
CZ06/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,681694.0800000001,26211.57,210775.21,125722.95,0.0,205621.82,0.0,59483.22,14857.12,28021.88,0.0,0.0,11000.32,0.0,0.0,0.0,210775.21,26211.57,0.0,179632.92,25988.9
CZ06/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,725849.0599999999,26204.23,210971.4,125722.95,0.0,205621.82,0.0,59483.3,42637.09,44208.45,0.0,0.0,10999.82,0.0,0.0,0.0,210971.4,26204.23,0.0,179632.92,25988.9
CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,766605.36,46543.41,222295.74,125722.95,0.0,205621.82,0.0,69676.29,40715.22,45134.88,0.0,0.0,10895.05,0.0,0.0,0.0,222295.74,46543.41,0.0,179632.92,25988.9
CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,744480.97,46970.04,237864.35,125722.95,0.0,205621.82,0.0,69666.77,17908.66,29856.57,0.0,0.0,10869.83,0.0,0.0,0.0,237864.35,46970.04,0.0,179632.92,25988.9
CZ07/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,785889.91,46968.77,238131.84,125722.95,0.0,205621.82,0.0,69666.73,43788.21,45175.62,0.0,0.0,10813.98,0.0,0.0,0.0,238131.84,46968.77,0.0,179632.92,25988.9
CZ08/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,764546.4,60054.87,198900.31,125722.95,0.0,205621.82,0.0,71448.89,43236.21,48724.66,0.0,0.0,10836.7,0.0,0.0,0.0,198900.31,60054.87,0.0,179632.92,25988.9
CZ08/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,782716.9,59862.5,258432.29,125722.95,0.0,205621.82,0.0,71389.58,18964.75,31862.81,0.0,0.0,10860.22,0.0,0.0,0.0,258432.29,59862.5,0.0,179632.92,25988.9
CZ08/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,828493.4400000001,59859.82,258562.36,125722.95,0.0,205621.82,0.0,71389.62,47690.45,48769.61,0.0,0.0,10876.82,0.0,0.0,0.0,258562.36,59859.82,0.0,179632.92,25988.9
CZ09/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,839610.9299999999,64649.48,260915.51,125722.95,0.0,205621.82,0.0,78313.54,44589.4,49066.16,0.0,0.0,10732.08,0.0,0.0,0.0,260915.51,64649.48,0.0,179632.92,25988.9
CZ09/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,814494.97,65007.72,276800.17,125722.95,0.0,205621.82,0.0,78307.27,20125.59,32189.73,0.0,0.0,10719.72,0.0,0.0,0.0,276800.17,65007.72,0.0,179632.92,25988.9
